#{"t_start": 1730800626.2568004, "env_id": "BicycleMaze-v0"}
r,l,t
-2.579405,8,163.413055
-4.963261,12,163.844371
-4.330136,4,164.012275
-4.014427,7,164.308586
-4.720914,4,164.472601
-4.659084,13,164.923143
-3.933822,7,165.19003
-3.51571,5,165.379054
-2.376237,20,166.208882
-4.406774,3,166.348463
-4.993715,7,166.639063
-5.950637,7,166.987566
-3.542311,8,167.311614
-5.922727,5,167.549378
-3.534821,15,168.109543
-5.385687,10,168.519039
-8.383208,13,169.007303
-5.545734,4,169.177202
-4.637181,5,169.382812
-3.716138,7,169.689476
-5.576885,11,170.101845
-5.805792,6,170.301453
-5.756827,4,170.47269
-2.531052,10,170.89562
-4.251524,4,171.060369
-4.70133,9,171.51127
-3.48232,6,171.754716
-5.744064,4,171.918703
-4.738834,19,172.64005
-3.594921,5,172.833416
-3.503188,18,173.532979
-3.086662,16,174.177555
-4.687275,5,174.410564
-4.684727,4,174.588453
-4.252231,6,174.807698
-2.035637,12,175.327929
-3.978789,6,175.598118
-5.28985,12,176.103062
-4.610257,4,176.259335
-4.899641,5,176.47558
-5.18811,7,176.793187
-4.932474,4,176.936917
-4.881033,9,177.308723
-4.371444,3,177.442555
-6.917745,9,177.824244
-2.309495,12,178.370524
-6.693396,3,178.475398
-3.757151,14,179.095997
-4.399529,8,179.458651
-4.959505,7,179.772
-4.508774,7,180.05144
-4.664914,8,180.407258
-5.225908,10,181.147696
-3.770121,12,181.627541
-4.393176,3,181.756212
-5.110987,10,182.099363
-4.476104,4,182.276325
-4.216496,4,182.438373
-6.71413,9,182.824223
-4.610052,7,183.123803
-5.138109,5,183.329963
-3.287654,7,183.588256
-3.034379,14,184.193537
-2.076856,13,184.705635
-4.341194,14,185.262573
-4.004647,12,185.704075
-3.64245,7,185.998562
-3.630159,7,186.345824
-7.025011,5,186.558356
-7.058108,7,186.847353
-7.635785,15,187.426671
-5.963698,6,187.680802
-7.255261,6,187.943187
-4.105857,18,188.630604
-4.899151,7,188.925601
-7.704578,5,189.341543
-0.504385,24,190.136935
-4.710077,3,190.300795
-5.714878,3,192.646602
-4.520617,4,192.802671
-5.354866,8,193.118054
-5.271716,4,193.313658
-3.576184,12,193.769781
-2.040341,8,194.090866
-2.928583,6,194.329691
-2.19158,17,194.940497
-5.525678,4,195.105051
-4.120742,4,195.271587
-0.307757,16,195.892457
-6.008514,7,196.213303
-5.639479,4,196.374997
-4.919719,6,196.622156
-5.545703,3,196.730024
-3.966144,5,196.911246
-2.919775,8,197.216514
-4.396411,3,197.300908
-3.979271,5,197.474588
-7.153988,6,197.667316
-2.240901,12,198.058625
-6.425077,7,198.337017
-4.726295,5,198.518415
-5.632375,3,198.658437
-4.521112,22,199.475152
-3.166596,12,199.960697
-3.59914,10,200.378521
-4.259371,11,200.760386
-4.473448,3,200.891578
-2.418307,10,201.271338
-4.111154,9,201.642105
-5.212546,7,201.880484
-3.390775,11,202.261827
-5.766015,4,202.412016
-5.578115,7,202.646009
-4.851274,7,202.911026
-3.86804,9,203.246581
-5.391547,7,203.487139
-4.535268,3,203.614569
-5.299327,7,203.899707
-7.404659,10,204.238293
-5.336168,3,204.350659
-4.213968,7,204.603858
-5.114802,5,204.797786
-4.050003,4,204.943059
-7.65418,6,205.214779
-5.464371,4,205.370986
-7.920754,8,205.697507
-5.062426,6,205.91589
-5.975072,6,206.114287
-6.896815,4,206.29627
-5.796911,5,206.489619
-4.244285,4,206.639862
-4.649114,3,206.753112
1.099743,23,207.688418
-5.283102,3,207.771262
-3.722507,7,208.024595
-3.170685,9,208.383683
-4.53709,6,208.573204
-5.976833,5,208.784326
-6.314901,8,209.082826
-4.546093,4,209.271105
-4.055206,9,209.597888
-3.862615,14,210.103318
-4.734158,8,210.45157
-6.611435,6,210.670067
-5.03536,4,210.855995
-3.566661,12,211.307073
-3.687117,8,211.60395
-5.876096,5,211.801376
-0.909222,14,212.270937
-4.304829,9,212.655895
-3.428481,6,212.902399
-4.855831,4,213.071358
-5.662817,5,213.266789
-4.717418,3,213.370501
-5.853501,6,213.57485
-5.060905,4,213.686738
-4.55108,5,213.873608
-3.15438,7,214.144336
-3.473303,15,214.723794
-4.420157,6,215.053834
-6.468744,16,215.662021
-5.894166,4,215.825992
-5.312646,6,216.059946
-4.641249,3,216.173945
-4.593109,10,216.595814
-3.89375,6,216.823933
-4.733534,4,217.010591
-3.593028,6,217.256391
-4.925498,4,217.421123
-2.589664,9,217.843127
-5.69497,3,217.967479
-5.310748,5,218.202505
-4.35191,11,218.608077
-3.946113,9,218.961642
-4.458742,10,219.354665
-4.291461,19,220.105525
-5.045678,4,220.273676
-4.267046,7,220.578145
-2.355084,17,221.168274
-4.522405,4,221.30989
-4.614011,6,221.57061
-3.412701,6,221.780246
-3.256778,6,221.982488
-3.567784,9,222.392182
-4.194882,6,222.677246
-5.569857,10,223.0812
-3.814876,8,223.433001
-2.244308,11,223.862311
-5.480916,8,224.12628
-5.242204,5,224.328634
-4.510956,10,224.830878
-5.288,6,225.055127
-6.073223,8,225.34754
-6.93829,9,225.70664
-3.77023,5,225.902849
-5.949391,4,226.099766
-4.845158,4,226.231986
-4.334401,12,226.729332
-6.568716,3,226.867924
-5.222109,6,227.135993
-3.498802,11,227.524424
-7.295643,7,227.775564
1.446574,24,228.501581
-4.831962,4,228.661469
-3.577918,6,228.886582
-2.110829,8,229.219406
-6.162585,7,229.49303
-2.523587,6,229.714731
3.92948,23,274.622976
-3.823053,9,274.912904
-4.537489,8,275.183082
-3.753721,8,275.442622
-4.496883,15,275.9304
-6.546851,8,276.179945
-4.514818,6,276.39683
-1.755706,12,276.726484
-4.079463,9,277.031788
-5.45473,8,277.274335
-3.677961,8,277.486557
-5.588137,3,277.582577
-4.888291,5,277.765332
-4.685657,12,278.18685
-4.716245,3,278.264382
-4.686598,3,278.364465
-6.035935,6,278.544749
-5.552958,3,278.667123
-7.086118,9,279.007663
-2.60674,11,279.349101
-6.697004,5,279.52344
-5.956261,5,279.686985
-2.906467,22,280.579559
-3.868613,6,280.8513
-5.513353,5,281.017709
-3.722717,7,281.225322
-5.10653,5,281.489792
-4.00829,11,281.888379
-4.935553,10,282.212358
-5.951337,5,282.393772
-4.610415,3,282.50045
-5.097224,9,282.852959
-2.681079,14,283.366353
-1.791152,11,283.714748
-1.615204,13,284.175141
-5.372932,7,284.399883
-4.330464,10,284.774998
-3.243125,9,285.074632
-6.24416,7,285.376543
-5.147197,12,285.805748
-2.022024,9,286.135405
-3.180432,7,286.355098
-7.303978,11,286.764632
-6.695264,9,287.053174
-3.712231,12,287.521024
-3.617583,5,287.808468
-3.881469,8,287.998506
0.245529,15,288.582788
-1.295113,16,289.157449
-3.405979,12,289.516892
-4.648381,8,289.828432
-5.621634,4,289.985134
-3.71445,5,290.160806
-5.235183,13,290.713901
-3.478174,14,291.232966
-7.587548,9,291.521172
-4.872855,6,291.729225
-7.149924,4,291.871648
2.57591,17,292.449657
-5.316155,6,292.654623
-3.914269,6,292.854499
-2.306064,13,293.291931
-5.64725,5,293.481918
-3.836903,9,293.814223
-4.615867,9,294.158539
-5.792636,6,294.364452
-4.605656,6,294.613564
-4.184742,7,294.848694
-3.829509,5,295.030532
-7.277057,12,295.409171
-4.0279,8,295.727092
-4.045131,8,296.022674
-4.063566,9,296.334423
11.146156,37,297.725296
-3.711924,7,297.977262
-4.4613,5,298.151118
-1.447967,13,298.681749
-5.412501,9,299.04417
-5.271538,9,299.390175
-1.707754,23,300.241443
-1.551846,13,300.693732
-4.345647,4,300.825243
1.272561,24,301.596918
-3.951936,5,301.830639
-3.795084,6,302.091132
-5.479729,8,302.333324
-4.919325,13,302.788694
-6.139978,7,303.026642
-4.676362,4,303.17856
-5.386486,6,303.395937
0.281389,25,304.262475
-6.030869,8,304.512791
-3.982471,5,304.743141
-5.436761,4,304.897004
-7.164998,6,305.126371
-3.006305,11,305.562906
-1.974827,11,305.948506
-3.840612,6,306.146465
-6.652003,9,306.547771
-1.902037,13,306.989557
-4.510456,5,307.20332
0.502107,18,307.825186
-4.929652,8,308.131645
-4.318399,6,308.381606
-3.889947,4,308.559724
-4.679364,3,308.684817
-4.67837,10,309.029368
-3.996528,5,309.217608
-4.721434,3,309.349715
-5.5303,6,309.635985
-5.314113,6,309.904109
-5.442231,10,310.264462
-4.530195,4,310.391882
-5.10376,4,310.603507
-5.132346,4,310.738448
-4.52805,3,310.871914
-4.4036,4,311.052811
-4.633394,3,311.167572
-3.65149,9,311.472232
-8.155501,11,311.889574
-6.667266,7,312.212297
3.900215,31,313.286913
-5.633655,7,313.536857
-3.152662,8,313.790055
2.729193,25,314.743812
-1.857923,12,315.225733
-6.251532,5,315.394998
-4.582923,5,315.571766
-5.70252,4,315.741714
-6.097853,7,316.011167
-5.373009,7,316.222541
-5.673812,7,316.486646
-5.390159,7,316.698837
-3.754127,7,316.941279
-3.951674,8,317.257468
-3.14919,8,317.585209
-4.478437,5,317.792092
-4.245009,4,317.955861
0.100425,16,318.495469
-1.87644,8,318.726321
-6.144221,5,318.926253
-4.668805,5,319.093536
-4.756984,7,319.354084
-5.115393,6,319.57368
-2.698124,16,320.106873
-4.678435,3,320.209497
-4.874379,4,320.424287
-6.580495,5,320.588386
-1.828871,16,321.145402
-5.993488,6,321.336549
-3.494392,10,321.699589
-1.895715,15,322.174704
-4.762859,5,322.361192
-4.423753,8,322.638853
-4.008196,4,322.756245
-3.550914,13,323.292687
-2.827812,6,323.4797
-3.494916,12,323.981487
-3.999001,11,324.331374
-3.567484,7,324.597755
-2.842398,14,325.109379
-1.828948,10,325.455577
-4.298617,14,326.054049
-1.650291,22,326.797577
-5.224986,12,327.230033
-6.067081,4,327.397806
-2.402601,7,327.594506
-1.058433,11,328.025134
-5.037147,4,328.149864
-3.995303,8,328.423843
-1.848556,11,328.827194
-3.910689,9,329.237131
-6.255466,6,329.44931
-3.306755,15,329.982982
-4.942388,6,330.175807
-2.356474,16,330.770971
-3.738649,12,331.185836
-5.437086,8,331.502637
2.384614,32,332.569771
-3.758852,13,333.026549
0.331554,14,333.537758
-4.889559,6,333.72279
-5.492901,6,333.907274
-5.045138,4,334.066504
-4.712451,3,334.170635
-4.222607,12,334.603395
-5.464094,5,334.815228
-3.388557,10,335.138479
0.575994,18,335.685879
-5.445669,5,335.891418
-2.90099,19,336.569744
-5.004805,6,336.826415
-3.988065,7,337.12712
-4.492517,4,337.274449
-4.995959,6,337.475557
-4.756663,4,337.630293
-3.67689,5,337.848732
-3.786668,8,338.140479
-4.504757,4,338.285157
-6.085643,6,338.479633
-4.791813,11,338.857017
-3.00294,9,339.212548
-3.508527,8,339.492467
-3.233288,9,339.82308
-6.956425,10,340.175478
-0.429413,12,340.664919
6.113939,33,341.880616
-3.875113,9,342.234539
-6.091142,4,342.356521
2.374914,24,343.118509
1.93963,23,343.970907
-4.709604,20,344.642954
-4.435628,12,345.075767
-5.749741,6,345.281042
-3.667081,8,345.548831
-4.54014,8,345.863258
-4.692565,7,346.151601
-5.328937,8,346.409923
-4.205768,12,346.847087
-4.098771,12,347.307149
-5.847813,7,347.56956
6.993153,36,393.249488
-4.709626,3,393.332885
-1.246332,12,393.677194
-4.085193,8,393.903806
-4.120648,12,394.318518
-4.475519,3,394.443587
-4.847254,6,394.592426
-4.642532,4,394.74082
-5.206745,6,394.948748
-1.002448,17,395.522261
-0.834532,13,401.395891
-0.83713,14,401.9154
-2.796836,11,402.321476
-5.693704,3,402.437572
0.339235,14,402.942523
-4.177414,7,403.176253
-2.38339,21,403.845124
-4.196893,16,404.376462
-6.165645,5,404.561962
1.065336,21,405.197393
-5.213961,5,405.365441
-3.988111,5,405.549204
-4.333979,13,406.049624
-0.56666,14,406.517006
-8.131987,9,406.835267
-4.831163,48,408.412994
-0.443855,16,408.953781
-4.177239,6,409.162284
-1.949572,8,409.448772
-6.159838,7,409.743406
-1.791499,9,410.038077
7.2137,31,411.023031
-2.802914,7,411.303355
-4.274011,9,411.637186
-2.7824,8,411.895977
-1.842003,9,412.217998
-2.329735,10,412.612103
-5.484171,8,412.828122
-5.996466,10,413.195907
-3.230401,9,413.522265
4.436742,25,414.438276
-4.565058,6,414.620697
-4.994501,5,414.843319
-6.355482,10,415.177047
-4.610397,3,415.296874
-0.269826,26,416.221445
-4.501033,5,416.392299
-6.172141,7,416.635209
-2.021999,12,417.049251
-8.040998,10,417.455285
-2.793011,16,418.049525
-4.236306,8,418.315314
-1.790304,9,418.692533
-2.438856,11,419.087389
-3.095745,20,419.81511
-6.268383,9,420.170232
-3.427819,8,420.482049
-5.186375,8,420.846925
-4.692089,3,420.945679
-3.598315,8,421.171731
-7.357217,11,421.550126
-4.68867,3,421.669547
-6.886028,11,421.983289
-3.086707,13,422.411188
-2.59248,10,422.718945
-2.864409,15,423.183015
-4.680293,5,423.338849
-0.470757,15,423.833529
-4.646785,8,424.112952
-5.424758,6,424.357198
-3.983628,7,424.561066
-4.836736,11,424.946168
-2.379632,18,425.477247
0.576527,14,425.907712
1.657226,19,426.510519
-6.15041,10,426.845439
-4.269878,4,426.945951
-4.131513,20,427.667245
-2.650456,7,427.932789
-4.671753,3,428.051405
-6.393079,8,428.348145
-6.262931,13,428.781904
-2.728116,9,429.103067
-4.73063,15,429.56717
-6.714722,3,429.686211
-3.208748,5,429.885246
-0.765801,10,430.28097
-4.701269,4,430.397709
-6.139297,6,430.616203
-2.146994,18,431.203538
-3.011152,6,431.363419
-1.533436,11,431.737969
-0.485072,15,432.23557
-4.354052,10,432.56225
-4.41554,5,432.725163
0.091676,16,433.318724
-4.837861,4,433.468021
-3.555249,9,433.77061
-4.305632,8,434.023241
-4.39752,7,434.213889
-6.104748,7,434.487348
-4.876385,13,434.921995
-3.272383,5,435.108146
-5.006425,4,435.259846
4.276751,26,436.098467
-3.082641,15,436.719949
0.093051,35,437.888595
-4.198603,10,438.203611
-3.918151,4,438.342806
-0.647957,15,438.903443
-4.353526,5,439.125959
-4.587496,3,439.271771
0.069717,18,439.891752
3.211392,20,440.625289
-2.166317,12,441.084883
-0.107168,16,441.627096
-5.041004,5,441.796467
-5.458293,20,442.692408
-6.44353,6,442.889614
4.448166,22,443.559702
-4.559541,9,443.846191
-1.42163,11,444.19599
-6.515798,10,444.530107
20.162495,25,445.436426
-3.267865,11,445.782246
-4.533586,4,445.933364
-2.729756,9,446.264311
-4.589597,4,446.423371
4.175874,20,447.116734
-3.486074,10,447.449704
-5.45531,10,447.834178
-5.794249,7,448.067057
-4.358613,4,448.216871
-1.393809,10,448.518638
-4.263832,10,448.869823
-5.699718,6,449.090744
3.188172,30,450.135505
2.5045,23,450.957655
-5.64999,7,451.253852
-2.155842,11,451.654045
-4.323414,4,451.782948
-4.697141,4,451.919309
-5.602768,3,452.043429
-7.425493,9,452.319543
-3.242293,6,452.520408
-2.225016,11,452.907429
-4.990301,5,453.178762
-4.737667,12,453.557979
-3.918559,7,453.760786
-2.458798,21,454.354964
-4.476439,6,454.516137
1.720441,24,455.234311
-5.622448,8,455.501867
-1.458171,15,455.919878
0.414119,14,456.379489
-6.10069,10,456.667544
-4.758204,5,456.838188
-2.719001,13,457.225738
-2.30425,13,457.655104
-3.398682,12,458.038165
1.24185,25,458.934152
-5.091605,4,459.100863
-1.360941,9,459.442227
-4.637438,4,459.605744
-0.996499,14,460.069806
-4.707508,13,460.572281
-4.509304,5,460.715893
1.845464,20,461.436027
-4.14385,5,461.63168
3.576784,31,462.760105
-1.547169,13,463.235826
-4.669546,3,463.35615
5.082054,24,464.206923
-3.95662,7,464.50845
-1.304994,12,464.880276
-4.727124,5,465.091027
-0.87904,25,465.963834
-3.730895,16,466.535726
-1.965535,13,466.968306
-0.953042,16,467.617473
-4.63988,3,467.733939
-4.019049,8,468.064032
4.311073,24,513.404947
-0.594032,14,513.782202
-1.74561,13,514.114107
-2.470093,12,514.447206
-2.054913,15,514.871698
-2.321839,28,515.697651
1.326186,35,516.853474
-4.195079,11,517.188931
-4.699991,14,517.577033
-5.097633,8,517.809504
7.126465,31,518.886604
-2.830393,17,519.427411
2.715593,33,520.606672
-3.907882,7,520.886364
-4.827656,9,521.144253
3.317235,31,522.083909
-5.647973,10,522.402995
-5.086614,10,522.753022
-5.096949,7,523.005223
-0.420457,16,523.495662
5.71785,29,524.501299
-3.371524,15,524.915157
-0.585157,18,525.50797
-2.769431,7,525.763062
-6.121204,11,526.143901
-5.363534,3,526.281036
26.928039,67,528.497945
2.368993,21,529.02391
-3.65998,9,529.266886
0.43893,23,529.934222
-5.344878,10,530.166974
-5.010169,4,530.269207
5.549284,30,531.207744
-0.199206,26,531.943017
6.799411,31,532.994855
2.537411,18,533.533269
-3.918701,5,533.667402
-3.816277,5,533.899781
-5.245005,7,534.117717
-4.418019,16,534.565355
-1.419942,10,534.920096
-1.813901,28,535.753437
-4.469504,10,536.075216
-4.833452,9,536.376848
3.789995,26,537.193296
-2.874823,8,537.456608
-5.725775,12,537.879122
-5.25528,4,537.98852
3.266924,37,539.018472
2.636664,32,539.949908
-1.459586,13,540.296323
-5.201797,5,540.451547
-4.42351,8,540.677341
-3.143802,11,541.009907
-2.96202,8,541.306739
-1.563681,19,541.991668
-5.274312,7,542.209679
-5.342041,4,542.351162
6.413486,46,543.892694
3.212543,22,544.644097
-5.047628,7,544.89915
-4.271196,6,545.096356
0.666548,17,545.555189
-2.989452,6,545.750943
-0.939497,12,546.12702
1.054164,12,546.56706
5.336588,31,547.679677
0.199951,23,548.318929
-3.084529,6,548.501535
-2.425725,15,548.883231
0.135076,15,549.284918
-2.035522,8,549.503041
-2.612726,11,549.823493
-4.820948,9,550.080135
-5.011461,21,569.752274
8.307363,31,570.800717
1.088069,16,571.283382
5.605852,24,572.059275
-5.568753,19,572.612887
-2.376666,12,572.979052
4.376864,26,573.841822
-3.886743,7,574.08535
-3.341114,11,574.427225
-3.902564,7,574.683579
-4.734363,21,575.304969
