#{"t_start": 1730800626.3722336, "env_id": "BicycleMaze-v0"}
r,l,t
-5.946269,6,173.122642
-2.683484,9,173.523062
-7.273101,10,173.891006
-5.967303,6,174.175521
-9.57302,13,174.692264
-1.454754,17,175.43662
-4.587663,3,175.575425
-3.226903,8,175.883524
-5.633529,8,176.243428
-6.073717,8,176.57437
-4.065468,9,176.934785
-6.783461,6,177.194291
-4.951576,5,177.435616
-5.525849,6,177.665099
-3.984701,5,177.873386
-4.428073,11,178.36097
-6.588769,3,178.488965
-5.602796,5,178.686756
-4.705843,3,178.806447
-8.013157,8,179.241746
-4.138288,7,179.506897
-2.976898,11,179.986708
-5.04087,4,180.18578
-5.640373,9,180.861322
-5.730734,4,181.037275
-10.793584,17,181.713269
-2.418339,7,181.935394
-4.605758,5,182.162903
-3.235559,16,182.836862
-7.022729,14,183.389294
-4.704606,3,183.51684
-3.779628,9,183.895483
-5.157835,13,184.459087
-3.849587,15,185.015496
-2.508262,9,185.359609
-4.841262,7,185.638131
-1.470454,12,186.178465
-6.252516,6,186.43892
-3.94939,10,186.865924
-3.292858,9,187.214186
-4.535565,6,187.442367
-3.103838,7,187.732374
-6.106805,6,187.977629
-4.936053,9,188.322689
-4.629718,7,188.601177
-4.728447,3,188.744183
-5.031274,4,188.913133
-7.172334,6,189.353148
-5.952463,6,189.541963
-4.300817,9,189.81724
-3.461524,6,190.022522
-6.603996,6,192.530166
-4.572362,4,192.688238
-5.284664,5,192.888544
-0.868136,13,193.435508
-5.524456,6,193.651796
-3.315734,5,193.855988
-3.764858,5,194.039192
-1.728291,10,194.463113
-2.402782,15,194.989618
-5.564777,5,195.208792
-4.745708,3,195.340942
-4.633228,3,195.454617
-6.186412,7,195.692506
-4.742736,4,195.890638
-5.332346,4,196.058563
-6.198053,4,196.219325
-6.250612,12,196.688309
-5.130359,4,196.841468
-4.768728,4,196.994839
-5.487067,10,197.314458
-2.001042,16,197.842762
-5.018696,4,197.992473
-4.713608,3,198.099981
3.18113,26,199.116046
-4.938171,5,199.296812
-5.726598,3,199.402582
-8.179566,13,199.940559
-4.865469,4,200.104589
-4.256334,6,200.33481
-6.280722,5,200.511056
-5.177164,9,200.845351
-4.707241,3,200.96656
-5.649918,4,201.114181
-5.616717,17,201.762536
-5.67985,9,202.058454
-4.796215,6,202.296583
-2.817486,7,202.534147
-5.725899,3,202.648058
-5.894221,5,202.845567
-6.246578,13,203.278991
-4.645036,7,203.591897
-4.467572,5,203.782766
0.164221,15,204.334432
-5.709843,3,204.425543
-5.636816,9,204.747407
-5.369199,5,204.966882
-5.574448,4,205.145542
-8.376863,6,205.412099
-3.949777,10,205.755601
-1.953181,11,206.180837
-1.693157,16,206.755449
-2.351034,7,207.038452
-7.07329,8,207.387186
-4.924679,4,207.570971
-5.287107,13,208.030916
-6.289358,14,208.550704
-5.526107,5,208.754018
-5.936693,5,208.919737
-5.299817,4,209.115689
-3.95773,6,209.338224
-4.896185,7,209.572814
-2.540013,9,209.92143
-6.179081,6,210.170554
-3.516334,14,210.740562
-5.161057,5,210.951707
-4.989612,4,211.084635
-5.626358,3,211.189639
-4.691763,4,211.337454
-2.950843,8,211.637978
-4.849024,5,211.842591
-5.693438,3,211.923349
-3.985137,7,212.154341
-4.779337,4,212.326651
-3.693787,6,212.582672
-6.609676,6,212.827588
-5.523109,4,212.998629
-4.159297,5,213.195674
-5.870584,6,213.400562
-4.61238,6,213.572307
-4.29832,9,213.917927
-6.044958,5,214.111763
-4.588222,3,214.221247
-3.711324,7,214.494231
-4.572249,4,214.656079
-7.11462,4,214.856563
-5.898575,4,215.086455
-5.582636,4,215.208215
-3.119939,7,215.452855
-6.422634,5,215.658966
-5.511976,5,215.845685
-4.880831,5,216.058512
-4.431245,3,216.188717
-4.721625,3,216.29658
-1.339949,11,216.753218
-4.297494,6,217.041606
-4.05062,7,217.307699
-5.605129,3,217.544287
-3.127427,12,217.982554
-3.968937,8,218.29529
-4.224081,6,218.544878
-7.258412,9,218.900193
-4.030723,4,219.060566
1.354467,21,219.912728
-3.380331,13,220.405045
-4.708936,3,220.546476
-4.649463,4,220.707808
-6.653991,11,221.054408
-2.701285,7,221.330651
-3.431458,9,221.66431
-6.427589,5,221.812679
-4.554395,9,222.234659
-5.162821,11,222.741925
-4.60585,13,223.274432
-7.820323,9,223.623377
-4.625677,3,223.744874
-7.188342,6,223.927375
-2.905196,8,224.266196
-5.040478,8,224.618841
-3.266938,13,225.148451
-5.958884,5,225.335188
-4.787289,5,225.548188
-6.761729,7,225.826748
-7.306633,5,226.043397
-6.058362,7,226.310129
-3.920371,6,226.57435
-4.708539,5,226.803463
-4.894916,4,226.96186
-7.45019,5,227.153414
-4.828873,5,227.345336
-5.744644,11,227.741716
-5.218058,5,227.88817
-4.591044,3,227.987677
-4.890081,14,228.383147
-1.64398,17,229.056829
-1.713274,9,229.421707
-6.333482,8,229.73907
-3.943042,6,229.981203
-4.264001,4,274.158941
-0.528169,13,274.604249
-5.366079,10,274.930459
-4.696238,3,275.022421
-1.634706,9,275.326188
-4.721457,3,275.410403
1.294977,15,275.889202
-4.663315,4,276.025243
-4.678718,3,276.153026
-5.187283,4,276.282397
-7.553074,19,276.844942
-5.540835,6,277.014584
-4.809425,8,277.27506
-5.751095,16,277.781307
-4.411763,6,277.976223
-0.957052,14,278.429316
-6.137945,4,278.595702
-4.673421,6,278.803061
-1.994865,13,279.232668
-4.517767,4,279.362792
-4.005936,9,279.703194
-4.671177,5,279.890914
-5.095135,5,280.068097
-4.46319,5,280.242211
-2.903449,9,280.696286
-4.276439,15,281.194667
-4.282775,5,281.48321
-3.335851,13,281.908744
-4.294374,6,282.097928
-5.247769,10,282.448485
-4.348848,5,282.637382
-3.417964,10,283.030463
-6.60632,8,283.323443
-1.224151,19,283.950188
-4.713102,8,284.216452
-3.219797,11,284.614709
-4.88493,13,285.074396
-6.664254,7,285.348446
-4.726398,4,285.480642
-4.693468,3,285.603323
-4.008507,7,285.851012
-4.597906,3,285.977931
-0.30947,17,286.583082
-3.381339,7,286.800009
-2.873302,12,287.263381
-3.943351,4,287.402036
-5.095069,14,287.951374
-3.539045,7,288.186986
-5.316255,5,288.370892
-5.085258,7,288.648939
-3.974354,8,288.93309
-3.050539,16,289.44973
-3.142937,10,289.809122
-3.121513,13,290.319664
-4.538139,5,290.553329
-4.154959,4,290.753101
-4.596895,5,290.905728
-4.854261,4,291.051172
-5.776077,6,291.247797
-4.568084,8,291.515953
-4.714478,8,291.799803
-4.413481,5,291.96727
-4.467442,8,292.235016
-1.485478,14,292.69307
2.231936,23,293.524218
0.241124,15,294.089953
-6.322798,7,294.341811
-4.775284,14,294.826077
-4.394644,5,295.028593
-5.116864,10,295.345976
-2.47752,14,295.861423
-4.656958,10,296.222002
-5.602033,4,296.473594
-6.426202,8,296.728162
-4.693502,3,296.808124
-1.46888,15,297.335684
-3.496314,5,297.509101
-3.802216,5,297.729111
-4.427581,8,297.996939
-3.0165,11,298.457309
-3.047825,11,298.875825
-5.829344,4,299.045567
-5.168561,15,299.610595
-5.864907,6,299.833321
-4.532515,3,299.943004
-2.46237,11,300.326119
-3.163649,12,300.761743
-4.74833,5,300.925381
-3.857736,9,301.200312
-1.267273,11,301.567395
-3.979856,5,301.827166
-4.3221,5,302.027041
-5.298719,8,302.276152
-5.978405,7,302.491296
-4.824483,4,302.631457
-1.173813,12,303.063127
-5.550539,5,303.243082
-3.743291,7,303.512395
-7.291064,7,303.748183
-4.793959,7,303.968296
-5.199532,6,304.198808
-3.041919,14,304.690763
-3.968592,4,304.851593
-6.407892,6,305.113147
-6.460115,5,305.283324
-5.587345,11,305.693276
-4.761723,8,305.968019
-4.720662,10,306.384665
-3.284608,9,306.716344
-4.147443,5,306.872105
-4.946627,4,307.03738
5.035423,21,307.804113
-3.396556,5,307.966309
-1.300828,17,308.658045
-3.468605,14,309.195289
-5.1949,11,309.700509
-3.55241,12,310.151041
-6.370144,7,310.429159
-5.016729,5,310.624035
-6.705154,9,311.002237
0.619193,21,311.774141
-3.835867,6,312.054415
-1.013353,19,312.730037
-6.901403,6,312.920796
-5.507452,24,313.770229
-5.853207,5,313.983626
-3.0767,8,314.226867
-6.525624,12,314.723365
-4.709415,8,315.02747
-3.62922,10,315.360458
-4.917275,4,315.55409
-4.620469,5,315.742002
-1.773698,12,316.156276
-3.139834,8,316.429352
-4.363432,5,316.586409
-4.470932,8,316.875831
-5.879905,8,317.190983
-4.210822,5,317.37732
-4.347194,4,317.55224
-4.784959,7,317.839428
-3.737797,5,317.962996
-4.850632,5,318.148757
-5.930547,5,318.325534
-5.108814,13,318.768095
-3.297434,7,319.028379
-4.583417,4,319.1643
4.028749,19,319.841222
-3.877691,6,320.033977
1.079708,23,320.875977
-2.739821,10,321.21907
-4.441473,5,321.424421
-6.631319,10,321.746405
-2.63996,8,321.98144
-2.806048,7,322.243747
-4.984744,7,322.478734
-0.282062,14,322.996348
-3.176201,11,323.429598
4.192916,26,324.398119
-2.902741,11,324.763957
-6.635261,4,324.926332
2.674388,21,325.684479
-4.966569,4,325.898505
0.006151,19,326.580309
-3.123094,7,326.824801
-2.56243,11,327.183675
-2.134867,11,327.574717
-2.831532,8,327.85888
-2.832649,7,328.116496
-4.906486,10,328.455315
-4.512156,9,328.799983
-4.908227,10,329.247256
-4.695659,3,329.333877
-6.013755,8,329.621706
-4.698521,8,329.90978
-4.757303,7,330.151411
-3.675233,7,330.428864
-0.379916,14,330.889986
-3.752866,6,331.122293
-4.982205,6,331.337316
-2.796748,10,331.654597
-5.882195,4,331.756579
-4.001993,5,331.946605
-4.378074,8,332.219039
-0.095397,15,332.784985
-4.546774,4,332.914266
-3.836424,6,333.166464
-5.255205,9,333.467687
-0.35116,22,334.219079
-6.297583,12,334.657977
-5.88477,4,334.788974
-1.782393,13,335.223255
-4.978039,5,335.375594
-0.313612,25,336.247076
-1.728221,12,336.709961
-6.423732,7,337.011687
-3.195785,9,337.306596
-2.900907,10,337.734306
-4.272095,4,337.875062
-4.493864,3,337.985717
-3.939128,9,338.307691
-6.432388,10,338.640117
-5.337835,7,338.904731
0.512102,21,339.664202
5.478881,30,340.828195
-7.947209,8,341.131461
-2.337927,11,341.481042
0.103144,20,342.242087
-4.648401,15,342.697006
-4.129951,14,343.185898
-4.682798,3,343.346579
-5.408808,6,343.559033
-5.478864,8,343.811985
-4.639518,5,343.986449
-5.348244,7,344.232334
-4.735117,7,344.445539
-4.827067,17,345.081644
-3.724586,13,345.513976
-3.537598,6,345.746807
-5.140085,4,345.880037
-2.464221,16,346.449536
-4.383465,3,346.557014
-5.329106,6,346.819208
-2.78882,9,347.149367
-5.317701,7,347.413786
-2.127008,13,347.871453
-4.819265,5,392.487818
-4.398709,18,393.095051
-5.042773,5,393.269074
-1.643076,11,393.560758
-3.726364,16,394.08221
-4.335423,7,394.326075
3.313271,32,395.360459
-2.993036,11,395.718945
-2.49529,8,401.474226
-4.902154,7,401.719876
-3.714981,12,402.136786
-1.296904,25,403.058304
-5.321564,5,403.209595
-5.2069,6,403.401989
-2.512226,10,403.728682
-4.526504,7,403.96576
-4.670261,4,404.097419
-5.421104,19,404.717036
0.827664,21,405.389485
-3.665483,9,405.751073
-5.805795,13,406.167874
-0.786279,19,406.86412
-0.252495,14,407.391587
-8.444706,27,408.16957
-4.609317,3,408.29556
1.090919,20,408.980668
-3.160613,11,409.384768
-3.162699,16,409.985705
0.627866,15,410.484885
-1.636419,10,410.752836
-5.611141,5,410.910103
-0.888765,14,411.456819
-0.514919,12,411.854224
-5.281917,9,412.204244
-4.682788,5,412.372554
-3.610687,14,412.821737
-4.789386,9,413.15501
-3.272869,10,413.565756
-2.706099,14,414.026486
-5.210256,6,414.231161
-0.819362,12,414.688789
-4.268759,6,414.908404
-3.482417,10,415.257421
-5.740158,11,415.65329
-5.381481,13,416.106012
-3.156771,8,416.388368
-5.58266,5,416.566227
-3.982798,7,416.806773
-2.886735,10,417.201621
-5.046235,7,417.491782
-4.273584,8,417.753213
-11.921534,18,418.405945
-4.316354,5,418.624028
-2.196738,12,419.046862
-6.022806,6,419.26347
-4.158136,14,419.77981
-3.53093,6,420.003904
-3.713826,15,420.590894
-5.926638,10,420.959934
-4.109744,7,421.208395
-2.462073,9,421.517387
-5.788232,4,421.629485
-1.894223,12,421.991628
-3.684456,9,422.294751
1.272102,20,422.916848
-3.196245,11,423.266454
-3.207177,5,423.425617
-4.869681,7,423.624057
-3.920681,7,423.910912
-5.975626,8,424.197039
-5.183496,11,424.590762
3.746368,27,425.414226
0.082263,22,426.114143
-4.097376,4,426.220009
-1.886524,15,426.682622
-2.618718,12,427.102051
-6.614246,8,427.36773
-1.546987,15,427.934971
6.097202,26,428.849746
-5.188688,5,429.032211
-4.231616,10,429.336534
-6.520965,5,429.497454
-4.132958,8,429.820378
-3.333896,16,430.373706
5.89404,46,431.872685
-2.009431,9,432.202817
-4.663713,4,432.336654
-2.479109,11,432.706861
-7.106533,15,433.246036
4.565631,36,434.472622
-4.6309,14,434.927376
-5.042176,13,435.389772
-3.285608,10,435.677247
-0.195664,12,436.089586
-2.284298,7,436.405801
-5.232015,13,436.858703
-4.084925,7,437.139798
-2.276108,10,437.410923
-2.705092,15,437.923751
-4.746853,17,438.541821
-4.408631,5,438.713344
-4.368103,8,439.061598
-0.926489,20,439.777325
-2.32245,16,440.362877
-0.637545,16,440.973479
-0.408253,15,441.459635
-0.06186,25,442.528587
6.532665,27,443.333665
-1.752868,22,444.08164
-1.667302,18,444.718236
0.427944,23,445.516325
-5.839619,5,445.666812
-1.208272,15,446.217788
-4.681391,10,446.542762
0.592652,29,447.596808
-3.200518,11,447.996827
0.502557,13,448.401191
-4.665464,4,448.549571
-5.352161,12,448.978313
-2.76541,10,449.35391
-2.060081,12,449.761555
-5.589228,8,450.022083
0.258802,14,450.502798
-2.865864,11,450.949858
-2.072672,10,451.298424
-5.208226,6,451.539615
-4.936077,5,451.708078
-5.047044,10,452.041994
-1.080603,17,452.598627
-2.700599,20,453.383805
1.774333,19,453.924538
-3.453742,12,454.279768
-5.10878,10,454.567452
-1.765357,9,454.801396
-5.34859,3,454.876976
-6.590791,8,455.164934
2.530377,27,455.955935
-1.167478,20,456.593627
-5.430107,6,456.786975
-5.37735,6,456.956832
-5.7312,15,457.418157
-0.891402,10,457.728238
-5.68234,3,457.861476
-5.823211,9,458.185355
0.218389,19,458.865259
4.60378,23,459.703875
-5.79023,6,459.902091
-2.173387,12,460.351678
-0.508225,14,460.856544
-1.454274,20,461.612801
-6.465353,7,461.871467
-4.946753,5,462.100591
-0.87713,19,462.725229
10.500892,1,462.77358
-3.958792,8,463.039822
-6.130924,8,463.364609
-3.327187,10,463.679524
-5.641689,11,464.090514
-4.647808,7,464.392017
-10.887788,28,465.37988
-4.258164,8,465.641349
-3.805582,11,466.040421
-5.304794,6,466.248193
-5.611665,8,466.516605
-2.59047,10,466.856026
-6.322024,6,467.105934
-1.981707,12,467.57386
-4.240326,6,467.816638
-2.624887,13,468.391825
-4.609278,4,468.532707
-6.493288,4,468.697369
-4.986115,5,513.245793
1.906153,28,513.996346
-3.387908,12,514.330812
1.279805,36,515.337614
-6.963479,5,515.518521
-1.404258,15,516.001436
-3.09478,10,516.339727
-6.895734,6,516.5387
-1.97218,19,517.140985
-2.032391,16,517.5622
-4.45739,5,517.747428
-0.448577,22,518.4754
-4.255834,4,518.624022
1.361807,15,519.097498
-1.695811,11,519.47325
0.419979,14,519.971201
14.191178,43,521.434173
-3.200852,8,521.67505
-4.781196,9,521.917557
-4.006824,5,522.097957
-6.023206,38,523.338061
-5.370948,4,523.501821
-1.866723,11,523.865604
-2.206314,8,524.104528
-2.823398,23,524.847673
-0.553605,17,525.395501
-5.201525,5,525.578512
-1.012591,15,526.116351
-0.497858,13,526.54721
-4.568783,4,526.66064
-3.750918,13,527.341417
-1.082756,24,527.979457
-5.667345,3,528.0734
-0.631787,12,528.425162
2.504474,31,529.219532
-2.34154,9,529.466621
-4.217452,6,529.638454
4.46282,23,530.234975
1.866732,20,530.88942
8.81842,37,531.968218
-4.604687,3,532.068045
-1.209555,13,532.503652
1.783457,24,533.23311
-6.816741,12,533.636985
-0.883002,10,534.002284
-6.620381,7,534.203881
-2.136694,16,534.698719
-4.423012,10,535.021915
1.130607,17,535.504161
-5.702137,11,535.881762
-2.330101,9,536.158506
-3.959857,10,536.476263
8.010524,37,537.676215
7.301958,25,538.367524
10.498812,1,538.406239
-1.052772,15,538.801838
-5.281182,10,539.128265
4.719291,28,539.984892
-2.707208,15,540.374893
-6.396119,7,540.561908
-5.405971,9,540.805873
-0.70847,19,541.535925
-5.258287,6,541.731237
2.108549,21,542.420357
-6.794939,8,542.689475
-3.028689,12,543.056941
-3.246284,11,543.442125
10.246348,36,544.690275
-2.129037,13,545.114218
5.053807,33,546.146836
2.973994,31,547.33001
-2.981813,12,547.671199
-1.126146,24,548.324725
-5.056228,6,548.499993
7.125794,50,549.847419
-3.702247,9,569.148586
-4.023737,14,569.546391
-4.760579,15,570.111353
11.033182,45,571.497686
1.065474,20,572.179877
-4.016221,16,572.617038
-5.841925,10,572.965994
-0.983231,21,573.611039
-5.017911,8,573.89772
0.090473,17,574.45226
2.12414,25,575.240934
2.489342,27,576.127005
-2.825262,14,576.655914
-2.223288,16,577.134394
-2.54672,18,577.73096
1.294347,22,578.389472
