#{"t_start": 1730800626.0181086, "env_id": "BicycleMaze-v0"}
r,l,t
-1.821922,20,34.143857
-4.459448,5,34.468303
-4.103989,5,34.647336
-4.625314,3,34.797182
-4.632338,5,34.998034
-6.469614,4,35.180326
-5.669632,3,35.297215
-4.992592,5,35.527876
-4.712038,7,35.850948
-3.012286,8,36.183604
-6.694287,3,36.275696
-1.874794,9,36.663248
-4.073445,7,36.942261
-5.584678,6,37.203089
-3.519107,5,37.423304
-6.543258,13,37.986478
-4.506805,7,38.260901
-5.186292,11,38.766637
-10.165652,9,39.079046
-5.530298,9,39.454053
-5.220802,6,39.684261
-3.754655,9,40.086979
-6.821755,9,40.500331
-4.593581,7,40.793209
-6.527204,7,41.125726
-4.761066,4,41.316337
-7.496722,5,41.534416
-4.746266,7,41.833286
-5.581899,4,41.981689
-6.330342,13,42.58156
-3.174204,8,42.889874
-6.473657,9,43.317703
-3.711753,5,43.538224
-4.478761,4,43.736597
-5.678874,3,43.896112
-5.728678,3,44.052042
-4.814068,9,44.563901
-4.956321,5,44.809114
-5.573355,5,45.005839
-4.395338,8,45.341032
-3.746123,13,45.818767
-4.727811,3,45.950065
-6.423867,4,46.090372
-6.23153,7,46.362672
-4.710773,3,46.539456
-5.548817,7,46.854409
-9.194641,8,47.226751
-5.632808,11,47.706316
-4.712597,4,47.864035
-2.559411,10,48.253438
-4.681281,3,48.395757
-8.378535,6,48.677868
-1.963716,10,49.256065
-4.521059,4,49.424889
-3.87635,6,49.67869
-4.650339,3,49.800154
-4.882581,5,50.009858
-4.633982,3,50.126781
-7.987194,5,50.332722
-4.552801,3,50.471935
-2.896203,7,50.712891
-5.71409,3,50.847517
-4.275519,5,51.057211
-6.792504,4,51.224231
-6.72331,3,51.375762
-5.771678,4,51.54035
-5.617899,6,51.891098
-4.601986,3,52.113482
-4.506901,7,52.404632
-3.424962,10,52.825114
-4.072823,6,53.07751
-5.31855,3,53.199524
-6.036071,14,53.726082
-2.526245,7,53.99435
-3.764717,6,54.276802
-4.967944,5,54.543171
-3.952034,10,54.991433
-5.639253,5,55.197021
-4.197703,8,55.541996
-5.93086,4,55.711429
-5.30121,12,56.17423
-3.96286,9,56.551132
-3.847018,5,56.838795
-5.374534,4,57.010592
-5.708383,3,57.165148
-6.9549,8,57.512913
-6.196357,4,57.666672
-7.646515,5,57.887644
-4.622377,4,58.062896
-5.61553,3,58.196529
-6.06045,6,58.507262
-4.426468,3,58.661384
-6.470837,7,58.992801
-8.599221,5,59.254779
-6.498992,4,59.496395
-2.343351,11,59.985937
-7.839914,12,60.514565
-5.930072,5,60.747113
-5.173599,13,61.349413
-7.097487,6,61.648818
-5.696063,8,62.036851
-6.790551,4,62.22881
-5.33698,3,62.379768
-6.115924,5,62.569525
-2.259335,9,62.980162
-3.402191,6,63.280457
-2.929475,8,63.640164
-3.57495,5,63.855004
-2.939454,7,64.248068
-6.407404,8,64.59991
-2.144821,12,65.066988
-5.202407,5,65.280317
-4.469705,6,65.547853
-5.699573,6,65.805155
-6.71134,3,65.913692
-6.07112,5,66.136517
-4.807814,3,66.255513
-3.60859,6,66.520795
-5.065133,8,66.858875
-5.274316,7,67.169593
-5.126087,6,67.465689
-4.690694,3,67.624422
-4.782466,4,67.770774
-7.201176,8,68.164454
-4.592545,3,68.360695
-2.235374,13,69.037913
-0.773929,20,69.862969
-1.579999,11,70.325128
-3.446143,5,70.526712
-5.575364,4,70.720922
-6.786926,5,70.937567
-4.86885,5,71.145487
-4.890463,5,71.35886
-3.607321,11,71.89837
4.557362,28,73.141902
-7.198261,6,73.392752
-5.041403,5,73.631415
-5.570879,5,73.870998
-5.312896,6,74.106096
-6.329522,5,74.290426
-5.820865,5,74.534104
-7.13236,5,74.759866
-10.508995,13,75.360592
-7.450286,9,75.753017
-4.317946,11,76.315522
-6.322488,7,76.713008
-7.745967,12,77.331233
-4.095484,6,77.620399
-6.402842,8,78.001174
-4.142562,8,78.299798
-4.027526,5,78.55794
-7.106815,8,78.832016
-4.502781,6,79.123794
-4.624195,4,79.316294
-4.98076,7,79.650658
-4.240595,5,79.880702
-7.404105,5,80.098722
-4.567875,3,80.231144
-6.371759,5,80.396294
-4.72132,5,80.60278
-4.603591,3,80.732693
-4.181834,12,81.267882
-6.572284,6,81.519757
-0.630621,12,81.990479
-4.94126,5,82.199483
-6.533665,4,82.385507
-5.558285,5,82.601111
-4.419053,3,82.750348
-2.840341,9,83.165537
-6.951681,5,83.387297
-3.187687,6,83.753114
-4.769245,9,84.156751
-5.581591,11,84.596164
-3.717009,8,84.934936
-5.82373,7,85.187116
-3.886363,7,85.597649
-4.57115,11,86.008791
-5.504922,3,86.12389
-4.675549,3,86.252585
-6.022555,5,86.464366
-5.719784,3,86.577772
-5.461384,12,87.043076
-5.761178,4,87.218444
-6.652474,6,87.468179
-5.12009,7,87.751261
-4.720528,3,87.892939
-3.797359,9,88.252424
-4.642668,3,88.378339
-6.343574,6,88.633715
-4.716096,7,88.914906
-5.660471,8,89.27194
-3.523366,8,89.641832
-4.883071,5,89.867478
-6.042362,6,90.180498
-6.940096,7,90.461372
-5.939836,15,91.068806
0.247238,19,91.832155
-6.726106,8,92.321998
-1.913267,11,92.807997
-4.071667,4,92.943989
-3.475968,6,93.210681
-5.692464,3,93.373979
-6.265173,5,93.621613
-0.852833,14,94.279309
-4.431634,5,94.527934
-7.209248,5,94.772992
-3.516666,5,95.000625
-3.308832,15,95.627981
-4.700339,4,147.105503
-4.824698,4,147.270935
-3.753164,12,147.688655
-5.013488,11,148.104345
-5.814692,4,148.271863
-4.578576,8,148.570792
-4.539128,7,148.810636
-5.356291,6,149.002789
-6.644334,4,149.153264
-6.110736,6,149.373361
-5.856898,4,149.527737
-4.649647,7,149.788569
-5.848434,10,150.127375
-4.211284,5,150.321145
-5.143248,6,150.539409
-3.152867,8,150.832728
-3.494249,8,151.129538
-9.598324,7,151.390094
-7.862229,10,151.760045
-1.942096,14,152.32925
-4.44757,6,152.545235
-4.485327,4,152.706294
-7.105594,6,152.94192
-0.961948,18,153.611798
-7.562329,8,153.925455
-5.897149,4,154.078033
-3.730958,11,154.66432
1.253921,19,155.377981
-6.673033,3,155.468081
-7.191897,7,155.778359
-5.599193,4,155.910037
-4.796922,6,156.131284
-4.700378,3,156.24083
-4.024374,9,156.581344
-6.129665,5,156.805713
-2.098277,10,157.188077
-6.594097,7,157.474975
-6.637596,5,157.648659
-4.527882,7,157.945578
-4.41395,3,158.080252
-2.305978,10,158.442212
-3.517524,19,159.180517
-5.681622,7,159.429145
-6.545003,4,159.620268
-4.716216,6,159.880678
-4.877068,7,160.113412
-5.294197,6,160.368416
-5.101521,5,160.532723
-2.966941,9,160.883581
-3.438967,10,161.287609
-3.37762,9,161.667741
-5.109846,4,161.792885
-6.430787,6,162.046702
-4.674893,11,162.498797
-5.324386,7,162.717286
-6.415564,4,162.882798
-3.628163,10,163.289756
-4.552269,4,163.432909
-2.742329,7,163.755434
-4.852791,10,164.13281
-3.781449,9,164.501263
-5.086248,5,164.712805
-1.626402,10,165.066973
-1.527675,9,165.383086
-5.652611,10,165.785445
-4.686347,7,166.097889
-6.669016,5,166.290968
-3.570543,7,166.585077
-2.776881,13,167.172512
-9.376171,10,167.611577
-4.026004,8,167.945341
-5.643832,9,168.278854
-6.52316,6,168.520713
-4.494734,4,168.692671
-6.111865,5,168.864226
-4.828793,5,169.066532
-5.415712,4,169.20436
-4.620858,3,169.342312
-5.841247,6,169.564545
-4.71253,3,169.724472
-6.994103,4,169.883074
-3.162723,10,170.244464
-2.931226,6,170.477634
-3.827068,7,170.773448
-4.444213,4,170.929875
-2.977347,10,171.354189
-5.105732,7,171.704321
-3.847724,7,171.992416
-5.020667,4,172.158396
-4.812554,4,172.308975
-5.91897,4,172.472158
-3.850456,7,172.74665
-4.514389,4,172.880823
-2.813886,10,173.26957
-3.946257,9,173.621836
-0.622957,12,174.082234
-4.393478,4,174.242606
-5.831904,7,174.57816
-1.861012,15,175.156674
-6.244987,5,175.40551
-4.678134,4,175.567129
-3.171418,13,176.114478
-4.245692,4,176.286985
-5.33232,3,176.425584
-5.676996,4,176.599555
-4.708077,3,176.712432
-5.527816,5,176.929495
-3.627039,12,177.419211
-3.077182,5,177.630724
-3.670877,13,178.173208
-5.767127,6,178.454461
-4.527633,3,178.606213
-4.145449,6,178.844597
-3.044022,6,179.086027
-5.674892,3,179.232294
-6.167664,4,179.458934
-5.398229,6,179.694337
-3.678158,4,179.860022
-1.683002,16,180.582568
-1.845843,14,181.465606
-4.586437,10,181.866233
-4.31207,12,182.289519
-3.375871,6,182.564556
-5.470818,4,182.735332
-6.210593,5,182.935382
-4.731305,3,183.062915
-3.116012,9,183.432592
-5.928054,8,183.744423
-2.467671,11,184.201802
-5.130823,6,184.486028
-3.971489,6,184.69368
-7.190033,6,184.944327
-8.358089,12,185.414778
-2.457996,14,185.941766
-6.057391,6,186.191266
-4.721433,3,186.344253
-4.748919,3,186.479523
-4.815944,9,186.904059
-5.440182,10,187.312115
-4.002596,6,187.505001
-4.833875,5,187.705385
-5.740189,5,187.917493
-5.203101,5,188.130493
-5.795928,10,188.511816
-5.204261,7,188.799294
-3.756707,11,189.265258
-7.271858,7,189.747111
-4.309585,5,189.895085
-5.73077,10,190.207582
-2.059518,7,190.482486
-1.864687,10,193.136749
-6.812985,5,193.31232
-3.189519,9,193.698372
-5.675547,4,193.861565
-4.826926,11,194.282257
-7.595997,10,194.668811
-6.695237,3,194.813236
-5.971148,7,195.033427
-3.610973,14,195.606458
-4.506671,3,195.74007
-4.641631,4,195.901949
-5.006712,7,196.132152
-4.864487,4,196.335512
-3.95431,9,196.71014
-5.257829,4,196.859843
-5.007531,9,197.194588
-4.93831,4,197.348964
-0.560469,16,197.866851
-7.575986,12,198.260554
-5.724764,3,198.392931
-4.633322,3,198.499981
-6.64403,11,198.937033
-3.953007,4,199.090038
-5.669095,12,199.565766
-4.497244,7,199.794809
-5.846126,4,199.940863
-5.577521,5,200.140452
-3.897818,11,200.618211
-6.641667,11,200.997565
-3.637537,6,201.256476
-4.381741,8,201.559321
-5.171847,6,201.790071
-5.736437,5,201.983121
-2.058062,14,202.455063
-5.100529,18,203.110009
-3.205046,13,203.572859
-6.813812,4,203.722829
-4.888933,4,203.900876
-4.712078,3,204.024018
-4.972965,4,204.18401
-5.722745,3,204.302146
-1.996175,10,204.634216
-5.018224,7,204.882955
-5.606499,8,205.178214
-4.477251,8,205.548292
-4.762674,8,205.87237
-4.170207,9,206.205242
-4.287256,6,206.39549
-4.654091,3,206.533962
-5.617818,5,206.727801
-5.669882,6,206.950722
-3.912926,5,207.110576
-1.906842,13,207.61643
-5.65436,3,207.816973
-4.715005,12,208.218979
-4.329232,12,208.701577
0.622465,19,209.423498
-7.874257,9,209.775481
-4.423781,9,210.090093
-4.014076,5,210.274546
-4.114484,4,210.436819
-6.721117,3,210.569323
-3.713573,5,210.753308
-5.720056,6,210.995574
-4.67947,6,211.258675
-5.057963,7,211.498579
-4.684647,3,211.622604
-5.030434,5,211.79713
-5.414186,3,211.901968
-5.660917,3,212.0353
-6.197725,7,212.277474
-4.159072,10,212.637457
-4.712094,3,212.762206
-5.902823,6,213.030507
-5.303331,8,213.352754
-4.804045,7,213.606669
-2.609886,12,213.999848
-4.433992,7,214.269039
-5.391223,17,214.914572
-3.345342,9,215.390458
-5.72042,6,215.620443
-4.849339,5,215.759886
-8.188865,11,216.201884
-4.424224,4,216.368448
-3.335077,14,216.958784
-7.10118,10,217.396739
-5.036891,5,217.57082
-5.337931,16,218.283022
-4.439508,6,218.537338
-3.242151,12,219.011352
-0.221866,14,219.552068
-3.784432,11,219.988833
-4.263859,10,220.388382
-2.986323,10,220.816836
-5.618631,4,220.989017
-4.239548,4,221.153864
-2.693817,12,221.502418
-5.468458,5,221.723887
-7.406758,7,221.971232
-5.199761,8,222.268657
-4.731376,3,222.406494
-5.607305,3,222.542502
-4.72697,8,222.915938
-4.595813,5,223.139896
-5.278726,5,223.320898
-4.595296,3,223.463788
-5.253896,6,223.713786
-3.274215,7,223.977502
-4.696831,5,224.161587
-5.407757,10,224.521787
-4.60868,10,224.971965
-4.862533,4,225.187634
-7.307624,5,225.353533
-4.366936,3,225.459982
-8.075461,7,225.74033
-4.18931,6,225.987979
-3.970819,7,226.284455
-3.239315,10,226.66225
-4.108835,4,226.830249
-4.0001,6,227.104611
-6.683123,3,227.226414
-4.961004,4,227.422329
-5.73968,8,227.696473
-4.246789,6,227.913661
-4.303328,4,228.056839
-6.72099,5,228.196283
-4.815426,14,228.637973
-4.544605,14,229.125274
-5.686132,3,229.255214
-4.037831,5,229.460103
-5.997352,6,229.68342
-3.262194,7,229.953422
-5.688833,5,230.184264
-4.560143,7,274.475521
-4.894809,7,274.707957
-4.021234,5,274.901479
-3.685683,7,275.111389
-4.69267,3,275.208595
-3.840311,7,275.467626
-3.312186,10,275.760517
-5.238236,6,275.959447
-0.931869,11,276.322405
-4.530267,4,276.464818
-3.88702,15,276.903886
-4.665704,4,277.021327
-4.575002,4,277.158407
-2.430574,14,277.58945
-3.063193,9,277.862826
-4.157463,14,278.332352
1.549237,19,278.988339
-2.466368,8,279.285399
-4.627433,8,279.499509
-4.511933,3,279.626963
-2.989632,11,280.009191
-3.853343,11,280.422222
-7.651205,8,280.735642
-5.482731,3,280.924485
-4.632811,8,281.211389
-0.57742,13,281.727381
-3.391724,16,282.30866
-2.648211,7,282.517146
-1.507993,14,283.045245
-3.465919,5,283.261769
-5.794201,4,283.385636
-5.029099,6,283.604043
-3.507584,9,283.884829
-4.242787,9,284.183283
0.220513,16,284.725599
-5.65154,6,284.967831
-4.532077,13,285.42755
-4.852565,12,285.881143
-4.785956,11,286.28747
-1.211,13,286.759949
-6.721461,5,286.935589
-3.658558,11,287.289873
-0.942794,25,288.239709
-3.705433,11,288.637758
-4.715033,3,288.768123
-5.157294,9,289.087157
-3.530383,9,289.447978
-3.898752,6,289.611675
-5.962354,6,289.804855
-4.674083,3,289.945317
-5.181046,16,290.501893
-3.962097,6,290.767195
-2.662263,10,291.192208
-4.853019,11,291.55481
-1.609363,47,293.174502
-2.538568,9,293.471399
-5.255632,7,293.72061
-5.03444,6,293.94657
-5.858489,10,294.326257
-6.321668,10,294.693935
-4.721463,3,294.809308
-4.462078,6,295.022291
-7.297406,6,295.226105
-0.27627,18,295.859368
-3.613668,7,296.112739
-6.821973,5,296.299974
-4.946878,7,296.521797
0.603819,23,297.409505
-0.637822,13,297.864226
-4.635413,3,298.01462
-4.744205,6,298.217532
-4.631937,3,298.308302
-5.669125,4,298.463863
-4.359917,9,298.849586
-2.991119,11,299.282862
-4.854146,5,299.491744
-3.052104,7,299.731289
-5.495655,7,300.018846
-5.889602,11,300.403794
-4.160627,13,300.87152
-3.475468,21,301.55344
-4.1881,4,301.688384
-5.106605,8,301.976477
-5.539912,3,302.116428
-2.414215,22,302.887316
-6.076755,4,303.027386
-3.35657,14,303.527738
-4.791433,6,303.745391
-6.112721,7,304.018114
-4.413092,4,304.141546
-6.052089,9,304.407101
-1.348196,14,304.931339
-4.875998,5,305.135696
-2.426807,7,305.42011
-5.521305,3,305.551785
-6.702802,15,306.091543
-5.649383,3,306.187197
-3.305218,9,306.507494
-3.896718,11,306.956391
-5.017203,5,307.139206
-2.937745,7,307.388491
-4.245298,4,307.582136
-4.610553,3,307.675486
4.386321,19,308.320434
-5.129864,4,308.504818
-2.988966,6,308.753567
4.699774,27,309.832744
-5.133617,6,310.098687
-3.511297,14,310.588373
12.027911,40,312.178051
-3.335902,14,312.713453
-3.889113,8,313.021403
-4.802668,6,313.21108
-5.653382,4,313.363907
-5.339234,7,313.593738
-0.323065,17,314.217759
-5.6976,3,314.338758
-0.529607,14,314.831939
-3.665358,8,315.161713
-4.7227,4,315.303864
-4.71129,3,315.422938
-4.050184,9,315.713566
-2.143563,11,316.179364
-0.010462,27,317.0678
-2.351685,11,317.498695
-3.659008,7,317.778147
3.113282,19,318.460819
-3.002892,11,318.835319
0.064169,14,319.331229
-5.901022,5,319.517293
-4.155026,14,320.020673
-4.923968,5,320.195347
-2.613021,11,320.615372
-5.337364,7,320.88027
-4.298449,4,320.998601
-5.623287,10,321.344969
-0.480952,22,322.10053
-4.524023,5,322.237259
-1.320103,18,322.878054
-2.690182,10,323.187152
-4.637233,3,323.352474
-4.186838,13,323.86995
-6.703977,8,324.168885
-6.044874,7,324.4202
-3.611559,7,324.661438
-5.140166,10,325.008198
-0.770588,23,325.868656
-4.395597,14,326.458911
-4.198572,7,326.679153
-3.925162,12,327.086365
-4.797434,3,327.225967
-4.62894,3,327.308858
-4.711335,3,327.389724
-6.115636,5,327.582637
0.590336,19,328.260825
-5.548748,9,328.554759
-7.196997,12,329.002703
-4.798794,5,329.207469
-5.749821,4,329.383497
-4.490289,4,329.543423
-3.6461,7,329.807326
-6.305232,10,330.138405
-7.713297,5,330.330074
-4.099791,6,330.549121
-3.004483,8,330.860596
-2.158269,13,331.288399
-5.325794,5,331.476418
-5.647942,3,331.575774
-4.703997,3,331.691441
4.077297,35,332.898899
-3.024454,13,333.371242
2.271166,27,334.259467
-5.000699,8,334.576206
-2.646298,20,335.258241
-4.741062,3,335.374866
-1.95254,19,335.971269
-6.042231,4,336.13111
-4.451674,9,336.448222
-4.717453,3,336.560347
-2.49019,10,336.92588
-4.665694,5,337.144401
-4.870424,14,337.660721
-4.605934,8,337.995559
-5.089798,5,338.17836
-3.262176,7,338.443401
1.565365,22,339.209604
-5.6951,5,339.394537
-5.085558,4,339.563579
-4.735246,7,339.809581
-3.808402,10,340.181884
-4.489126,5,340.342944
-5.059213,5,340.528685
-4.756194,7,340.817172
-3.291817,8,341.138168
-3.00327,8,341.444242
-2.286555,18,342.068517
-5.321055,8,342.402148
-4.151225,4,342.533855
-2.711284,11,342.869406
-4.252272,9,343.165309
-7.973368,7,343.399969
-6.803747,10,343.810773
-7.48123,11,344.162104
-9.72611,8,344.457529
-4.950864,4,344.585457
-2.409586,8,344.841279
-6.528343,6,345.062285
-6.264968,8,345.368266
-4.959665,7,345.587842
-7.378171,9,345.907391
-5.467949,3,346.004143
-3.891951,7,346.297872
-4.263747,13,346.740512
-3.403327,8,347.018725
-4.087333,11,347.454857
-5.690796,12,347.889252
-4.585551,9,348.225578
-3.612603,8,392.991462
-4.981212,6,393.198608
-1.868452,21,393.779739
10.499063,1,393.828992
-1.801373,16,394.311793
-2.579897,9,394.640986
-5.698978,13,395.038913
-6.846698,10,395.392644
-3.85313,5,395.545998
-2.761396,20,401.675397
-4.540249,4,401.823893
-6.445339,8,402.113345
-4.682479,4,402.26917
-5.698887,10,402.623027
-7.12978,7,402.881263
-4.991622,7,403.119203
-3.139104,8,403.413938
3.990631,28,404.319885
-4.544074,9,404.615153
-2.244661,12,405.00362
9.463355,32,406.105198
-2.51525,24,406.909077
-3.067912,17,407.553917
-4.293881,9,407.856505
-0.896429,11,408.171796
-1.810027,10,408.456379
4.621029,22,409.235907
-6.936026,18,409.879152
12.658214,37,411.105851
-2.598511,9,411.410632
6.40538,28,412.406487
-5.730192,7,412.675937
1.154066,20,413.349544
-1.357249,22,414.194244
-3.597329,7,414.42784
-4.804354,6,414.626896
-3.359436,7,414.857386
-4.942583,9,415.212283
-4.33027,9,415.532058
-1.132889,15,416.071542
-4.485458,8,416.347816
-3.665309,9,416.680523
-6.176157,13,417.117453
-2.037146,17,417.797761
-3.822175,7,418.005113
0.860929,16,418.60519
-6.371479,4,418.76007
-3.774486,8,419.105721
-1.826154,12,419.500519
-2.764927,8,419.808118
-6.599276,4,419.959947
0.587825,13,420.476994
-3.507333,11,420.872699
-4.75708,15,421.408419
-3.283116,7,421.662338
-0.776685,14,422.103937
-4.489115,5,422.262769
-1.811875,17,422.795815
3.922254,22,423.501156
-4.424629,11,423.835985
-3.826933,8,424.114083
0.838446,18,424.735106
-3.832549,6,424.992223
-0.719771,18,425.489157
-4.463343,5,425.638293
-3.366918,7,425.895519
-1.73481,14,426.305985
-3.075102,9,426.620055
-1.856336,21,427.268138
-2.326343,10,427.60795
-6.186207,5,427.78857
-5.599322,6,428.016516
-4.173364,9,428.390573
-1.770007,14,428.849756
5.957537,35,430.039944
-0.880982,12,430.519662
-5.571759,4,430.637402
-4.425301,6,430.855969
-1.308567,27,431.708821
-6.246395,10,432.040907
-3.6201,26,432.893639
-4.224206,7,433.144
-3.878969,9,433.457001
-5.704676,9,433.795033
-4.193324,5,433.957284
-3.961107,8,434.206974
-4.609447,3,434.32279
-5.207259,8,434.577647
-4.548686,19,435.239565
-4.698643,9,435.592016
-4.647341,21,436.215844
-6.064411,11,436.65705
-4.255011,15,437.215018
-4.459483,8,437.541147
-4.81336,20,438.173954
-2.184767,11,438.510773
-2.179309,21,439.305402
-1.603152,11,439.766754
-2.99821,20,440.449683
-6.723405,19,441.166559
-4.536237,5,441.373829
-3.333843,7,441.607374
-1.3494,15,442.100086
-5.836151,4,442.228212
-4.951808,10,442.686332
-4.589241,4,442.930101
2.942275,20,443.48789
-3.985478,6,443.686786
-2.575162,9,443.991807
1.141566,22,444.718601
-5.918905,4,444.916444
-5.459701,8,445.194294
-3.342799,9,445.488154
-0.470518,14,445.952995
-2.859749,11,446.338427
-5.695631,7,446.614594
0.548863,26,447.521248
-4.327235,15,448.075884
-4.388719,8,448.346496
0.373961,15,448.836277
-0.364474,22,449.634634
1.731767,26,450.504495
-4.724754,4,450.631732
-3.611242,10,450.990341
-1.953483,11,451.442278
-2.639864,11,451.842678
-2.544789,12,452.279043
-3.367526,9,452.561236
2.42326,23,453.457528
-4.632239,5,453.641903
-1.053592,20,454.184024
4.335432,25,454.921577
-5.361819,8,455.116574
-5.061723,5,455.26778
-3.682999,6,455.475559
-5.594076,6,455.681104
-3.53387,9,455.931096
-5.252405,21,456.577619
-3.499548,6,456.742308
-4.672016,4,456.84864
-0.756976,30,457.818927
-3.213074,10,458.138982
-4.580087,4,458.275855
-5.438512,12,458.723643
-4.545333,5,458.887803
-0.16695,15,459.441704
-5.989886,13,459.939621
1.503668,17,460.529228
-4.960711,5,460.707307
-3.502613,18,461.346822
-6.251082,7,461.584991
-4.447109,13,462.10694
-3.677002,7,462.411995
3.46717,27,463.315375
-4.166689,7,463.591329
-5.12519,13,464.031648
-4.212696,8,464.350031
-4.195385,13,464.854848
-4.065311,12,465.241502
-4.37818,11,465.636543
-5.579486,10,465.992957
-3.0601,12,466.441917
0.254238,20,467.111613
-3.574876,12,467.572185
-2.158518,11,468.022537
-2.30859,8,468.352922
-4.924319,5,468.548258
0.629068,20,513.708735
1.76941,30,514.499935
-3.538685,12,514.811121
-5.433903,22,515.423573
-2.452491,10,515.733709
0.194208,21,516.440649
-5.883567,14,516.877153
5.173889,36,517.960545
-1.62848,19,518.547925
-1.19582,38,519.875231
-1.664955,21,520.610612
-5.203348,25,521.469818
7.212206,33,522.504048
-6.709747,13,522.922953
-2.976939,8,523.200095
-0.397106,17,523.73844
-0.24834,22,524.455649
-2.794412,11,524.85596
0.565601,17,525.376091
-6.268085,8,525.606436
2.986374,19,526.289296
-5.568686,6,526.519727
-0.405023,21,527.503612
-5.052271,12,527.791229
-7.608877,10,528.041324
3.775964,25,528.778284
-4.346501,5,528.915199
-4.548752,4,529.014872
4.557929,30,529.778434
-4.100848,7,529.991578
-2.549156,11,530.286908
-4.51076,9,530.508901
-5.622545,4,530.634027
-4.652739,7,530.834102
-9.8505,39,531.972272
-4.272193,14,532.470613
-2.720318,15,532.982298
-1.739955,13,533.382824
-5.113533,11,533.675484
-0.372605,16,534.270235
-5.082212,8,534.490722
20.73042,76,536.877522
1.154051,23,537.606532
-4.315684,4,537.75262
-3.703108,5,537.924455
-2.448722,10,538.225206
0.995,23,538.842775
-1.735973,22,539.483894
-3.959727,10,539.801613
2.782211,30,540.620392
-2.204621,18,541.119677
-0.46202,14,541.661101
-4.645636,3,541.794196
-4.54077,7,542.012865
-0.979731,15,542.511885
7.097576,26,543.336582
-4.4089,11,543.698376
-1.00796,10,544.089389
2.792631,19,544.745203
-4.913347,5,544.926822
-4.925359,11,545.290884
3.32835,24,545.991637
-0.839133,23,546.75799
-4.960118,9,547.124871
-4.020035,10,547.585347
11.604788,45,548.814091
5.835262,28,549.568868
-1.630111,11,549.861737
4.095062,41,570.154004
-2.937757,12,570.562482
-1.417443,11,570.903712
-3.183203,9,571.1736
4.667831,27,572.017087
-4.467224,5,572.201298
-4.57335,3,572.296966
12.931901,34,573.367496
15.284663,68,575.494208
1.044814,19,576.173559
4.574037,22,576.916919
-4.777086,6,577.12132
-2.966907,13,577.532975
-7.315686,14,577.971609
-4.561704,7,578.222735
-2.97628,35,579.315822
4.715462,42,580.687408
4.501041,27,581.611618
2.615617,23,582.4638
1.018876,21,583.073839
-1.873781,15,583.566402
-5.728691,3,583.694879
-1.66552,16,584.15542
9.266943,32,585.179947
-2.105687,23,585.897189
10.498775,1,585.950603
7.484848,23,586.636268
-5.312533,7,586.902246
