#{"t_start": 1730800625.6431162, "env_id": "BicycleMaze-v0"}
r,l,t
-2.929082,7,39.592943
-7.260945,8,39.909323
-4.64849,3,40.002501
-4.849302,4,40.181956
-4.710392,3,40.312819
-5.22,6,40.559619
-4.739747,5,40.811889
-7.061664,7,41.122898
-5.376101,6,41.369425
-4.43919,8,41.785798
-5.413117,5,42.008339
-5.758746,4,42.159715
-3.511028,27,43.313673
-4.808839,4,43.511321
-7.007912,6,43.796808
-6.944593,5,44.037841
-3.967927,4,44.214689
-5.710384,3,44.354769
-4.647126,3,44.54818
-5.372077,8,45.023969
-6.336806,6,45.262865
-2.985068,9,45.641181
-5.034929,5,45.860726
-4.869253,9,46.145312
-4.955601,5,46.373464
-6.548373,8,46.643232
-4.203709,4,46.847091
-5.240284,10,47.294179
-4.636408,3,47.429793
-4.335554,5,47.693245
-5.183959,8,48.020729
-4.520791,3,48.159795
-7.1489,7,48.464096
-3.441739,9,48.822316
-5.139026,7,49.151359
-5.902561,8,49.632135
-5.586666,4,49.80223
-7.650408,6,50.052676
-4.306869,5,50.269469
-5.156929,8,50.571928
-6.637038,5,50.802697
-5.459012,8,51.085884
-5.641897,6,51.335063
-3.054908,14,51.967729
-6.694983,3,52.121942
-4.782405,4,52.413437
-3.962346,4,52.599755
-5.437565,7,52.914789
-6.663667,14,53.503034
-6.397929,14,54.02003
-5.238813,5,54.199744
-5.560236,10,54.651794
-5.541246,5,54.917164
-4.924874,9,55.320855
-5.298869,6,55.569486
-6.026645,6,55.836875
-5.477892,4,56.026795
-5.699052,5,56.211903
-6.815989,5,56.375572
-5.108154,7,56.685683
-4.349277,8,57.059933
-5.865195,5,57.288301
-3.44433,7,57.633701
-4.360557,4,57.80501
-4.615061,7,58.094965
-5.538004,4,58.261629
0.112921,16,59.034859
-6.302545,10,59.508899
-5.718137,3,59.689643
-6.192277,10,60.158135
-4.564568,7,60.497967
-6.556215,8,60.829113
-7.691441,3,61.001061
-5.471719,7,61.310926
-5.470017,4,61.476794
-3.696848,7,61.827887
-4.432094,4,62.023811
-7.107206,11,62.563123
-5.325208,10,62.997743
-5.302418,6,63.25207
-4.71682,3,63.400168
-4.46505,4,63.600878
-3.589716,8,63.971647
-5.64587,3,64.088809
-3.719142,5,64.394173
-6.32821,8,64.798468
-7.359192,11,65.20849
-2.929935,12,65.698316
-5.696815,7,66.004849
-5.380053,3,66.127924
-4.244191,8,66.449434
-5.56678,10,66.89679
-5.387413,5,67.114213
-4.719443,3,67.23687
-6.183376,10,67.678769
-5.600953,7,68.047093
-6.300878,6,68.311289
-5.175947,4,68.471443
-4.113613,9,68.940922
-4.754627,9,69.485437
-5.183713,7,69.747097
-5.196923,8,70.12064
-6.798821,6,70.335521
-3.461869,8,70.651527
-5.656644,10,71.095914
-4.435861,6,71.373715
-3.355379,7,71.656079
-4.539764,3,71.78585
-4.710519,3,71.93172
-4.798486,5,72.169414
-5.394893,3,72.333397
-5.474852,8,72.706098
-4.291649,18,73.450681
-8.391523,7,73.768745
-4.18008,7,74.11953
-5.594911,5,74.314176
-3.191911,9,74.666398
-4.695844,4,74.845821
-6.962906,8,75.247653
-6.748797,5,75.474079
-5.430731,5,75.687886
-4.851245,8,76.01484
-4.722193,3,76.196079
-5.687413,8,76.576849
-0.380525,18,77.571211
-4.457051,4,77.757683
-4.7206,3,77.901762
-2.750033,10,78.376166
-6.967904,8,78.67479
-5.413982,4,78.888057
-4.308874,6,79.086226
-5.23169,15,79.778839
-5.16192,7,80.139189
-4.168664,9,80.515548
-6.056252,5,80.701524
-4.849217,5,80.892919
-4.553815,9,81.260498
-7.461651,4,81.442446
-6.692817,3,81.585542
-4.501417,3,81.741543
-4.808608,13,82.219462
-6.272375,4,82.420767
-2.980102,11,82.90514
-4.826458,4,83.06162
-7.638293,9,83.495723
-2.086915,11,84.08154
-5.742468,5,84.325615
-5.175491,4,84.477638
-3.844485,13,85.014263
-7.188187,9,85.380728
-5.520163,8,85.711257
-5.719805,3,85.929695
-4.136727,14,86.446475
-5.538992,6,86.692241
-6.037488,5,86.914542
-6.295357,8,87.223139
-6.105713,6,87.464816
-4.791562,4,87.642532
-4.704285,3,87.768943
-5.515158,3,87.890209
-5.066233,5,88.081545
-4.479712,3,88.215362
-5.922648,8,88.537137
-5.698276,3,88.6734
-5.43018,10,89.072729
-6.327517,11,89.544079
-4.72349,3,89.707235
-5.086805,4,89.867041
-6.030013,7,90.184458
-5.041962,7,90.554486
-4.987333,8,90.880863
-7.568221,9,91.247311
-4.718953,3,91.367666
-7.88458,8,91.676646
-8.218719,4,91.867941
-3.923786,4,92.039185
-5.958457,5,92.207148
-4.097341,7,92.635046
-0.671141,12,93.182989
-5.77236,7,93.471918
-4.836624,4,93.655525
-6.235145,11,94.190715
-4.643124,5,94.403131
-5.737083,4,94.593753
-4.728856,3,94.769075
-3.411394,7,95.103889
-7.858123,6,95.37762
-4.875091,9,95.76717
-3.972781,4,95.939034
-5.70347,3,96.050213
-5.473815,4,147.525495
-3.997816,7,147.796726
-5.233501,10,148.155434
-6.946744,7,148.398088
-3.898027,4,148.569246
-4.878062,4,148.721621
-4.635656,3,148.817353
-3.124613,10,149.185628
-0.489911,15,149.708566
-5.295028,5,149.900735
-5.659903,5,150.080357
-4.29192,7,150.322155
-5.409448,9,150.647091
-4.253005,5,150.848486
-6.958008,8,151.121621
-6.661462,4,151.278032
-3.840057,17,151.923965
-6.154255,5,152.089684
-5.704809,5,152.30106
-4.789296,5,152.486599
-7.041998,9,152.834579
-6.129988,6,153.080284
-5.075078,8,153.385683
-4.975104,6,153.604986
-5.585981,3,153.750222
-5.293986,7,153.986791
-3.53667,6,154.205412
-4.187483,6,154.455026
-3.875599,9,154.841018
-4.554285,5,155.16855
-5.483007,6,155.395886
-4.551017,8,155.6865
-5.025817,5,155.846075
-4.359389,5,156.055467
-6.048796,6,156.284027
-2.86665,9,156.617822
-2.846248,10,157.005031
-5.987571,5,157.222413
-1.530992,13,157.739503
-4.356888,9,158.071308
-6.315105,5,158.274746
-3.34939,6,158.538381
-4.197086,5,158.726051
-5.77778,6,158.933485
-4.044288,4,159.081611
-4.904132,5,159.256462
-5.354806,4,159.422175
-4.180557,8,159.725427
-6.447281,7,160.040981
-5.50183,7,160.323285
-5.215893,7,160.597971
-6.025376,6,160.807693
-3.95753,11,161.211556
-4.521755,3,161.35263
-4.252808,5,161.543437
-4.270318,4,161.721342
-6.335798,6,161.955587
-4.2807,7,162.216431
-4.651261,3,162.32442
-4.711887,3,162.463589
-4.51228,5,162.659285
-2.787148,17,163.309228
-4.797922,7,163.577645
-3.637817,10,164.029311
-5.978132,5,164.190394
-8.37237,7,164.45956
-5.49767,4,164.625959
-4.439967,3,164.755899
-4.032629,7,165.042371
-0.803521,14,165.537828
-4.886948,7,165.802714
-4.412617,4,165.951018
10.497959,1,165.993741
-5.217573,7,166.327697
0.145411,18,167.062321
-5.153636,8,167.401632
-5.552244,6,167.709804
-2.490402,11,168.165064
-6.955582,6,168.429158
-4.281245,7,168.651852
-6.397025,9,169.023434
-6.595339,6,169.237612
-5.712952,3,169.35665
-3.829906,11,169.788355
-4.413278,4,169.940562
-4.185956,5,170.196635
-5.320617,5,170.38142
-3.006606,9,170.71953
-4.24769,6,170.915138
-5.991194,6,171.204134
-2.662208,9,171.555361
-6.744253,7,171.842777
-1.681329,10,172.315021
-4.383564,9,172.683967
-3.368192,5,172.901469
-4.710836,10,173.256736
-4.652397,11,173.685182
-4.285659,4,173.812575
-4.074006,4,173.997829
-4.977281,4,174.147667
-5.044501,5,174.352581
-2.858758,17,175.076937
-3.361792,8,175.365264
-6.502416,6,175.634291
-5.188379,12,176.164734
-4.640467,4,176.349715
-3.301157,8,176.662978
-4.532309,3,176.799572
-4.82903,4,176.975545
-4.850988,9,177.351749
-2.917934,13,177.873314
-3.700039,6,178.164733
-4.634886,8,178.481633
-3.294602,5,178.681195
-6.434714,4,178.880342
-5.522949,5,179.089082
-5.68959,3,179.216079
-5.642013,8,179.537565
-6.690474,3,179.710688
-5.187793,4,179.924325
-3.121609,9,180.286314
-4.309288,5,180.496695
-3.857849,5,180.715825
-6.459634,3,180.869236
-6.055481,6,181.398929
-4.590919,7,181.717227
-4.035942,8,182.034674
-4.81418,7,182.322823
-3.863536,5,182.518908
-4.978092,6,182.713048
-1.40139,12,183.207843
-5.651346,5,183.435906
-4.881922,5,183.646043
-1.590416,12,184.120414
-4.76732,9,184.487773
-3.805387,8,184.864024
-5.653101,3,184.976132
-4.015498,5,185.185199
-4.966396,5,185.370259
-5.037349,5,185.556324
-3.885447,14,186.086724
-4.004501,10,186.488319
-5.669544,5,186.722245
-2.878646,9,187.12605
-1.489645,19,187.877367
-3.248985,13,188.417484
-5.035365,8,188.754746
-4.927051,4,188.888808
-2.731514,17,189.594244
-5.667723,3,189.914671
-4.301724,3,190.039082
-3.903874,8,190.316257
-4.694441,12,190.690067
-4.046968,7,193.211567
-1.533074,16,193.881153
-3.573949,6,194.124596
-7.488149,7,194.384513
-5.992868,5,194.585106
-5.59379,8,194.902261
-4.568302,4,195.04681
-5.024414,17,195.678871
-6.081211,12,196.183734
-3.857434,20,196.991683
-4.580855,3,197.134567
-5.642221,5,197.303321
-6.359048,9,197.638441
-2.648055,17,198.19992
-3.994126,8,198.463481
-3.402168,10,198.829099
-3.741424,6,199.03766
-4.542473,4,199.21979
-4.702386,4,199.403473
-5.780568,4,199.543585
-6.024954,5,199.724278
-3.447996,12,200.171802
-2.899154,13,200.723426
0.38788,14,201.237891
-3.690784,13,201.755441
-3.370798,9,202.079602
-6.456556,3,202.209721
-5.093131,8,202.491653
-4.688768,3,202.588503
-1.902513,14,203.089072
-1.20592,12,203.525715
-4.508226,5,203.681932
-5.869132,12,204.144167
-5.274186,6,204.398005
-4.952495,4,204.557
-2.169351,10,204.898889
-2.579378,19,205.605724
-2.978414,10,206.030321
-2.278991,10,206.419201
-4.163761,9,206.725889
-5.176409,6,207.000506
-7.386234,15,207.531528
-4.300582,5,207.716053
-4.815353,3,207.8463
-5.473578,5,208.042624
-8.154969,9,208.429216
-3.973634,7,208.677116
-3.970919,7,208.947241
-4.441761,7,209.190899
-5.626631,3,209.335213
-5.258496,10,209.695506
-4.784792,5,209.9305
-4.423291,5,210.109518
-5.718198,3,210.213151
-5.950952,5,210.397071
-5.537218,3,210.511172
-2.789661,7,210.764005
-5.629136,3,210.899672
-1.7536,19,211.680824
-6.284785,13,212.131369
-4.429622,6,212.366092
-3.806287,4,212.529542
-4.468685,12,212.931249
-5.233774,7,213.226524
-8.270472,19,213.984185
-4.692795,10,214.301424
-1.905538,10,214.694758
-3.253838,11,215.09693
-3.254193,8,215.429384
1.005565,18,216.179972
-4.750865,4,216.339736
-2.779077,13,216.868597
-4.838218,7,217.157753
-6.980051,10,217.573583
-4.705183,3,217.720424
-6.30865,10,218.223441
-5.388591,6,218.397364
-3.9458,7,218.710672
-2.95498,16,219.333881
-4.586313,6,219.574281
-4.401132,3,219.68911
-4.744985,3,219.831188
-3.628888,7,220.055974
-6.5329,6,220.315691
-3.401905,5,220.523486
-4.2133,5,220.721715
-5.551361,3,220.835898
-5.960236,8,221.191829
-6.90362,4,221.367019
-5.321365,9,221.681772
-4.746062,4,221.780883
-3.71046,5,221.978113
-7.686525,10,222.34923
-5.374433,6,222.545306
-4.301837,4,222.741115
-4.645981,3,222.851802
10.495812,1,222.916493
-4.405121,9,223.343511
-5.681764,23,224.285865
-4.521929,3,224.411454
-3.76891,11,224.780595
-4.00203,4,224.939314
-4.325913,8,225.291395
-4.724209,3,225.497566
-2.898569,7,225.725522
-2.624832,6,225.962291
-4.005915,4,226.115322
-3.920872,9,226.460518
-4.620788,3,226.599866
-5.055612,6,226.84467
-4.757084,4,226.988775
-8.061188,12,227.534577
-5.943721,4,227.688968
-7.224533,6,227.923279
-6.699067,8,228.206167
-4.03515,7,228.471834
-3.67131,7,228.674789
-3.548125,6,228.878919
-6.907196,5,229.015965
-5.848862,4,229.115265
-3.743538,8,229.403568
-4.651776,3,229.549267
-5.06155,6,229.783944
-6.317329,11,230.244488
-4.948797,7,230.515949
1.803542,26,275.44912
-4.888902,9,275.75254
2.937575,19,276.377502
-5.599869,3,276.465871
-4.373481,16,277.010514
-6.006145,6,277.18101
-2.90663,13,277.575073
-5.855517,9,277.840735
-2.091405,15,278.320191
-8.194339,10,278.648336
-3.415821,8,278.918556
-5.928543,7,279.119902
-5.948438,11,279.531178
-6.437232,6,279.743383
-3.418699,13,280.184378
-4.661896,5,280.343505
-5.541623,4,280.501476
-3.115609,6,280.711045
-1.95709,11,281.193243
-4.873609,7,281.503988
-4.421774,14,281.978103
-5.929881,10,282.382311
3.861829,19,283.046542
-3.623085,9,283.36756
-5.253587,12,283.842061
5.2489,25,284.679305
-6.225062,17,285.242273
-5.342602,7,285.51283
-0.418058,11,285.940848
-8.46184,6,286.141017
-4.303947,7,286.421435
-4.390513,5,286.580862
-4.727157,14,287.092731
-2.876043,18,287.714084
-7.33094,7,287.988506
-4.635059,8,288.325774
-3.922158,21,289.05503
-1.806739,12,289.500693
-3.444605,10,289.884523
-3.147469,9,290.128565
-5.113107,7,290.396719
-5.798078,4,290.536198
-4.463802,5,290.732121
-5.163187,5,290.919953
-2.500318,7,291.236305
-4.705892,4,291.435327
0.267941,33,292.567548
-5.531204,4,292.697581
-3.494319,11,293.063342
-1.741795,21,293.784701
-4.316298,8,294.032767
-5.083713,12,294.502718
-1.035702,14,295.021492
-0.699231,12,295.464617
-4.927838,5,295.644216
-4.66759,7,295.883274
-3.834613,17,296.489733
-4.599861,3,296.588527
-5.477145,13,297.140353
-3.656676,12,297.538182
-5.231927,6,297.737961
-4.615977,13,298.187966
-4.625542,4,298.389612
-4.552601,3,298.500479
-0.791568,17,299.135869
-3.36416,9,299.490599
-4.650627,4,299.655853
-4.552141,5,299.866736
-4.691521,4,300.003859
-3.866339,6,300.211435
-1.822568,23,301.057311
-5.905194,4,301.204947
-4.178738,6,301.400266
-2.376385,14,301.858419
-7.198349,6,302.063376
-4.441278,7,302.293501
-3.811694,17,302.94901
-1.983995,18,303.572095
-5.625559,7,303.839988
-5.801511,8,304.123895
-5.697484,5,304.326145
-6.209603,18,304.926917
-4.037523,10,305.243633
-7.576236,11,305.695402
-4.440355,10,306.082956
-5.645558,4,306.247427
-3.426221,9,306.56219
-4.243403,4,306.697136
-4.255028,8,306.976485
-3.768895,10,307.396148
-3.573455,6,307.600582
-1.398085,32,308.791193
-6.553248,6,309.040591
-1.27281,11,309.482432
-3.015131,10,309.83532
-4.769959,7,310.162285
-1.068895,15,310.752129
-4.695577,9,311.102505
-4.133123,10,311.546811
-5.963655,12,312.001122
-4.304392,6,312.169904
-6.399523,5,312.367474
-4.014871,8,312.731177
-6.244086,10,313.088445
-5.462756,4,313.249425
-3.044416,14,313.735898
-4.296304,12,314.15414
-4.714215,11,314.548941
-3.786102,13,315.004384
-3.901503,4,315.164267
-4.658405,4,315.313407
-5.069474,8,315.637253
-5.754787,5,315.837805
-4.260271,11,316.242326
-1.264538,19,316.925467
-4.399701,7,317.158469
-6.805104,14,317.647727
-6.489735,5,317.830882
-6.066958,6,318.066593
-2.567949,12,318.569545
-3.054628,8,318.793437
-0.5045,12,319.213823
4.815924,23,320.056042
-4.903899,10,320.395666
-5.991713,7,320.641032
-6.212426,9,320.990873
-3.791692,7,321.257264
-3.061448,13,321.672451
-2.563849,16,322.245422
1.299036,18,322.833525
-4.206059,10,323.156703
-3.163713,13,323.615038
-3.701186,6,323.906371
-6.075974,7,324.157715
-4.637817,3,324.291317
-5.422672,7,324.545882
-5.23184,5,324.72843
-4.266065,8,324.996814
-4.331402,6,325.211439
-5.901634,4,325.331336
-6.620555,22,326.162577
-2.679597,12,326.669736
-3.567343,6,326.89825
-3.524044,17,327.460359
0.401618,18,328.099835
-5.830151,9,328.396096
-1.814385,15,328.933314
-4.702755,3,329.038527
-0.206293,15,329.635132
-5.782293,5,329.850815
-3.008819,6,330.061912
-4.393348,5,330.249502
-0.180392,19,330.924113
-2.214751,16,331.470683
-4.404888,9,331.79746
-4.479301,6,332.01707
-2.089413,18,332.612031
-6.708421,6,332.822638
-3.187676,7,333.068924
-1.738013,10,333.433072
-3.659208,14,333.951421
-4.498467,5,334.103766
-5.482452,8,334.380474
-0.937067,18,335.022763
-5.893103,9,335.34976
-6.762883,19,335.996688
-3.556801,7,336.192165
-2.816352,7,336.421418
-4.957064,4,336.601474
-1.403572,12,337.035563
-6.150666,7,337.244101
-5.492523,7,337.581116
-4.496929,7,337.83757
-5.716106,8,338.135438
-5.123106,5,338.321334
-3.505317,8,338.650834
-4.10546,6,338.855477
-4.363945,7,339.093317
-5.53583,5,339.283659
-4.690895,3,339.369234
-6.578772,10,339.723922
0.543931,20,340.49053
-3.964544,4,340.622053
-5.660639,5,340.791163
-2.228779,9,341.124254
-4.416253,5,341.345069
0.014556,19,342.036916
-4.032208,6,342.255397
-5.045892,9,342.618977
-5.534326,3,342.7345
-5.482337,16,343.243323
-7.083364,6,343.427125
-5.915553,4,343.583082
-3.330026,12,344.024512
-5.995245,6,344.245398
-5.514054,4,344.379151
-5.28831,8,344.64404
0.571575,25,345.512785
-4.535003,4,345.6459
-3.19183,9,345.961307
-2.673136,20,346.722873
-5.516972,3,346.833392
-4.052327,14,347.287131
-8.465522,6,347.546338
-3.310752,15,348.092241
-5.905069,6,348.312557
-5.971317,4,348.462261
-4.494262,5,348.642367
-5.82792,5,393.274304
-2.582134,8,393.572603
-4.079879,22,394.206999
-4.210657,10,394.478647
-3.778711,4,394.62533
0.953289,20,395.295397
-2.989145,11,395.675398
-4.998258,9,395.966391
-4.272445,11,396.3374
-3.068728,11,402.149131
-1.942965,20,402.870408
-4.02202,5,403.093128
-2.451813,18,403.695223
-1.317985,14,404.175338
-1.667293,11,404.53432
-3.251406,9,404.826536
-0.128408,28,405.69577
-4.495245,4,405.852741
-1.2728,9,406.161889
-1.397409,12,406.612112
-2.738827,10,406.945311
-6.953323,11,407.339475
-4.540182,11,407.739781
-5.780372,6,407.980928
-5.378768,16,408.444367
0.439616,18,409.024678
3.887229,23,409.821545
-4.761017,4,409.9474
-2.874187,8,410.256149
-2.9648,7,410.528667
-4.426799,5,410.714823
-1.691069,13,411.134807
0.337408,22,411.834176
-4.93577,8,412.138574
3.055385,20,412.832673
-5.818393,9,413.171711
-3.926658,24,413.990274
-4.744275,5,414.197924
-2.706244,8,414.466808
3.642573,38,415.844532
-4.285283,4,415.986538
-0.195405,18,416.635912
-5.161433,11,417.005983
-2.397547,12,417.425739
-1.237255,12,417.871193
-2.860932,15,418.433796
-2.127448,14,418.9311
-2.143726,12,419.426149
-4.736787,7,419.65074
-5.565963,3,419.77598
-0.876033,21,420.552951
1.395167,20,421.32202
0.764762,19,421.994589
-0.887721,17,422.536092
-1.621502,13,422.915297
-0.127277,11,423.292626
-4.606609,3,423.392627
-3.760555,12,423.755911
6.464792,32,424.839811
-5.200082,12,425.274426
-4.234397,15,425.723257
-2.102533,28,426.590641
-0.441275,20,427.231061
-5.897397,14,427.69602
-4.374339,20,428.394609
-5.546785,7,428.665089
-3.400541,7,428.908853
1.884438,20,429.627495
-3.043587,12,429.999389
-4.767513,14,430.501939
-3.449719,8,430.802136
0.333583,18,431.433224
-5.803511,18,431.977103
1.29532,15,432.486968
-4.292708,6,432.67082
8.298934,27,433.582223
2.487152,17,434.219327
1.995653,22,434.900605
-7.401255,8,435.249408
2.150972,19,435.87353
-3.456538,7,436.119817
-1.985471,11,436.451247
-4.72151,5,436.590837
-4.276741,9,436.934259
-5.68799,3,437.08703
-3.769853,8,437.436622
0.215434,31,438.410669
2.087375,36,439.741607
-3.940712,11,440.193008
-4.407392,8,440.433982
-3.717226,12,440.872998
3.004058,17,441.481364
-2.780999,13,441.982366
0.042301,19,442.602201
-4.004745,12,443.210953
-0.520457,23,443.905516
-5.513402,5,444.062783
-5.228149,8,444.323612
2.445478,25,445.196583
-4.911022,10,445.572725
-5.034067,4,445.696748
-1.287289,15,446.199882
-4.169394,13,446.652817
-4.663176,4,446.778934
3.239836,23,447.600539
-4.506616,4,447.777961
-5.453627,10,448.116165
-5.564725,4,448.247458
-1.489519,20,448.966367
-5.001876,11,449.326117
-1.925832,9,449.632447
-2.616827,16,450.25176
-0.671864,27,451.14011
-3.122206,9,451.463365
-4.506724,4,451.635218
-4.91892,4,451.766154
-2.570583,11,452.166216
7.920779,31,453.225836
-0.34918,15,453.880049
-3.514208,13,454.250775
0.361879,17,454.734
-4.733633,3,454.821233
-2.683983,14,455.216455
3.188337,19,455.793277
-4.980559,6,455.97519
-5.806524,9,456.245854
1.361714,15,456.687052
-4.795312,5,456.83562
-0.229997,13,457.224631
-5.431324,5,457.40665
1.933015,19,457.997853
-4.483723,4,458.102656
-4.587341,4,458.268788
-3.262861,8,458.512975
-2.186977,10,458.866411
-0.257233,12,459.30926
-3.690244,9,459.647092
-5.631698,12,460.104152
-1.223699,12,460.5104
-0.862068,17,461.135268
2.381262,26,462.052698
-4.207566,5,462.246955
-3.741545,6,462.481932
-4.798001,6,462.724931
-4.592826,7,463.002196
-8.571356,39,464.335462
-3.0084,16,464.941961
-4.920707,9,465.296825
4.284121,19,465.920264
-3.521809,12,466.371469
0.198159,20,467.071266
-1.800174,26,468.047704
0.428206,20,468.842738
11.409199,58,515.016259
-2.161019,19,515.568717
2.532679,34,516.586366
-3.555757,9,516.900981
6.121164,30,517.870103
3.928571,22,518.522787
-5.804785,11,518.830303
-5.112744,7,519.096728
-4.560803,6,519.302798
10.499691,1,519.353139
-4.907018,9,519.674309
3.667949,18,520.250223
1.09042,19,520.896877
-4.716723,5,521.075971
-2.668131,6,521.300793
4.352755,25,522.115634
-4.87992,7,522.333771
-1.454735,22,523.01468
-3.705024,14,523.480373
-1.023465,17,524.024865
-5.267549,9,524.390573
11.086568,42,525.70492
-4.532346,4,525.84674
-2.471917,13,526.26318
5.004137,25,527.162594
-1.805246,17,527.974281
-1.198319,18,528.414307
-3.369374,14,528.840791
-0.204659,16,529.292534
0.01877,16,529.677739
-0.787367,17,530.102016
-7.094058,6,530.307156
5.033621,28,531.076342
-3.603898,19,531.686187
-2.132244,17,532.146962
-2.407085,10,532.428806
0.779003,14,532.910258
-4.144389,11,533.276115
-6.890296,9,533.566972
-3.342298,12,533.898784
-3.495658,7,534.146953
-3.566299,5,534.282091
-4.732945,20,534.984247
0.138822,13,535.333594
10.498429,1,535.381035
-2.227641,15,535.886836
-2.234317,11,536.167856
-6.235417,5,536.321006
2.304751,25,537.137064
-0.922392,12,537.559669
-2.763552,13,537.940085
-4.855242,6,538.175427
-3.580328,9,538.44701
-4.27219,15,538.847635
-2.457187,9,539.094799
-0.379109,16,539.52995
3.424793,20,540.176014
8.596598,41,541.335316
-1.715365,9,541.579427
1.192518,14,542.129472
-6.069003,14,542.605352
-3.530143,13,543.033916
1.142118,17,543.571927
-1.415471,18,544.171242
-5.284132,7,544.419202
-5.826021,7,544.669335
-3.776541,12,545.067762
-1.153893,32,546.070795
-4.611754,3,546.168873
3.053419,21,546.872952
0.288513,15,547.432128
3.993383,18,548.119388
-0.822733,15,548.556721
-3.105793,10,548.818641
-3.134797,11,549.117229
-3.56956,10,549.385991
-3.753676,28,550.119255
-5.737403,9,550.377527
5.845739,34,570.456041
-5.048811,8,570.720147
-0.637482,16,571.231435
-1.322369,17,571.758606
-3.986763,7,572.008559
2.873904,16,572.478744
-4.546455,29,573.388882
0.050362,15,573.883027
-1.482634,23,574.625844
-3.580076,14,575.090071
-5.950476,7,575.346164
3.653052,24,576.061807
0.008152,17,576.637033
-2.640969,16,577.180024
-5.33253,13,577.613385
-2.421307,17,578.163383
-4.775944,15,578.662766
-2.039783,17,579.159356
14.903899,46,580.665082
-3.303764,12,581.062401
4.658175,25,581.919674
-5.066747,5,582.114139
-3.733082,9,582.415228
-5.602925,7,582.699648
1.635976,26,583.491006
-4.47267,12,583.866131
-0.24317,22,584.574543
-2.880817,13,584.990072
-2.391593,14,585.43996
-4.88674,6,585.618544
-1.776719,11,585.930635
5.294987,34,587.007712
-4.732726,6,587.230063
5.72786,29,588.24597
-7.950136,12,588.614445
-3.842306,10,588.962242
-5.568009,8,589.198813
-3.819705,39,590.493957
-4.646479,5,590.650967
-0.621391,12,591.025504
4.064511,21,591.765689
-3.74906,16,592.265133
-5.30895,6,592.474313
2.275627,27,593.360456
-1.30943,14,593.851033
