#{"t_start": 1730800626.2114003, "env_id": "BicycleMaze-v0"}
r,l,t
-5.384695,6,26.421095
-5.826271,5,26.627172
-5.117848,5,26.883874
-4.608005,3,27.007879
-6.398115,6,27.275662
-5.675784,17,27.939617
-7.09851,11,28.449459
-4.908007,8,28.765541
-8.275039,10,29.198784
-5.174272,4,29.34177
-5.921638,6,29.608189
-6.484939,6,29.857244
-5.446072,6,30.116793
-6.990363,7,30.454483
-6.559928,4,30.670109
-4.532384,4,30.835344
-4.712238,3,30.968194
-5.569345,4,31.136127
-8.166402,5,31.431086
-7.345938,5,31.641535
-4.66141,8,31.979532
-3.757635,5,32.163871
-4.561648,6,32.411101
-4.70624,3,32.512833
-4.826132,5,32.696977
-7.064782,4,32.885709
-5.049982,6,33.123723
-6.049298,5,33.340402
-4.721958,3,33.489226
-4.063485,12,33.950565
-5.448841,6,34.324245
-5.947668,4,34.454044
-4.715436,3,34.602875
-5.530325,5,34.803738
-4.677962,3,34.938373
-4.644318,3,35.056801
-1.917882,13,35.656655
-0.90551,15,36.249487
-2.544026,12,36.75097
-7.660252,12,37.280641
-7.761884,25,38.341161
-5.834124,4,38.521494
-6.679791,3,38.647368
-5.705674,3,38.767314
-5.847089,7,39.025656
-5.135974,6,39.259827
-5.818879,7,39.55175
-5.948205,7,39.819951
-3.687591,9,40.247613
-5.096469,6,40.495169
-1.574469,12,41.076051
-3.504328,10,41.515393
-6.721523,7,41.788398
-4.678497,4,41.957522
-6.976102,8,42.33055
-5.080582,8,42.645506
-4.770639,4,42.862611
-4.386971,7,43.180315
-3.900583,10,43.647408
-5.633334,5,43.932768
-5.241864,6,44.256407
-4.887138,10,44.742822
-6.665822,10,45.146739
-4.431608,3,45.288413
-4.688067,5,45.434836
-5.64943,4,45.576023
-4.322965,8,45.895078
-3.616071,8,46.227498
-4.802284,9,46.663703
-3.529137,6,46.925084
-4.346021,7,47.26162
-5.705251,3,47.370756
-4.790754,9,47.777724
-8.542509,12,48.249512
-3.897608,7,48.580569
-4.412311,4,48.878402
-4.696213,3,49.008423
-1.928254,10,49.435054
-6.162983,5,49.65949
-3.562109,7,49.934489
-5.669059,3,50.041808
-3.839364,10,50.451617
-5.693537,3,50.559725
-3.968914,6,50.81051
-7.970366,9,51.226343
-6.11948,14,51.989167
-4.984972,5,52.213377
-5.085349,6,52.478041
-4.402249,5,52.679595
-5.795791,4,52.832894
-4.925139,4,53.006233
-4.979146,6,53.277446
-4.710046,3,53.360113
-6.712472,8,53.632447
-5.125044,10,54.08351
-5.694404,3,54.271485
-4.312194,4,54.420379
-3.541356,6,54.702642
-2.318295,8,55.052661
-4.507931,4,55.22245
-4.643053,3,55.348705
-6.522574,6,55.582437
-4.547453,8,55.898577
-7.514624,7,56.189427
-4.547931,15,56.920905
-6.919475,9,57.318621
-5.515416,4,57.473381
-5.356817,9,57.868593
-4.220717,8,58.268933
-7.006351,5,58.548153
-6.145655,4,58.724776
-8.225657,6,58.990113
-5.435988,3,59.193093
-4.187595,6,59.464185
-5.522803,5,59.677446
-6.876133,5,59.928684
-3.759612,7,60.215701
-8.221187,7,60.551304
-4.502466,3,60.694103
-4.601082,3,60.841496
-5.72022,3,60.971488
-4.736271,3,61.11112
-5.1534,5,61.343557
-3.684741,5,61.624141
-4.478719,11,62.134845
-5.367461,8,62.480015
-2.884436,13,63.083778
-4.576861,3,63.187174
-4.666783,3,63.339065
-6.670152,4,63.520525
-6.69355,3,63.661713
-4.665119,3,63.882457
-6.023555,5,64.110698
-4.726716,4,64.294761
-5.297135,7,64.568231
-6.231915,9,64.914694
-4.104411,8,65.26833
-5.239259,12,65.777123
-2.330232,11,66.236141
-5.581864,8,66.599005
-6.342065,4,66.774487
-5.184847,8,67.111486
-5.929807,4,67.327071
-5.190711,8,67.679071
-3.741402,4,67.85774
-7.713813,4,68.098171
-3.223438,11,68.649214
-5.68727,3,68.844622
-5.64475,3,68.999005
-5.570446,12,69.510724
-3.863875,11,69.915169
-7.978432,9,70.282952
-5.09055,4,70.47684
-5.660571,4,70.667422
-4.165362,5,70.881552
-4.675121,3,70.999627
-2.208906,12,71.548283
-6.696865,3,71.703075
-8.067228,9,72.135815
-2.429672,8,72.458241
-7.33596,7,72.750878
-5.974214,9,73.143821
-4.040128,6,73.439128
-5.555499,7,73.745892
-5.595949,4,73.912804
-6.6596,3,74.000502
-5.068588,6,74.277537
-4.701471,3,74.446964
-5.113465,7,74.7805
-5.638463,10,75.212081
-2.319577,10,75.688492
-5.194444,4,75.871488
-6.003229,4,76.066046
-5.612362,8,76.518717
-5.702942,4,76.754976
-6.591384,4,76.938106
-4.341067,4,77.137942
-5.974383,4,77.336489
-4.626264,3,77.472371
-4.690134,6,77.756828
-3.515692,10,78.174523
-4.383359,4,78.361646
-6.168388,5,78.518942
-6.641616,3,78.639725
-7.255521,7,78.990375
-5.339161,8,79.352873
-6.670793,3,79.507627
-5.90127,6,79.786266
-4.757224,5,79.992586
-5.974643,6,80.201995
-6.260225,7,80.483397
-3.7827,8,80.822337
-4.559755,6,81.123256
-4.288959,4,81.279611
-6.482801,4,81.435499
-5.771305,3,81.532699
-5.526441,5,81.747641
-4.704026,3,81.904035
-5.491749,6,82.139339
-7.97264,8,82.493336
-4.456952,5,82.744404
-4.623228,3,82.878249
-5.181852,5,83.107197
-6.560246,6,83.467093
-3.801657,6,83.758325
-4.395723,8,84.087647
-6.983694,4,84.246468
-4.724782,3,84.360842
-5.799181,6,84.622513
-5.673253,6,84.872154
-3.521815,13,85.470963
-7.095329,5,85.688039
-5.838685,6,85.878191
-4.710285,3,86.001741
-4.564499,5,86.226902
-6.22257,6,86.457979
-7.560928,14,87.027151
-6.363359,8,87.373063
-4.563101,6,87.597882
-4.814714,5,87.826817
-5.124578,7,88.105116
-3.79286,10,88.503439
-3.564167,5,88.723616
-4.274366,6,88.973794
-2.426756,18,89.829065
-6.107743,5,90.060564
-5.234149,9,90.418635
-4.159525,6,90.679027
-5.83196,5,90.872524
-4.844832,6,91.106362
-5.706076,3,91.239705
-6.288046,7,91.538217
-5.222533,5,91.748761
-6.130848,5,92.066762
-3.451553,6,92.31818
-5.591492,3,92.471775
-5.508744,7,92.753707
-4.627868,3,92.903634
-4.752279,4,93.086212
-4.495942,4,93.270921
-6.408662,7,93.622431
-2.892324,9,94.026536
0.578121,21,95.002268
-6.868035,5,95.250441
-5.24947,6,95.481929
-5.990347,4,146.957211
-4.524173,5,147.157883
-1.272893,11,147.543152
0.353429,20,148.289759
-3.076896,17,148.898479
-3.854438,10,149.236486
-4.528789,3,149.377657
-4.569838,3,149.459664
-3.476883,9,149.797759
-5.255274,8,150.076807
-4.38428,5,150.28172
-6.360641,5,150.430912
-2.339958,16,151.043403
-4.354878,3,151.145031
-5.940175,4,151.311365
-3.389869,10,151.681085
-4.642418,3,151.800315
-5.933989,6,152.0338
-6.00386,7,152.306406
-2.840438,11,152.749634
-4.745158,5,152.90992
-4.151038,5,153.134983
-4.52851,4,153.280236
-3.159214,8,153.569443
-4.560593,8,153.886742
-2.852406,9,154.274746
-5.920206,5,154.597264
-5.035568,6,154.828602
-4.722072,4,154.935309
-2.655014,10,155.323042
-4.994435,5,155.537219
-4.242679,6,155.774575
-4.962355,5,155.940067
-4.456997,7,156.23103
-4.763433,9,156.568491
-5.513883,7,156.847563
-6.480312,13,157.34576
-4.55266,8,157.667404
-4.598901,5,157.88896
-4.107545,5,158.093109
-6.177742,7,158.32342
-5.512959,13,158.809339
-0.881134,14,159.38813
-5.088936,5,159.589052
-4.971095,10,159.969693
2.07069,23,160.862732
-3.674483,9,161.240098
-4.533602,4,161.38531
-5.999102,13,161.894303
-6.026628,8,162.199726
-5.870343,10,162.585294
-4.489962,4,162.740944
-6.180262,13,163.242131
-5.708842,4,163.461027
-3.137926,10,163.822638
0.278432,15,164.425936
-4.485225,5,164.634695
-6.290905,5,164.807353
-5.697397,8,165.07781
-5.711042,3,165.189794
-7.120895,7,165.478958
-6.08353,5,165.705711
-3.803118,8,165.994622
-6.8704,8,166.347037
-1.419807,15,167.031997
-4.542591,10,167.46742
-4.87569,5,167.685786
-2.037,14,168.202615
-3.801783,5,168.413053
-0.845217,15,168.968535
-2.499793,10,169.372278
-4.976936,4,169.577429
0.411423,14,170.103576
-4.977208,8,170.402186
-4.348306,5,170.63585
-2.9606,9,170.984076
-6.755738,9,171.360271
-4.802984,15,172.039558
-7.523714,8,172.379283
-4.916689,6,172.59932
-6.113727,5,172.790923
-2.933996,6,173.000012
-5.713216,4,173.161032
-3.902093,5,173.339353
-4.712589,3,173.488687
-6.24807,8,173.784297
-4.933916,6,173.992604
-7.137476,5,174.22496
-3.503724,7,174.564943
-4.702169,3,174.676791
-4.475612,4,174.79698
-9.68157,7,175.112914
2.744896,20,175.963548
-5.03855,9,176.349416
-5.442848,7,176.644308
-3.126718,7,176.931531
-4.561291,4,177.095618
-5.410123,5,177.307016
-4.818532,7,177.64352
-3.175843,6,177.866626
-3.089822,8,178.208731
-4.638264,3,178.363345
-5.058112,4,178.520798
-5.320212,9,178.893823
-1.875553,18,179.717027
-1.688802,10,180.146539
-3.739933,8,180.521041
-5.548535,3,180.922855
-2.495871,9,181.337882
-3.708223,5,181.518394
-4.483596,3,181.619425
-3.523131,4,181.802541
-6.815982,12,182.252142
-4.894119,10,182.637478
-4.879469,8,182.997695
-5.670357,3,183.116682
-3.747129,10,183.495051
-7.580685,8,183.821395
-3.702034,9,184.234929
-4.291866,7,184.500388
-4.157758,16,185.129141
-4.916006,4,185.306973
-3.513426,8,185.60344
-6.9312,8,185.919045
-5.689798,3,186.042963
-5.541857,7,186.390223
-4.449429,6,186.661755
-5.150039,4,186.804754
-6.695746,3,186.934755
-4.908449,5,187.164755
-3.483635,5,187.31171
-6.967481,6,187.555195
-4.509531,8,187.891201
-5.133218,12,188.369524
-4.674869,6,188.605002
-5.536592,4,188.76002
-4.715489,3,188.906079
-5.13885,5,189.297443
-4.811983,7,189.593747
-4.065864,9,189.846062
-6.845113,6,190.04946
-4.696297,4,190.180824
-4.282975,6,192.692003
-5.423253,4,192.846065
-3.464315,10,193.263644
-5.954344,6,193.50715
-4.82414,7,193.765393
-4.863634,4,193.926605
-5.899691,8,194.25005
-5.456771,6,194.480526
-7.209957,8,194.778381
-4.453227,6,194.983263
-2.300557,10,195.409597
-5.7965,6,195.666567
-3.628533,6,195.851338
-5.003952,5,196.102276
-4.315063,5,196.300518
0.796582,25,197.258844
-3.965381,17,197.811534
2.114129,22,198.603763
-1.988612,18,199.323136
-4.515846,9,199.650742
-6.004696,6,199.875415
-5.223325,5,200.101393
-4.723211,3,200.220857
-4.930265,4,200.382296
0.717425,25,201.31774
-3.14526,9,201.682975
-6.137488,6,201.875311
-1.08861,13,202.350916
-4.825776,11,202.7407
-6.532403,12,203.158837
-5.566691,11,203.574956
-6.109105,4,203.749718
-4.760142,3,203.873043
-5.682628,4,204.043031
-5.659674,5,204.196126
-5.906587,4,204.330605
-5.600211,3,204.441927
-4.583689,19,205.168332
-1.713262,12,205.680079
-5.107681,7,205.913906
-5.183304,8,206.206645
-4.758907,4,206.391986
-4.592899,5,206.575336
-7.152022,5,206.75743
-5.662634,3,206.857716
-6.948026,5,207.032369
-4.834475,5,207.239943
-4.948436,4,207.379081
-4.940139,4,207.625244
-6.527741,6,207.815655
-3.052324,9,208.149267
-5.694037,3,208.278007
-5.132274,6,208.508285
-3.461973,5,208.67393
-2.924539,6,208.914851
-7.605658,6,209.128226
-2.482518,10,209.541234
-3.108282,7,209.775455
-4.711766,8,210.081255
-3.934847,7,210.377032
-3.928081,7,210.620895
-4.48152,3,210.76019
-6.284378,6,211.013499
-5.647981,3,211.158
-6.959639,10,211.495203
-4.820578,4,211.651354
-4.84636,4,211.797808
-4.202563,9,212.129779
-3.350202,6,212.316337
-2.456299,7,212.611918
-5.399519,4,212.785558
-5.271091,6,213.029452
-4.667463,3,213.156459
-4.608902,3,213.261841
-5.125601,6,213.502504
-5.959994,4,213.621183
-4.338393,6,213.80405
-3.118681,13,214.313866
-4.651626,3,214.423052
-4.834551,5,214.615686
-5.694072,7,214.909604
-5.613524,4,215.149843
-4.916777,6,215.368093
-5.649229,3,215.486937
-4.3301,5,215.66404
-5.646664,5,215.871392
-4.192805,6,216.105346
-4.738547,3,216.218342
-4.633045,3,216.345545
-6.155459,5,216.541725
-5.837628,4,216.716801
-3.097788,14,217.301791
-4.738049,5,217.598384
-2.575085,10,217.971013
-4.339278,6,218.243394
-2.873629,17,218.884912
-5.986921,6,219.122828
-5.689513,7,219.397995
-4.530393,4,219.541926
-6.698952,4,219.703746
-2.154955,12,220.193586
-5.737469,4,220.37096
-0.978821,12,220.866635
-4.794413,5,221.034005
-6.403646,10,221.356296
-3.887615,7,221.654421
-4.57089,4,221.780946
-8.641316,9,222.115521
-3.916584,4,222.281517
-4.349448,10,222.778741
-7.54339,5,222.989651
-4.354279,5,223.168669
-5.483678,5,223.380597
-4.26516,10,223.783149
-4.975411,7,224.028934
-3.992646,9,224.374034
-6.378714,6,224.615582
-2.809854,8,225.043784
-3.933481,9,225.352293
-5.271022,4,225.49402
-3.934282,10,225.894235
-4.320914,4,226.089159
-5.268217,6,226.328213
-4.442955,6,226.577956
-4.730662,3,226.684184
-4.993475,5,226.913324
-3.143155,12,227.404599
-5.584924,5,227.566809
-3.553961,9,227.904549
-6.533586,9,228.194037
-7.985898,14,228.604997
-4.489923,3,228.704868
-7.239955,5,228.889983
-5.138873,5,229.108392
-4.29003,4,229.267891
-4.318751,15,229.859716
-4.793564,6,230.098772
-3.122038,13,274.577253
-6.689568,13,275.01631
-5.068916,5,275.183254
-2.402705,13,275.606328
-3.078642,10,275.935677
-0.875595,13,276.366595
-3.839694,8,276.612726
-2.7037,19,277.17115
0.647173,15,277.624974
-0.382156,15,278.137057
-3.346258,17,278.714524
-3.387774,6,278.923891
-6.3535,7,279.173094
-6.771664,8,279.435671
-1.310433,21,280.185224
-3.422099,11,280.687195
-5.958528,10,281.06011
-3.759936,6,281.228743
-4.578778,3,281.356501
-4.669549,4,281.595614
-3.031892,14,282.068578
-4.099628,6,282.257758
-4.224063,8,282.542253
-6.395043,5,282.736688
-6.12803,7,283.017869
-1.673609,9,283.349142
-4.784984,8,283.596339
-3.812005,6,283.804465
-2.636909,14,284.292225
-3.133322,12,284.672473
-3.477804,13,285.1619
-2.230921,14,285.690859
-4.047785,16,286.29252
-1.997805,15,286.811033
-5.563967,13,287.251209
-4.835243,5,287.477845
-2.088438,16,288.04441
-1.348489,11,288.443956
-6.508186,4,288.626189
-2.313752,15,289.159416
0.582728,15,289.664492
-2.790126,6,289.876092
-2.070402,11,290.266165
-4.749756,6,290.528639
-3.225512,6,290.8023
-4.171639,8,291.114029
-4.710248,3,291.213006
-3.957809,6,291.406626
-6.458675,10,291.733264
-0.132908,14,292.221116
-6.271732,6,292.434038
-5.61257,3,292.549694
-5.02622,6,292.745001
-2.970684,11,293.110266
-5.214996,9,293.396283
-6.508701,6,293.639858
-6.080587,5,293.81739
-4.405995,4,293.988519
-4.379429,7,294.253783
-1.863843,13,294.719624
-5.724298,3,294.829
-6.002171,19,295.456595
-5.259292,9,295.814948
-0.640758,18,296.455872
-4.606498,3,296.673907
-3.950941,13,297.068609
-4.283943,6,297.286878
-3.968195,5,297.437739
-3.97547,8,297.768763
-4.722315,4,297.929193
2.320276,15,298.469407
-1.893025,12,298.972066
-3.468097,11,299.38791
-3.015572,9,299.729607
-6.26394,7,299.990568
-6.226365,6,300.210502
-1.663928,20,300.920213
-5.025179,14,301.35915
-7.691417,12,301.785751
-3.29929,23,302.611078
-5.510965,16,303.178723
-4.713903,9,303.50936
-3.875044,5,303.716755
2.787091,26,304.558192
-5.751543,18,305.31469
-3.361594,7,305.563802
4.576302,30,306.707184
-4.79651,7,306.94692
-6.217581,9,307.293836
-4.837486,5,307.480194
-1.629088,17,308.054443
-3.468711,7,308.359648
-2.919184,8,308.686482
-5.318009,14,309.20462
-5.670064,7,309.495612
-2.467719,14,310.09439
0.078927,15,310.692911
-4.389195,3,310.782344
-5.106675,4,310.978527
-3.504277,8,311.284891
-3.511743,10,311.602622
-3.432765,12,312.112643
-3.755617,10,312.472736
-2.98278,11,312.889866
-3.276959,7,313.129803
-5.550393,9,313.443802
-5.135147,11,313.797219
-2.929441,8,314.147468
-1.011768,20,314.881571
-3.502982,6,315.115964
-0.266292,14,315.61824
0.175705,21,316.404637
-5.759961,14,316.834392
-6.884419,8,317.152633
-7.641299,8,317.442574
-4.05828,6,317.713073
-5.1336,5,317.906112
-3.843421,7,318.122324
-3.364053,8,318.414805
-0.576785,15,318.928929
-4.654413,3,319.036932
-2.49178,10,319.401558
5.106659,25,320.255984
-4.180024,10,320.686978
-3.473658,15,321.190802
-4.8274,9,321.521963
-7.094303,7,321.74599
-4.207896,16,322.262708
-3.720073,8,322.521169
-1.935223,12,322.927133
-6.953633,6,323.226404
-4.173809,9,323.526588
2.016348,19,324.274457
-3.417835,12,324.685706
-4.703098,4,324.813947
-6.669581,10,325.19698
-4.774901,4,325.322309
-4.526618,4,325.4565
-2.68845,14,326.058337
-5.686077,3,326.1774
-6.453626,11,326.5616
-5.686925,11,326.942644
-4.573277,8,327.197464
-5.628099,4,327.347532
-5.621699,11,327.733043
-6.614413,6,327.930975
0.688043,14,328.43011
-2.845125,17,329.114124
-3.897968,6,329.349073
-2.716983,9,329.681218
-5.994242,6,329.879191
0.99276,15,330.431749
-0.181238,16,330.990078
-6.736795,3,331.09309
-7.809135,5,331.282129
-2.117453,11,331.654752
-4.781269,10,331.959496
-4.151991,6,332.195211
-4.205418,4,332.314194
-5.614163,3,332.429384
-5.22036,6,332.662426
-4.755676,12,333.075099
10.199556,36,334.336445
-4.632834,10,334.701101
-0.787532,13,335.130782
-4.159582,4,335.27146
-5.733765,4,335.424395
0.727122,21,336.119379
-4.788284,4,336.25493
-6.133199,4,336.408911
-2.870666,8,336.675817
-4.421144,3,336.827838
-5.144632,4,337.012297
-1.582132,13,337.468441
-4.082829,7,337.754691
-0.842999,16,338.381707
6.408244,27,339.323945
-1.486818,13,339.773901
-1.050229,10,340.149652
-6.486224,7,340.404137
-4.744786,4,340.560976
-3.478228,6,340.822079
-5.299344,7,341.102764
-1.193558,14,341.576194
-3.800264,5,341.786413
6.619227,13,342.27595
-4.447596,19,342.85784
-6.301059,6,343.081087
-3.898706,10,343.458226
-4.689063,7,343.721866
0.733061,14,344.194
-2.456074,9,344.473866
-5.1919,4,344.604063
-5.59614,6,344.82755
-5.904821,4,344.988659
-5.073425,4,345.123181
-5.182964,12,345.533217
-4.606047,5,345.714099
-6.513545,3,345.81191
-4.820894,6,346.038861
-5.300255,7,346.339865
-4.863462,15,346.82744
-5.209451,9,347.196243
-2.521662,7,347.46154
-2.872839,10,347.814271
-4.749217,11,392.650654
-4.866624,8,392.952177
-3.332447,6,393.149903
-0.59829,16,393.589518
-4.667814,25,394.406038
-3.988072,15,394.889513
1.476499,16,395.442311
-6.899952,9,395.721767
-5.081276,15,401.69861
-3.95419,11,402.122068
-4.446285,6,402.297619
-0.1413,17,402.928893
-4.177702,6,403.126939
2.723959,28,404.055995
1.7436,18,404.676835
0.241395,22,405.345376
-5.115418,5,405.505723
-1.277514,19,406.196633
-2.475774,12,406.626867
-1.292277,18,407.262004
-0.046896,23,408.021892
-0.702569,13,408.411355
-3.754733,8,408.716443
-7.121647,15,409.207167
-4.432027,7,409.441969
-3.109153,7,409.744732
-5.397608,4,409.868927
-6.66161,8,410.204274
-4.539281,8,410.452452
-5.787694,4,410.568529
-0.247174,25,411.392554
-4.694845,11,411.774823
-4.319473,15,412.32349
-1.447044,12,412.745757
1.425777,24,413.569734
-5.935265,9,413.897534
-4.673918,3,414.050715
-1.328393,20,414.724906
1.818005,27,415.699173
-4.608016,8,415.961719
-3.643959,7,416.218086
2.101217,21,416.966609
-4.811772,5,417.150734
-1.95098,20,417.916047
-7.124302,9,418.22098
-5.343375,6,418.465691
-5.648895,8,418.785861
8.00035,39,420.21763
-3.452765,8,420.527449
1.324282,21,421.283399
-3.50845,10,421.636878
-4.745514,21,422.255596
4.543954,21,422.963835
-4.84103,4,423.07569
-0.460233,14,423.529394
0.721379,14,424.002496
-4.841632,5,424.158352
1.34922,24,424.99455
-1.819277,16,425.446001
-3.079628,9,425.762692
0.816931,29,426.664785
1.668461,17,427.215334
-4.242913,12,427.640797
-5.341963,6,427.886952
-4.318726,5,428.048482
-4.727954,3,428.196283
-0.757916,11,428.523935
-3.229528,9,428.870675
-2.529498,15,429.369135
-3.632065,9,429.659289
-4.730649,4,429.800671
-5.289636,5,430.03277
-3.548237,7,430.281559
-1.857135,9,430.584334
-3.30581,14,431.064253
-3.480375,5,431.200421
-2.061655,12,431.581096
-5.334772,8,431.8456
-5.413993,9,432.15638
-7.574373,4,432.28097
0.416689,16,432.825594
-5.162597,6,433.013939
-3.883513,16,433.601741
-1.032622,12,433.97299
-3.10696,17,434.579499
-3.201611,18,435.198432
-6.115956,6,435.445246
-5.351731,6,435.626213
4.346044,31,436.715793
-3.604192,11,437.103783
-0.387098,17,437.638225
-7.211129,6,437.841313
0.355757,17,438.440504
-4.453143,14,438.947847
-4.309857,13,439.50643
-5.167588,7,439.758215
-3.033777,9,440.045253
1.504645,30,441.185292
-6.604806,5,441.343072
-1.740106,10,441.671482
2.669603,17,442.271029
-4.822067,12,442.858502
3.874153,19,443.402994
-3.241509,13,443.845269
-3.208582,9,444.120249
-1.836436,9,444.391508
-2.223447,10,444.80942
0.087936,22,445.566587
-5.44108,8,445.82866
-3.039092,7,446.083526
-1.784243,12,446.53026
-4.793287,7,446.75696
-5.30969,4,446.895913
-5.330289,4,447.03071
4.885035,31,448.155537
11.217525,36,449.380466
-5.055828,6,449.629034
0.101644,15,450.097723
-2.159048,10,450.442463
3.080948,24,451.368276
-3.02484,11,451.763402
1.460705,22,452.486159
-4.309066,5,452.662056
0.143924,17,453.368356
-2.072648,8,453.601376
-4.724448,12,453.925421
-3.846176,8,454.165716
-3.373616,14,454.563551
2.513826,20,455.144081
-1.061875,16,455.638341
-0.216238,13,456.036425
-2.411725,9,456.314718
-0.230445,12,456.655348
-3.274156,6,456.881568
2.833852,24,457.622638
-2.309419,10,457.944691
-7.668578,5,458.124635
-4.41651,3,458.215849
-5.74448,7,458.484639
-4.642574,12,458.903314
-1.817717,9,459.24941
5.088785,26,460.219513
-0.352619,19,460.859486
4.303029,33,462.110447
6.985482,36,463.398038
0.259644,15,463.936152
-1.367911,13,464.435274
-1.653171,16,464.97581
-3.311813,9,465.281846
-0.972344,12,465.707597
-0.08796,16,466.317111
-2.513219,14,466.792298
-3.103865,8,467.072106
-4.690673,3,467.183703
-3.355395,10,467.581244
-0.407542,11,468.040472
-5.529962,10,468.441619
-2.806067,13,513.34294
-6.843763,14,513.749207
-1.834499,10,513.994626
0.191573,23,514.618833
-5.985197,7,514.815814
-5.09716,7,515.047098
0.559289,30,515.926659
0.379297,20,516.592049
-3.5982,7,516.825758
5.317518,35,517.855904
-3.068164,23,518.63425
-4.174984,7,518.88623
4.986393,25,519.734068
-5.366391,5,519.901623
-0.407862,12,520.284741
-4.115407,7,520.548776
-3.583677,8,520.83383
-4.441416,3,521.007385
10.915841,39,522.173185
-0.990123,11,522.550478
-4.839409,20,523.213527
1.870366,17,523.779562
-5.793843,6,523.953103
-5.206366,16,524.502729
1.31232,17,525.009507
11.971643,36,526.235058
-3.285333,7,526.494611
4.827953,37,527.80805
0.717011,27,528.627702
1.554261,23,529.188726
8.771796,27,529.937465
-8.770782,11,530.212374
-3.341855,20,530.773495
-7.017588,20,531.427417
-0.549151,17,531.901244
-6.177552,10,532.227291
-3.621259,12,532.62043
-6.279223,10,532.958234
1.977453,25,533.713807
-3.907563,5,533.941175
-5.494346,7,534.161044
4.42699,31,535.116286
-3.644388,14,535.505236
14.580551,68,537.731163
-2.931501,15,538.154709
-2.128874,10,538.424176
1.881315,18,538.883638
2.8758,20,539.544909
-0.72575,12,539.870521
-3.649886,5,540.037578
0.994265,25,540.721741
-1.662986,13,541.148291
-2.699552,9,541.465807
-8.036865,12,541.892071
2.986736,26,542.756266
-1.808358,16,543.261706
-5.424401,6,543.436743
-5.030803,5,543.657389
-0.67902,16,544.196085
-5.600789,12,544.620979
-5.673785,3,544.73353
7.509175,26,545.503514
-4.806823,5,545.677758
-3.581506,13,546.070734
-4.702871,5,546.26532
5.499034,41,547.723931
-1.61772,24,548.404182
0.416063,31,549.202165
-0.547171,11,549.508316
16.580968,43,569.842178
-3.532648,11,570.231896
6.850289,26,571.048945
-3.879655,7,571.262793
1.974757,27,572.160815
-4.235908,11,572.474996
0.23081,20,573.075873
3.337319,21,573.728887
-2.008465,12,574.175499
-4.494744,8,574.406199
10.841169,37,575.623095
15.739429,65,577.73495
10.441991,56,579.532669
-2.3236,11,579.891627
-4.442952,24,580.715548
3.813794,28,581.673668
-3.516635,6,581.890495
-3.988551,7,582.173114
0.776744,20,582.769055
0.100347,22,583.504587
-5.53988,11,583.820661
4.830107,22,584.517473
0.135462,32,585.511199
5.29836,30,586.441963
-2.626611,27,587.370779
-6.737497,3,587.474547
-0.04607,21,588.189015
-5.011927,4,588.325835
-0.807415,12,588.696467
-3.209714,10,589.040247
2.997998,26,589.874413
-0.079537,18,590.45622
-1.099539,11,590.84057
-6.515822,8,591.127344
-5.633832,8,591.378082
-4.894392,8,591.619364
-2.404398,10,591.970241
-3.264591,11,592.328405
-0.591092,25,593.162511
7.196982,39,594.510481
-2.619771,12,594.911398
-3.863088,6,595.142996
-4.20037,21,595.86862
0.633299,18,596.504473
3.150056,26,597.22716
-3.721984,9,597.474713
0.338952,16,638.400523
-1.562589,11,638.695139
