roll_angle
0.0
-0.0003200514787179891
-0.0012095332382658615
-0.0024420315781670016
-0.003928700539174021
-0.005632827263703976
-0.007456294232566264
-0.009523368973095381
-0.011762331093746112
-0.014118318960666136
-0.01646431700391004
-0.01901784793198038
-0.021660735207524807
-0.024208461154428942
-0.026886221949942852
-0.029559882816939047
-0.032141470171443906
-0.0345015416641686
-0.03684208887010509
-0.03900735694762271
-0.04090144829553513
-0.04244333853911664
-0.04375841211862511
-0.04471646033987446
-0.04527311258152749
-0.045469886945727254
-0.04523159107944249
-0.0445371623225828
-0.043519650119670183
-0.04209899751938275
-0.040287674263707024
-0.03813443633419639
-0.035896303804349244
-0.03336684185304767
-0.03063155580822448
-0.028011170701814723
-0.025235397140552
-0.022406989783048926
-0.01961686442784445
-0.017130797683858032
-0.014630667806619011
-0.01221501523966974
-0.010140906910544516
-0.008122427347800169
-0.006232649226069514
-0.004528114141108677
-0.003116367312148691
-0.001789970913015323
-0.0006012342753617294
0.0004298554557038389
0.001243715844892141
0.001971682196739925
0.0025924110275560523
0.0030569645291258453
0.003443650119956766
0.0037430609200764203
0.003950697556436543
0.004065753404159965
0.004124148206724803
0.004120975076216486
0.004063862739951874
0.003958309152297336
0.0038067134641111425
0.003614512120298104
0.0034057433243567608
0.0031609981896419757
0.0028880230000238793
0.0026171383246549515
0.0023190826123713083
0.002004087214406095
0.001681323992817635
0.001378298484254975
0.0010583723403542681
0.0007342948884900003
0.0004374420364377581
0.00013263722987554418
-0.00016792406398667093
-0.00045544945453348287
-0.0007101139508498571
-0.0009640953990063043
-0.0012053562364558285
-0.0014263541370443168
-0.0016143094931952598
-0.0017935289007455332
-0.0019542971579599006
-0.0020847594097617556
-0.002201245355624757
-0.0022969533123198774
-0.0023687639163627256
-0.002416823622368898
-0.0024482166764342567
-0.0024589461959256182
-0.0024520758636459913
-0.002427528367581097
-0.002384062717047703
-0.0023230655277563747
-0.002253353033244271
-0.0021675963511460423
-0.0020677523093616695
-0.0019652633612106674
-0.0018492360085783843
-0.0017231310554161581
-0.0015895664717985626
-0.0014610241736945065
-0.0013235625778275713
-0.0011806448990672098
-0.0010362626862754373
-0.0009033692417553565
-0.0007646784603839425
-0.0006253966141456432
-0.0004895815153681993
-0.00036813645844983715
-0.000244807577429714
-0.0001246672695036861
-1.9239063292330862e-05
8.512556681088757e-05
0.00018423101493780355
0.0002752582000769182
0.00035238260014420916
0.00042637986577020456
0.0004936617333343495
0.0005487331922353023
0.0005990862568905868
0.000642222935641232
0.0006769147992121542
0.0007023134908260273
0.0007223951909747893
0.000735571952341016
0.000741873713740475
0.0007425419273330498
0.0007369191044040585
0.0007251337037379559
0.0007097716596804396
0.0006892405904272999
0.0006637227823363576
0.0006367461276289799
0.0006051939918403858
0.0005697950073177629
0.0005315129840653321
0.0004943539519361101
0.0004536415001076078
0.00041066180937740715
0.00036680087170490647
0.000325535672496531
0.00028209273577309036
0.00023812004793081609
0.00019756256105986548
0.00015589347636399574
0.00011468223112948409
7.480665603031498e-05
3.908546485566198e-05
3.415363267154998e-06
-3.099765037706348e-05
-6.119611313771663e-05
-9.055183632357263e-05
-0.00011807084432633556
-0.00014157697136409046
-0.00016372657289443238
-0.00018370396747375252
-0.00020092836916586033
-0.0002146233772664473
-0.00022673442110001174
-0.0002365222456632172
-0.0002436585353501425
-0.000248215796128285
-0.00025095496787685967
-0.00025151286926201655
-0.00025025329563916227
-0.0002471437773338785
-0.00024208644680643576
-0.000235220189791975
-0.00022758710707510664
-0.00021831040910706432
-0.00020756039111704955
-0.00019564250782063878
-0.00018386832783199027
-0.0001707787638063744
-0.00015675702336165364
-0.00014339729807145068
-0.00012905776590924043
-0.00011419946631234159
-9.923152920996093e-05
-8.547313107995364e-05
-7.112323504559875e-05
-5.6729363153657135e-05
-4.2706068848939124e-05
-3.0168819833800792e-05
-1.7441262758669977e-05
-5.055739859187558e-06
5.820988355155998e-06
1.6572487142514532e-05
2.6765867015011288e-05
3.6082218026642914e-05
4.404610599422602e-05
5.1620010289329214e-05
5.8445682666014504e-05
6.406017578196916e-05
6.913561910798319e-05
7.341126776391699e-05
7.680162464664724e-05
7.924676062409926e-05
8.109183756732271e-05
8.21861299273158e-05
8.249725130784955e-05
8.219756809739667e-05
8.129877754948256e-05
7.975319550309296e-05
7.78425925993084e-05
7.536719603415957e-05
7.236009400983554e-05
6.922150008855403e-05
6.558709590997882e-05
6.154736112425852e-05
5.721384838132864e-05
5.3027115047253095e-05
4.84610980344059e-05
4.366517544828889e-05
3.877780835557776e-05
3.423462600240381e-05
2.944972770209719e-05
2.4600757812817918e-05
2.0187089963879836e-05
1.5647382823239198e-05
1.1151385833179265e-05
6.82761612193644e-06
3.004602140991274e-06
-8.367037186938548e-07
-4.527016155392011e-06
-7.955178107966451e-06
-1.089192363185244e-05
-1.3747545843941651e-05
-1.6381679865623896e-05
-1.857381511489806e-05
-2.0609903025767547e-05
-2.2399226509287957e-05
-2.3811439772140348e-05
-2.5037939194474624e-05
-2.600370732786671e-05
-2.6688037885120333e-05
-2.7101654174947312e-05
-2.7316614871951366e-05
-2.729145671379644e-05
-2.703585923759601e-05
-2.6622410304634324e-05
-2.6014754250501972e-05
-2.5213738498726968e-05
-2.4334013935928774e-05
-2.3280366243187013e-05
-2.2080353799445285e-05
-2.0753230308244344e-05
-1.9442615877070796e-05
