encoder_value,roll_value,gyro_value,pid
-14,-2.271,5.525,139.444
-14,-2.302,6.134,108.332
-16,-2.337,6.56,135.155
-15,-2.37,6.674,85.373
-16,-2.407,6.714,108.584
-15,-2.442,6.402,78.634
-16,-2.472,5.646,124.196
-15,-2.501,5.093,101.878
-16,-2.526,4.542,142.95
-16,-2.548,3.825,148.947
-16,-2.568,3.454,154.975
-17,-2.585,3.245,179.597
-19,-2.601,3.037,218.12
-19,-2.618,3.226,192.067
-21,-2.636,3.617,223.272
-23,-2.656,4.049,235.204
-23,-2.68,4.809,192.629
-25,-2.707,5.548,212.678
-26,-2.738,6.053,198.107
-27,-2.773,6.678,188.291
-27,-2.81,7.047,162.549
-27,-2.846,6.985,157.242
-27,-2.885,7.055,147.964
-27,-2.923,7.035,141.211
-26,-2.959,6.65,122.073
-27,-2.994,6.216,158.181
-26,-3.026,5.756,132.907
-26,-3.056,5.258,149.342
-25,-3.083,4.724,135.903
-26,-3.107,4.171,177.397
-25,-3.13,3.824,150.902
-25,-3.151,3.483,164.973
-26,-3.169,2.978,197.539
-26,-3.185,2.798,190.397
-26,-3.202,3.016,181.489
-27,-3.219,3.173,196.623
-27,-3.238,3.438,177.209
-28,-3.26,4.01,180.407
-27,-3.284,4.429,133.489
-28,-3.31,4.603,155.403
-27,-3.336,4.778,114.345
-27,-3.364,4.847,116.24
-26,-3.391,4.61,94.863
-25,-3.416,4.086,90.539
-24,-3.438,3.48,88.924
-24,-3.458,2.889,109.893
-23,-3.474,2.284,100.526
-22,-3.487,1.697,100.182
-22,-3.496,1.119,122.784
-22,-3.503,0.671,133.54
-21,-3.509,0.525,113.963
-21,-3.514,0.458,123.834
-21,-3.519,0.351,125.96
-21,-3.524,0.41,123.547
-21,-3.529,0.491,120.616
-20,-3.535,0.471,97.813
-20,-3.541,0.499,104.959
-21,-3.546,0.46,127.613
-20,-3.551,0.384,97.465
-19,-3.557,0.362,83.523
-19,-3.562,0.198,96.122
-19,-3.566,0.09,98.3
-18,-3.571,0.093,74.982
-18,-3.573,-0.195,91.211
-18,-3.574,-0.507,99.437
-17,-3.575,-0.534,77.732
-17,-3.575,-0.653,90.093
-17,-3.574,-0.863,96.058
-16,-3.573,-0.811,72.581
-17,-3.572,-0.643,99.798
-15,-3.572,-0.548,43.613
-16,-3.574,-0.419,80.241
-15,-3.565,-2.362,102.326
-15,-3.538,-5.834,208.659
-15,-3.511,-5.574,207.316
-18,-3.501,-1.917,180.009
-19,-3.508,1.419,85.966
-19,-3.527,3.486,18.677
-18,-3.553,4.379,-32.411
-16,-3.582,4.436,-75.389
-14,-3.608,3.716,-88.514
-10,-3.627,2.171,-123.218
-7,-3.637,-0.044,-97.96
-4,-3.634,-2.582,-70.509
-2,-3.617,-4.845,-25.396
0,-3.591,-6.438,-4.993
0,-3.557,-7.596,50.404
0,-3.517,-8.245,75.463
0,-3.478,-7.855,72.898
-2,-3.443,-6.699,94.115
-3,-3.415,-5.246,65.908
-4,-3.397,-3.362,33.059
-4,-3.389,-1.454,-24.868
-4,-3.389,-0.084,-61.167
-2,-3.397,0.757,-129.912
0,-3.406,0.733,-158.122
5,-3.412,-1.681,-171.858
8,-3.402,-3.42,-164.453
10,-3.382,-5.249,-130.122
11,-3.353,-6.76,-89.014
12,-3.317,-7.831,-67.08
12,-3.277,-8.293,-38.208
12,-3.237,-8.067,-36.367
11,-3.2,-7.356,-25.338
11,-3.168,-6.247,-57.421
10,-3.143,-4.891,-66.018
10,-3.124,-3.588,-105.893
10,-3.113,-2.447,-133.946
11,-3.106,-1.62,-177.087
13,-3.102,-1.241,-222.521
15,-3.1,-1.294,-247.807
17,-3.096,-1.869,-258.976
19,-3.087,-2.876,-257.724
23,-3.072,-4.16,-292.916
24,-3.049,-5.773,-232.595
27,-3.017,-7.366,-242.698
28,-2.98,-8.485,-201.466
29,-2.935,-9.392,-182.44
30,-2.887,-10.022,-169.944
30,-2.839,-9.95,-153.682
29,-2.79,-9.605,-131.0
29,-2.744,-9.111,-144.132
28,-2.703,-8.195,-138.056
28,-2.664,-7.262,-164.34
28,-2.632,-6.325,-182.966
28,-2.605,-5.287,-205.489
28,-2.582,-4.558,-220.402
30,-2.563,-4.056,-275.113
30,-2.546,-3.791,-261.219
32,-2.527,-3.977,-297.802
33,-2.509,-4.3,-290.569
35,-2.488,-4.867,-307.605
37,-2.462,-5.819,-304.659
38,-2.433,-6.823,-277.167
39,-2.396,-7.947,-253.886
40,-2.353,-8.994,-231.555
40,-2.306,-9.663,-196.039
39,-2.255,-10.062,-153.202
40,-2.204,-9.866,-180.096
38,-2.157,-9.148,-136.288
37,-2.112,-8.368,-143.727
36,-2.073,-7.197,-154.0
36,-2.042,-5.878,-191.92
35,-2.014,-5.018,-187.039
34,-1.992,-4.191,-191.475
35,-1.973,-3.447,-239.252
35,-1.956,-3.259,-232.244
35,-1.94,-3.282,-228.831
35,-1.924,-3.246,-226.867
36,-1.907,-3.292,-245.167
37,-1.891,-3.497,-250.295
37,-1.872,-3.741,-231.589
37,-1.853,-3.82,-226.123
37,-1.834,-3.909,-220.363
38,-1.813,-4.217,-230.826
37,-1.791,-4.472,-188.67
38,-1.768,-4.562,-213.395
38,-1.744,-4.681,-196.95
37,-1.719,-4.76,-167.869
37,-1.695,-4.572,-177.28
36,-1.672,-4.178,-161.148
35,-1.651,-3.822,-153.193
36,-1.629,-3.328,-193.634
34,-1.613,-2.631,-155.358
34,-1.599,-2.133,-183.995
34,-1.588,-1.774,-191.806
34,-1.58,-1.537,-196.783
34,-1.571,-1.594,-193.784
34,-1.563,-1.621,-191.882
33,-1.554,-1.706,-165.746
34,-1.543,-1.953,-188.724
33,-1.534,-2.004,-154.407
33,-1.522,-1.99,-161.68
32,-1.511,-1.862,-140.79
33,-1.503,-1.482,-180.946
31,-1.495,-1.249,-132.044
31,-1.489,-1.026,-154.884
31,-1.485,-0.667,-163.951
30,-1.481,-0.627,-141.955
30,-1.476,-0.695,-148.537
30,-1.473,-0.517,-152.984
29,-1.469,-0.485,-130.862
29,-1.466,-0.51,-138.736
29,-1.464,-0.289,-144.462
27,-1.461,-0.173,-102.321
28,-1.458,-0.083,-144.864
27,-1.459,0.225,-122.015
27,-1.459,0.431,-136.698
26,-1.462,0.597,-119.386
26,-1.465,0.769,-133.829
25,-1.467,0.684,-109.812
25,-1.471,0.646,-118.678
24,-1.475,0.533,-94.604
23,-1.477,0.493,-80.71
23,-1.479,0.575,-92.363
23,-1.481,0.576,-92.918
21,-1.483,0.618,-49.826
21,-1.485,0.825,-73.779
20,-1.49,1.208,-62.598
19,-1.496,1.518,-58.693
18,-1.503,1.758,-53.117
18,-1.513,2.212,-76.326
17,-1.524,2.519,-64.426
16,-1.537,2.56,-54.574
16,-1.551,2.756,-71.648
15,-1.564,2.843,-54.344
15,-1.577,2.631,-60.365
15,-1.591,2.512,-60.08
14,-1.603,2.402,-37.206
13,-1.613,2.151,-19.285
13,-1.623,2.01,-26.655
11,-1.633,1.933,18.373
11,-1.641,1.953,-1.788
9,-1.653,2.23,33.346
7,-1.676,2.903,37.794
6,-1.692,3.296,28.746
5,-1.707,3.577,31.707
3,-1.727,4.144,48.649
2,-1.749,4.699,34.02
2,-1.773,4.888,15.459
0,-1.799,5.166,47.654
0,-1.826,5.418,17.788
0,-1.854,5.42,12.234
0,-1.882,5.216,12.005
0,-1.907,4.759,19.165
0,-1.931,4.322,25.976
0,-1.953,3.799,35.521
0,-1.97,2.991,53.582
-1,-1.984,2.346,90.352
-1,-1.994,1.955,89.77
-3,-2.003,1.711,139.444
-4,-2.011,1.802,139.935
-7,-2.021,2.297,183.418
-8,-2.034,3.194,152.651
-10,-2.054,4.169,159.049
-12,-2.077,4.942,161.137
-13,-2.105,5.855,136.036
-15,-2.139,6.79,140.566
-15,-2.175,7.217,104.31
-15,-2.215,7.362,92.844
-15,-2.254,7.338,85.813
-16,-2.291,6.905,112.611
-15,-2.326,6.324,89.743
-15,-2.384,4.692,130.7
-15,-2.407,4.019,144.084
-16,-2.428,3.615,173.296
-17,-2.445,3.232,193.742
-18,-2.461,3.16,206.043
-20,-2.479,3.426,231.723
-21,-2.498,3.916,219.679
-23,-2.522,4.73,229.453
-24,-2.55,5.605,205.583
-25,-2.583,6.389,192.11
-26,-2.62,7.065,180.612
-27,-2.658,7.437,176.878
-26,-2.699,7.619,132.794
-27,-2.74,7.582,157.197
-27,-2.779,7.209,150.715
-26,-2.817,6.829,130.986
-26,-2.853,6.366,145.345
-26,-2.885,5.747,155.644
-25,-2.917,5.419,135.877
-26,-2.945,5.078,170.846
-25,-2.971,4.56,148.392
-25,-2.997,4.426,155.844
-26,-3.022,4.283,177.467
-25,-3.044,3.916,151.574
-26,-3.068,3.817,181.19
-26,-3.088,3.699,171.64
-26,-3.109,3.614,170.023
-26,-3.131,3.774,161.534
-26,-3.152,3.717,159.221
-27,-3.174,3.655,179.278
-26,-3.195,3.776,140.651
-26,-3.216,3.739,146.632
-26,-3.238,3.719,143.031
-26,-3.26,3.826,136.097
-26,-3.283,3.895,130.004
-25,-3.306,3.854,104.23
-25,-3.328,3.564,116.764
-24,-3.348,3.183,100.753
-24,-3.367,2.929,112.823
-23,-3.384,2.603,95.845
-22,-3.4,2.164,91.068
-22,-3.413,1.701,109.812
-22,-3.423,1.187,121.711
-21,-3.431,0.808,107.86
-21,-3.438,0.521,123.282
-20,-3.442,0.21,108.446
-21,-3.447,0.111,141.79
-20,-3.45,0.122,109.671
-20,-3.454,0.093,118.861
-20,-3.458,0.148,116.685
-20,-3.462,0.221,114.144
-20,-3.467,0.285,111.646
-20,-3.472,0.289,110.751
-19,-3.476,0.202,89.975
-19,-3.481,0.161,99.289
-19,-3.487,-0.187,107.636
-18,-3.49,-0.333,88.744
-18,-3.49,-0.574,104.119
-18,-3.49,-0.834,111.29
-18,-3.489,-0.891,113.139
-18,-3.487,-0.935,114.872
-17,-3.485,-0.952,93.388
-18,-3.485,-0.769,120.208
-17,-3.484,-0.524,82.567
-17,-3.486,-0.31,85.59
-17,-3.489,-0.209,82.597
-17,-3.491,-0.176,81.441
-16,-3.495,-0.067,55.506
-16,-3.497,-0.17,66.934
-15,-3.498,-0.453,51.889
-14,-3.499,-0.58,41.655
-14,-3.499,-0.814,57.075
-13,-3.497,-1.122,43.311
-13,-3.495,-1.225,55.504
-12,-3.49,-1.41,38.977
-11,-3.486,-1.576,30.804
-11,-3.482,-1.498,38.48
-11,-3.477,-1.427,37.692
-10,-3.474,-1.307,12.745
-9,-3.472,-1.244,-1.795
-8,-3.456,-3.365,44.016
-8,-3.426,-6.702,147.562
-9,-3.384,-8.349,222.078
-11,-3.342,-8.056,258.759
-17,-3.326,2.05,84.316
-17,-3.36,6.445,-65.405
-16,-3.409,8.818,-160.494
-12,-3.461,8.989,-256.113
-7,-3.511,7.519,-303.544
-1,-3.55,4.615,-324.311
5,-3.566,0.069,-288.088
10,-3.557,-4.738,-217.606
15,-3.523,-8.918,-167.913
16,-3.466,-12.782,-32.149
16,-3.394,-15.421,60.905
15,-3.314,-15.91,112.199
11,-3.235,-14.743,177.747
8,-3.165,-12.329,159.122
3,-3.114,-8.724,159.212
0,-3.083,-4.423,74.086
-1,-3.077,-0.077,-44.243
-2,-3.093,3.417,-126.617
0,-3.122,5.342,-237.119
3,-3.159,5.855,-307.664
7,-3.203,6.793,-404.364
13,-3.252,7.419,-529.777
20,-3.286,3.259,-529.951
26,-3.279,-4.651,-391.372
31,-3.234,-11.568,-258.056
34,-3.16,-16.33,-140.285
34,-3.065,-19.671,-6.374
31,-2.959,-20.993,116.851
30,-2.854,-19.641,97.311
23,-2.761,-16.799,188.505
19,-2.685,-12.964,129.046
13,-2.634,-7.807,101.196
10,-2.611,-2.509,-20.984
8,-2.614,1.832,-118.501
8,-2.639,5.203,-230.763
9,-2.676,7.053,-309.773
14,-2.717,6.936,-418.359
19,-2.765,7.096,-499.9
24,-2.815,7.175,-579.588
31,-2.843,2.723,-580.077
37,-2.835,-5.122,-443.01
42,-2.785,-12.301,-302.005
44,-2.706,-17.342,-153.348
43,-2.609,-20.124,-20.462
41,-2.5,-21.16,64.3
37,-2.392,-20.138,130.259
32,-2.296,-17.149,146.437
27,-2.217,-13.074,121.28
21,-2.164,-8.234,93.432
17,-2.138,-3.142,-0.318
14,-2.139,1.331,-87.543
14,-2.159,4.752,-209.181
16,-2.193,6.781,-314.769
18,-2.234,6.983,-355.514
22,-2.269,5.454,-394.18
26,-2.294,2.841,-384.206
29,-2.301,-0.703,-323.429
33,-2.285,-4.729,-276.885
35,-2.252,-7.981,-193.772
36,-2.203,-10.341,-126.349
35,-2.143,-11.94,-40.964
33,-2.08,-12.101,11.422
30,-2.019,-10.963,42.557
27,-1.966,-9.013,41.635
23,-1.927,-6.37,42.116
20,-1.902,-3.325,-2.22
18,-1.898,-0.241,-65.063
18,-1.905,2.268,-151.08
18,-1.922,3.808,-195.515
19,-1.947,4.357,-237.61
20,-1.969,3.788,-240.591
25,-1.997,1.006,-258.372
26,-1.995,-1.293,-192.932
27,-1.982,-3.327,-150.342
28,-1.962,-4.502,-128.909
27,-1.934,-5.435,-67.535
26,-1.903,-5.86,-36.909
25,-1.874,-5.237,-34.401
21,-1.828,-2.818,-26.657
20,-1.813,-1.19,-62.448
18,-1.809,0.509,-70.842
17,-1.813,1.832,-102.486
18,-1.825,2.702,-159.481
18,-1.841,3.057,-163.169
18,-1.856,2.837,-160.539
19,-1.869,2.233,-169.864
20,-1.878,1.297,-160.588
21,-1.881,0.098,-143.044
21,-1.878,-0.967,-105.535
22,-1.87,-1.749,-105.872
21,-1.859,-2.292,-58.024
20,-1.845,-2.437,-38.21
19,-1.832,-2.11,-31.0
18,-1.823,-1.442,-33.486
16,-1.817,-0.592,-19.07
16,-1.817,0.462,-64.928
14,-1.823,1.546,-50.15
15,-1.833,2.229,-110.674
14,-1.846,2.613,-92.27
14,-1.861,2.786,-108.826
14,-1.875,2.547,-105.353
15,-1.887,2.066,-117.719
14,-1.896,1.467,-72.399
15,-1.901,0.862,-88.917
15,-1.905,0.373,-67.909
14,-1.905,-0.171,-31.145
14,-1.902,-0.518,-30.499
13,-1.9,-0.444,-9.662
11,-1.897,-0.024,6.67
11,-1.899,0.691,-21.707
9,-1.903,1.227,8.08
9,-1.909,1.449,-17.069
8,-1.917,1.653,-1.625
7,-1.927,2.025,-0.072
6,-1.952,2.388,-10.165
6,-1.975,2.049,3.096
5,-1.984,1.757,22.4
5,-1.992,1.524,18.077
5,-2.0,1.62,13.819
3,-2.009,1.724,54.271
2,-2.017,1.84,54.156
1,-2.028,2.329,52.414
0,-2.042,2.864,49.114
0,-2.057,3.218,27.748
-1,-2.076,3.666,34.508
-1,-2.096,3.96,13.811
-1,-2.117,3.922,10.597
-1,-2.139,3.661,13.311
0,-2.156,3.085,2.691
0,-2.171,2.382,27.304
-1,-2.181,1.621,67.812
0,-2.187,0.843,55.944
-2,-2.191,0.357,121.875
-2,-2.191,0.078,111.502
-5,-2.191,0.161,176.615
-6,-2.193,0.731,156.835
-8,-2.198,1.462,172.457
-10,-2.21,2.517,169.322
-13,-2.227,3.907,178.644
-14,-2.251,5.258,133.839
-15,-2.283,6.306,113.42
-15,-2.318,6.898,82.011
-15,-2.353,7.263,65.609
-15,-2.39,7.279,57.845
-15,-2.425,6.552,70.376
-14,-2.456,5.588,67.375
-13,-2.483,4.714,71.732
-14,-2.505,3.602,128.515
-13,-2.517,2.634,120.366
-14,-2.529,2.084,164.16
-15,-2.536,1.569,190.081
-16,-2.544,1.373,207.447
-18,-2.552,1.711,232.974
-19,-2.56,2.209,222.898
-22,-2.575,3.049,256.379
-23,-2.594,4.269,216.049
-24,-2.621,5.528,191.223
-26,-2.654,6.625,191.695
-26,-2.691,7.399,146.192
-27,-2.734,7.966,145.495
-26,-2.777,8.124,101.565
-25,-2.818,7.696,91.363
-25,-2.859,7.109,108.006
-24,-2.895,6.347,98.774
-23,-2.926,5.305,106.943
-23,-2.953,4.278,138.062
-23,-2.974,3.394,157.608
-23,-2.991,2.756,171.281
-23,-3.005,2.328,179.975
-23,-3.018,2.078,184.423
-24,-3.031,2.215,200.799
-25,-3.045,2.562,202.588
-25,-3.061,2.935,180.926
-26,-3.08,3.448,186.178
-27,-3.101,3.922,183.177
-26,-3.125,4.305,137.242
-26,-3.151,4.566,134.413
-27,-3.176,4.521,153.329
-26,-3.201,4.496,117.783
-25,-3.227,4.41,101.649
-26,-3.25,3.825,144.347
-24,-3.27,3.338,99.514
-24,-3.291,3.126,119.198
-24,-3.306,2.524,132.296
-24,-3.32,2.028,142.886
-23,-3.334,2.02,118.127
-23,-3.345,1.83,130.125
-23,-3.357,1.626,133.366
-23,-3.369,1.717,128.757
-22,-3.38,1.673,105.573
-22,-3.391,1.495,117.17
-22,-3.402,1.382,118.334
-22,-3.411,1.322,118.218
-21,-3.422,1.236,96.248
-21,-3.43,0.972,110.78
-21,-3.437,0.83,113.229
-20,-3.446,0.948,86.189
-20,-3.453,0.818,97.267
-20,-3.46,0.538,103.57
-19,-3.466,0.499,81.031
-19,-3.471,0.355,92.993
-18,-3.475,-0.022,80.006
-18,-3.478,-0.249,94.518
-17,-3.479,-0.356,74.798
-17,-3.48,-0.55,88.871
-17,-3.48,-0.77,94.895
-17,-3.469,-2.872,153.037
-17,-3.439,-6.239,248.301
-18,-3.409,-5.842,266.5
-20,-3.398,-1.943,201.533
-23,-3.406,1.744,151.89
-23,-3.426,4.24,55.09
-22,-3.459,5.813,-15.257
-21,-3.498,6.415,-52.239
-18,-3.535,5.805,-101.7
-15,-3.567,4.361,-110.227
-11,-3.588,2.209,-120.242
-7,-3.595,-0.471,-104.703
-4,-3.589,-3.168,-63.581
-2,-3.568,-5.638,-12.0
-1,-3.537,-7.375,35.638
-1,-3.456,-8.616,93.594
-2,-3.416,-8.02,108.216
-4,-3.381,-6.562,112.598
-5,-3.354,-4.714,73.627
-5,-3.34,-2.578,10.803
-6,-3.336,-0.677,-16.321
-6,-3.341,0.683,-62.232
-3,-3.354,1.487,-153.306
-2,-3.366,1.174,-143.098
1,-3.373,-0.127,-168.427
5,-3.373,-1.709,-189.593
6,-3.363,-3.714,-121.164
10,-3.339,-5.829,-141.251
10,-3.308,-7.209,-63.031
11,-3.27,-8.209,-51.467
11,-3.227,-8.725,-20.487
10,-3.188,-8.151,-5.461
10,-3.149,-7.166,-32.93
9,-3.118,-5.978,-35.898
8,-3.096,-4.462,-58.206
8,-3.079,-3.092,-100.115
9,-3.081,0.141,-208.796
10,-3.107,4.289,-337.576
14,-3.134,3.832,-411.853
19,-3.142,-0.452,-376.621
24,-3.128,-4.891,-323.881
27,-3.093,-8.802,-236.189
30,-3.04,-11.91,-184.275
31,-2.973,-14.057,-109.95
29,-2.898,-15.024,-15.881
28,-2.822,-14.643,-6.604
26,-2.752,-13.184,4.477
24,-2.694,-11.125,-11.768
23,-2.644,-8.631,-63.608
20,-2.61,-5.904,-70.841
21,-2.588,-3.848,-170.439
20,-2.573,-2.606,-169.178
20,-2.566,-1.325,-210.995
22,-2.564,-0.569,-275.705
24,-2.562,-1.016,-290.658
26,-2.558,-1.812,-296.06
29,-2.548,-2.725,-319.754
30,-2.532,-4.263,-271.702
33,-2.506,-6.075,-277.33
34,-2.473,-7.492,-229.127
35,-2.432,-8.569,-206.354
35,-2.386,-9.485,-164.336
35,-2.337,-9.876,-144.546
34,-2.288,-9.616,-119.504
34,-2.24,-9.003,-135.607
32,-2.197,-8.168,-104.667
32,-2.159,-7.103,-143.424
30,-2.127,-5.934,-123.392
30,-2.1,-4.902,-163.532
30,-2.078,-4.017,-182.977
29,-2.061,-3.22,-178.583
29,-2.046,-2.69,-198.961
30,-2.034,-2.39,-227.28
30,-2.024,-2.27,-219.695
31,-2.012,-2.382,-237.114
32,-2.001,-2.562,-243.92
33,-1.987,-2.954,-244.711
33,-1.97,-3.574,-216.34
34,-1.952,-4.035,-223.222
35,-1.93,-4.539,-219.356
35,-1.904,-5.213,-187.813
34,-1.877,-5.565,-150.972
35,-1.852,-5.556,-177.88
33,-1.825,-5.478,-121.09
34,-1.797,-5.19,-163.989
32,-1.773,-4.54,-122.889
32,-1.752,-3.805,-156.226
31,-1.734,-3.128,-148.489
31,-1.72,-2.423,-173.709
30,-1.709,-1.847,-164.637
31,-1.701,-1.521,-203.25
30,-1.693,-1.426,-173.27
31,-1.685,-1.5,-201.415
31,-1.678,-1.581,-189.174
30,-1.669,-1.805,-159.311
31,-1.658,-2.143,-179.79
31,-1.647,-2.254,-166.032
30,-1.634,-2.357,-138.563
31,-1.62,-2.388,-166.726
30,-1.609,-2.104,-141.061
30,-1.597,-1.946,-152.091
29,-1.588,-1.762,-132.85
29,-1.58,-1.379,-150.758
28,-1.572,-1.247,-130.456
29,-1.566,-1.141,-163.731
27,-1.561,-0.977,-113.493
28,-1.554,-0.964,-153.11
27,-1.55,-0.814,-125.194
27,-1.545,-0.73,-135.642
26,-1.54,-0.772,-111.233
26,-1.537,-0.53,-126.292
25,-1.534,-0.354,-108.055
25,-1.531,-0.272,-118.809
25,-1.531,0.077,-128.319
24,-1.53,0.315,-112.371
24,-1.532,0.471,-125.984
24,-1.536,0.738,-134.057
23,-1.538,0.695,-111.195
23,-1.541,0.527,-116.395
23,-1.543,0.501,-116.419
23,-1.543,0.287,-111.033
22,-1.544,0.07,-83.13
21,-1.543,0.054,-69.318
21,-1.542,0.046,-77.878
19,-1.542,0.286,-39.787
19,-1.543,0.57,-65.53
18,-1.547,1.044,-56.73
17,-1.552,1.249,-49.723
16,-1.558,1.457,-43.08
16,-1.568,2.021,-69.071
15,-1.577,2.226,-54.002
15,-1.587,2.201,-64.598
14,-1.6,2.463,-51.773
13,-1.611,2.498,-41.497
14,-1.623,2.325,-70.804
12,-1.635,2.225,-16.844
13,-1.644,2.047,-54.37
11,-1.656,1.988,-1.315
11,-1.674,1.735,-16.317
10,-1.684,1.894,-0.297
8,-1.694,1.816,35.816
9,-1.7,1.674,-2.162
7,-1.715,2.052,38.661
6,-1.725,2.07,40.8
5,-1.735,2.093,51.724
4,-1.749,2.856,42.034
2,-1.762,3.229,65.545
0,-1.779,3.572,80.113
0,-1.802,4.598,30.468
-1,-1.826,5.144,33.681
-1,-1.85,5.225,17.838
-1,-1.878,5.449,6.383
-1,-1.904,5.25,6.482
-1,-1.929,4.593,18.871
0,-1.951,3.82,12.508
-1,-1.968,2.941,63.952
0,-1.981,2.191,49.855
-1,-1.99,1.541,96.589
-3,-1.995,0.996,146.13
-3,-1.999,1.053,125.944
-6,-2.005,1.411,182.641
-8,-2.011,1.712,191.797
-10,-2.022,2.775,188.402
-12,-2.041,4.319,170.928
-14,-2.065,5.368,165.596
-15,-2.096,6.356,137.83
-16,-2.133,7.289,119.575
-17,-2.171,7.646,116.274
-16,-2.212,7.706,75.231
-17,-2.252,7.431,106.118
-16,-2.288,6.721,86.635
-16,-2.321,5.977,108.728
-16,-2.35,5.126,125.754
-16,-2.374,4.301,143.006
-16,-2.396,3.787,152.379
-19,-2.429,2.88,228.754
-19,-2.444,3.148,200.801
-21,-2.461,3.457,234.448
-23,-2.479,3.822,248.411
-25,-2.502,4.715,247.494
-26,-2.529,5.699,220.787
-27,-2.561,6.352,211.019
-29,-2.636,7.607,190.504
-29,-2.677,7.882,166.379
-29,-2.719,7.78,161.072
-29,-2.759,7.566,159.013
-28,-2.799,7.345,134.666
-29,-2.838,6.95,169.062
-28,-2.873,6.404,145.444
-28,-2.939,5.447,176.191
-27,-2.966,4.793,157.048
-28,-2.992,4.364,194.933
-27,-3.014,3.997,169.035
-28,-3.036,3.608,206.782
-28,-3.057,3.488,197.153
-28,-3.076,3.465,194.156
-29,-3.115,3.524,198.879
-29,-3.135,3.753,189.112
-30,-3.159,4.134,197.196
-30,-3.183,4.5,174.0
-30,-3.209,4.806,160.925
-30,-3.238,5.015,150.079
-30,-3.266,4.992,145.341
-29,-3.294,4.838,121.632
-28,-3.322,4.553,110.513
-28,-3.347,4.015,129.013
-27,-3.369,3.385,119.166
-26,-3.387,2.798,117.81
-26,-3.402,2.218,139.385
-26,-3.415,1.808,147.904
-25,-3.427,1.684,126.588
-25,-3.439,1.582,136.2
-25,-3.449,1.404,139.098
-24,-3.459,1.379,115.491
-24,-3.47,1.416,121.565
-24,-3.48,1.307,122.684
-23,-3.491,1.216,100.808
-23,-3.501,1.097,111.129
-23,-3.508,0.745,119.139
-21,-3.515,0.402,82.195
-22,-3.52,0.066,130.638
-21,-3.511,-2.458,168.176
-22,-3.483,-6.221,305.038
-23,-3.453,-5.934,317.158
-26,-3.441,-2.04,275.018
-28,-3.452,1.649,193.457
-29,-3.474,4.178,126.956
-29,-3.507,6.025,62.872
-28,-3.548,7.27,-0.564
-25,-3.588,7.489,-72.535
-26,-3.633,6.923,-16.934
-21,-3.672,5.768,-114.955
-18,-3.702,4.196,-101.859
-14,-3.726,2.111,-114.171
-9,-3.733,-0.827,-114.197
-7,-3.726,-3.695,-36.939
-4,-3.704,-5.976,-21.565
-3,-3.669,-8.067,45.315
-2,-3.627,-9.315,73.064
-3,-3.582,-9.31,113.373
-4,-3.538,-8.495,114.119
-6,-3.502,-7.096,120.181
-7,-3.473,-5.296,82.885
-7,-3.455,-3.204,22.205
-8,-3.449,-1.21,-7.011
-7,-3.451,0.191,-75.819
-5,-3.462,1.16,-139.534
-3,-3.475,1.295,-172.769
0,-3.483,0.213,-195.217
3,-3.487,-1.312,-196.057
6,-3.479,-3.254,-183.601
9,-3.458,-5.521,-160.074
12,-3.43,-7.232,-149.795
12,-3.391,-8.662,-77.471
14,-3.345,-9.785,-83.551
13,-3.299,-9.892,-31.307
13,-3.25,-9.482,-41.607
12,-3.206,-8.723,-30.547
12,-3.169,-7.307,-69.79
11,-3.138,-5.824,-80.548
11,-3.115,-4.42,-122.371
12,-3.101,-3.111,-176.835
13,-3.09,-2.418,-206.72
14,-3.083,-2.217,-224.279
17,-3.077,-2.358,-277.792
20,-3.066,-3.151,-295.382
22,-3.049,-4.48,-275.204
25,-3.025,-5.978,-280.353
27,-2.993,-7.488,-252.414
29,-2.953,-8.936,-233.438
31,-2.906,-10.088,-220.882
31,-2.855,-10.747,-175.743
32,-2.801,-11.03,-180.251
31,-2.747,-10.943,-140.739
31,-2.694,-10.433,-153.042
30,-2.645,-9.667,-141.313
30,-2.6,-8.754,-165.825
30,-2.56,-7.76,-184.543
30,-2.525,-6.801,-203.292
30,-2.495,-5.971,-219.568
30,-2.468,-5.356,-230.88
31,-2.444,-4.962,-259.307
32,-2.422,-4.795,-273.189
34,-2.399,-4.977,-300.11
35,-2.375,-5.454,-287.577
36,-2.347,-6.113,-278.483
38,-2.315,-6.988,-285.159
39,-2.278,-7.99,-256.184
39,-2.235,-8.909,-214.813
39,-2.188,-9.492,-190.498
39,-2.14,-9.669,-176.543
39,-2.091,-9.571,-169.731
38,-2.043,-9.09,-150.987
37,-2.0,-8.189,-153.084
36,-1.961,-7.167,-159.377
35,-1.929,-6.152,-166.587
35,-1.901,-5.136,-197.332
35,-1.878,-4.284,-215.744
34,-1.859,-3.772,-203.319
35,-1.841,-3.533,-237.858
35,-1.824,-3.47,-227.607
35,-1.806,-3.64,-219.824
36,-1.787,-3.848,-233.326
36,-1.768,-3.949,-218.247
36,-1.747,-4.12,-209.875
36,-1.725,-4.196,-204.017
37,-1.705,-4.127,-224.576
36,-1.683,-4.214,-186.943
36,-1.661,-4.298,-189.674
36,-1.64,-4.233,-187.491
36,-1.618,-4.25,-183.053
36,-1.596,-4.248,-179.165
35,-1.575,-4.074,-157.463
34,-1.554,-3.857,-145.812
34,-1.535,-3.55,-159.346
34,-1.517,-3.139,-167.099
32,-1.502,-2.708,-130.88
