encoder_value,roll_value,gyro_value,pid
21,-1.909,0.278,-139.813
21,-1.909,-0.054,-131.163
21,-1.909,-0.268,-125.612
22,-1.907,-0.394,-144.539
21,-1.903,-0.725,-103.854
21,-1.898,-0.971,-105.595
21,-1.893,-0.976,-104.572
21,-1.887,-0.953,-104.282
20,-1.893,1.128,-138.174
21,-1.917,4.852,-273.271
21,-1.944,4.848,-269.883
26,-1.947,-2.056,-173.489
27,-1.929,-4.131,-119.762
27,-1.9,-5.687,-64.107
25,-1.863,-6.422,7.342
24,-1.827,-6.036,8.713
21,-1.795,-5.012,46.157
19,-1.771,-3.44,27.152
16,-1.758,-1.248,21.059
14,-1.757,1.114,-23.561
12,-1.77,3.188,-54.023
12,-1.791,4.75,-117.64
11,-1.818,5.618,-123.792
13,-1.848,5.746,-187.131
13,-1.878,5.174,-160.123
16,-1.902,3.968,-200.352
16,-1.918,2.326,-133.411
18,-1.924,0.475,-130.603
18,-1.92,-1.237,-66.773
19,-1.909,-2.493,-53.901
17,-1.891,-3.263,23.588
16,-1.873,-3.328,33.477
14,-1.856,-2.616,53.749
12,-1.843,-1.53,54.509
9,-1.837,-0.072,66.412
7,-1.841,1.753,35.262
5,-1.854,3.465,14.246
4,-1.876,4.912,-23.931
4,-1.905,6.039,-68.51
4,-1.938,6.513,-87.73
4,-1.972,6.232,-86.992
6,-2.002,5.501,-118.641
7,-2.029,4.408,-99.58
7,-2.047,2.83,-52.483
8,-2.056,1.308,-36.509
9,-2.06,0.216,-21.889
7,-2.056,-0.826,60.244
7,-2.048,-1.348,57.764
5,-2.042,-0.847,90.53
2,-2.036,-0.115,121.664
1,-2.037,0.896,90.382
-1,-2.047,2.564,80.085
-2,-2.063,3.952,44.814
-4,-2.087,4.927,50.182
-3,-2.117,5.775,-18.477
-3,-2.147,5.895,-18.69
-2,-2.177,5.346,-32.532
0,-2.223,3.373,-25.282
0,-2.237,2.062,24.486
0,-2.243,0.743,58.17
0,-2.243,-0.253,84.573
-1,-2.24,-0.775,121.488
-3,-2.234,-1.071,166.622
-4,-2.228,-0.709,162.87
-9,-2.232,1.738,173.78
-12,-2.246,3.185,182.322
-13,-2.268,4.827,130.253
-15,-2.296,5.996,129.85
-15,-2.33,6.823,83.282
-15,-2.405,7.13,60.522
-14,-2.442,6.594,45.158
-14,-2.475,5.876,66.59
-13,-2.503,4.813,66.97
-13,-2.525,3.639,102.768
-13,-2.54,2.546,128.794
-13,-2.551,1.673,150.054
-14,-2.558,1.213,183.269
-15,-2.564,1.036,200.572
-17,-2.569,1.172,232.0
-19,-2.577,1.697,243.745
-20,-2.587,2.405,227.751
-23,-2.603,3.327,258.876
-24,-2.624,4.503,219.441
-26,-2.651,5.684,218.947
-27,-2.684,6.638,191.958
-27,-2.721,7.35,157.071
-28,-2.762,7.87,157.819
-27,-2.805,8.05,113.478
-27,-2.847,7.802,120.789
-26,-2.887,7.257,105.052
-26,-2.925,6.508,126.697
-25,-2.957,5.602,122.035
-25,-2.984,4.592,152.609
-24,-3.006,3.667,150.501
-24,-3.025,2.988,174.012
-25,-3.04,2.435,208.409
-25,-3.052,2.079,206.762
-26,-3.064,2.123,225.855
-27,-3.077,2.373,230.544
-28,-3.091,2.795,230.312
-28,-3.109,3.515,198.986
-30,-3.131,4.266,219.913
-30,-3.157,4.967,178.626
-30,-3.187,5.599,156.213
-30,-3.218,5.809,144.727
-30,-3.25,5.705,141.44
-29,-3.282,5.587,116.034
-28,-3.312,5.167,107.986
-28,-3.339,4.422,131.65
-27,-3.362,3.778,121.812
-26,-3.382,3.205,119.782
-26,-3.399,2.511,144.085
-26,-3.412,1.957,156.406
-25,-3.424,1.763,136.973
-25,-3.435,1.673,146.284
-25,-3.445,1.515,148.674
-25,-3.467,1.517,144.87
-25,-3.476,1.318,148.597
-25,-3.485,1.196,150.286
-24,-3.494,1.295,123.672
-25,-3.503,1.33,152.497
-24,-3.512,1.29,120.571
-24,-3.522,1.33,126.74
-23,-3.54,1.205,104.482
-24,-3.55,1.151,135.658
-22,-3.558,1.068,82.656
-22,-3.566,0.901,103.513
-22,-3.573,0.735,106.678
-21,-3.579,0.616,86.383
-21,-3.586,0.46,98.298
-20,-3.59,0.073,85.59
-19,-3.592,-0.303,81.84
-19,-3.593,-0.502,95.953
-19,-3.592,-0.789,104.014
-19,-3.591,-0.845,105.874
-18,-3.591,-0.609,77.384
-17,-3.59,-0.577,63.268
-18,-3.601,1.373,41.054
-16,-3.629,4.853,-110.407
-15,-3.658,4.463,-110.241
-10,-3.667,0.369,-106.784
-7,-3.657,-3.377,-28.06
-5,-3.632,-6.007,28.437
-4,-3.596,-7.946,82.457
-4,-3.554,-8.791,122.18
-6,-3.51,-8.512,168.513
-7,-3.468,-7.634,158.183
-9,-3.436,-5.981,156.979
-11,-3.402,-5.672,182.527
-13,-3.364,-6.659,243.463
-14,-3.34,-4.059,184.067
-17,-3.343,1.368,98.283
-18,-3.369,5.597,-23.251
-16,-3.412,7.906,-146.561
-14,-3.461,8.346,-194.998
-8,-3.507,6.983,-284.817
-3,-3.541,4.261,-277.868
1,-3.557,0.454,-225.303
6,-3.547,-4.026,-181.303
10,-3.518,-8.059,-113.856
11,-3.468,-11.31,-4.501
12,-3.403,-13.57,54.606
10,-3.334,-14.0,133.554
7,-3.263,-13.059,172.101
4,-3.201,-11.27,177.54
0,-3.153,-8.159,167.584
-2,-3.124,-4.024,72.918
-4,-3.119,-0.061,-3.932
-5,-3.131,2.897,-80.029
-3,-3.158,4.973,-194.241
-1,-3.193,5.776,-249.58
4,-3.223,4.469,-315.402
8,-3.244,1.817,-294.433
13,-3.247,-1.552,-282.342
17,-3.227,-5.677,-214.398
19,-3.19,-9.274,-121.091
21,-3.136,-11.602,-75.925
20,-3.071,-13.034,15.098
19,-3.003,-13.344,50.166
17,-2.938,-12.266,70.344
13,-2.881,-10.081,95.51
10,-2.837,-7.277,61.511
8,-2.809,-4.185,3.097
6,-2.801,-0.996,-52.745
6,-2.807,1.857,-147.52
7,-2.826,3.706,-222.776
9,-2.85,3.921,-269.365
13,-2.868,2.81,-315.602
16,-2.881,1.146,-305.924
20,-2.882,-1.387,-302.144
24,-2.867,-4.651,-266.962
26,-2.838,-7.481,-195.545
27,-2.793,-9.645,-134.096
28,-2.739,-11.147,-97.326
27,-2.681,-11.746,-38.818
25,-2.62,-11.497,2.472
24,-2.567,-10.324,-13.844
23,-2.519,-8.636,-35.806
21,-2.479,-6.853,-39.311
20,-2.452,-5.004,-78.448
18,-2.43,-3.459,-79.342
18,-2.417,-1.968,-134.365
18,-2.414,-0.61,-169.934
19,-2.423,1.846,-259.38
20,-2.453,5.28,-370.078
24,-2.483,4.581,-438.648
28,-2.488,-0.506,-359.061
32,-2.47,-5.319,-282.356
34,-2.433,-8.692,-195.126
36,-2.378,-11.463,-138.172
35,-2.313,-13.241,-38.184
32,-2.242,-13.488,40.536
30,-2.174,-12.406,43.337
27,-2.115,-10.258,47.236
22,-2.068,-7.539,69.848
20,-2.036,-4.269,-10.478
16,-2.026,-0.78,-29.142
16,-2.028,1.842,-135.057
15,-2.045,3.788,-167.6
16,-2.072,5.081,-238.731
17,-2.097,4.831,-250.901
20,-2.121,3.564,-280.681
23,-2.137,1.798,-277.777
25,-2.139,-0.681,-230.802
27,-2.129,-3.133,-191.171
28,-2.107,-5.075,-140.204
28,-2.074,-6.66,-83.028
27,-2.036,-7.508,-30.815
25,-1.996,-7.455,11.544
24,-1.957,-6.633,1.787
21,-1.93,-5.097,24.768
20,-1.897,-5.244,30.598
18,-1.857,-6.667,112.013
14,-1.828,-4.597,134.78
11,-1.819,0.312,37.916
7,-1.839,4.954,-26.112
6,-1.876,8.192,-132.739
7,-1.924,9.774,-215.647
9,-1.982,10.419,-280.285
13,-2.035,9.448,-337.079
17,-2.078,6.739,-328.1
21,-2.106,3.435,-300.455
24,-2.111,-0.497,-228.959
26,-2.094,-4.568,-136.164
27,-2.06,-7.678,-51.901
26,-2.011,-9.686,42.235
24,-1.957,-10.245,103.672
21,-1.904,-9.254,137.148
15,-1.859,-7.185,199.007
12,-1.829,-3.973,133.543
6,-1.82,-0.024,138.36
4,-1.83,3.862,24.643
1,-1.864,7.563,-30.561
0,-1.912,10.224,-115.061
2,-1.968,11.199,-205.868
4,-2.031,11.123,-243.48
7,-2.086,9.602,-263.735
12,-2.129,6.623,-278.822
15,-2.158,3.258,-218.252
18,-2.162,-0.526,-159.483
20,-2.147,-4.102,-80.094
19,-2.119,-6.554,30.596
19,-2.075,-8.109,71.501
16,-2.032,-8.157,148.553
12,-1.993,-6.682,180.166
7,-1.96,-4.503,205.385
3,-1.946,-1.141,164.064
0,-1.952,2.899,87.405
-3,-1.976,6.324,32.402
-4,-2.021,9.112,-54.58
-3,-2.079,10.824,-142.93
-1,-2.139,10.81,-190.517
2,-2.196,9.374,-213.27
6,-2.24,6.745,-215.344
9,-2.263,3.268,-159.56
11,-2.269,-0.352,-82.929
13,-2.254,-3.583,-21.531
12,-2.227,-5.925,86.227
10,-2.189,-7.085,160.358
7,-2.148,-6.787,209.945
3,-2.116,-4.929,230.091
-2,-2.1,-2.03,233.024
-5,-2.1,1.63,158.631
-9,-2.123,5.449,116.059
-10,-2.16,8.292,20.027
-11,-2.212,10.289,-29.623
-9,-2.273,11.433,-125.699
-7,-2.331,10.777,-146.781
-3,-2.383,8.632,-172.185
0,-2.422,5.768,-135.625
2,-2.442,2.419,-69.052
4,-2.445,-0.928,-7.927
5,-2.43,-3.751,65.076
4,-2.404,-5.462,147.072
1,-2.373,-5.614,215.597
-1,-2.345,-4.51,210.051
-6,-2.326,-2.54,256.055
-8,-2.319,0.272,183.155
-12,-2.331,3.445,168.912
-14,-2.356,5.956,106.516
-15,-2.393,7.697,57.787
-14,-2.44,9.027,-17.931
-13,-2.489,9.212,-46.009
-11,-2.534,8.053,-60.131
-9,-2.573,6.424,-51.662
-7,-2.601,4.355,-29.415
-5,-2.617,1.731,10.002
-4,-2.62,-0.674,68.605
-4,-2.611,-2.358,124.021
-5,-2.595,-3.315,175.006
-6,-2.577,-3.38,193.905
-10,-2.561,-2.456,253.546
-12,-2.552,-0.821,221.351
-15,-2.554,1.134,218.835
-17,-2.567,3.206,179.593
-19,-2.591,5.238,148.222
-19,-2.624,6.794,82.637
-20,-2.664,7.564,76.948
-19,-2.706,7.796,31.175
-18,-2.749,7.496,17.32
-16,-2.787,6.353,4.266
-15,-2.815,4.701,38.062
-15,-2.837,3.129,84.488
-14,-2.85,1.748,96.193
-14,-2.857,0.791,129.168
-14,-2.862,0.371,139.484
-15,-2.863,0.039,170.693
-17,-2.867,0.509,193.617
-19,-2.871,1.068,205.182
-19,-2.88,1.771,167.093
-21,-2.894,2.657,185.977
-21,-2.909,3.295,148.422
-22,-2.931,3.995,148.234
-22,-2.956,4.633,117.662
-22,-2.981,4.775,109.132
-22,-3.009,4.836,102.199
-21,-3.035,4.667,79.217
-20,-3.059,4.052,77.469
-20,-3.081,3.43,98.71
-20,-3.098,2.773,112.913
-19,-3.112,2.115,105.267
-19,-3.124,1.578,126.25
-19,-3.131,1.012,139.958
-19,-3.138,0.687,147.477
-19,-3.143,0.574,149.579
-19,-3.147,0.386,154.055
-20,-3.152,0.444,174.2
-21,-3.157,0.731,179.342
-22,-3.163,1.001,184.708
-22,-3.172,1.413,163.25
-23,-3.183,1.847,172.309
-23,-3.195,2.228,151.108
-24,-3.21,2.698,158.273
-23,-3.227,3.114,112.716
-23,-3.247,3.409,110.088
-23,-3.268,3.492,103.994
-23,-3.287,3.274,106.094
-22,-3.307,2.969,88.114
-21,-3.323,2.488,84.271
-21,-3.336,1.812,108.783
-20,-3.347,1.317,97.477
-20,-3.356,0.947,114.715
-20,-3.362,0.574,123.617
-19,-3.367,0.403,104.774
-19,-3.372,0.313,115.398
-20,-3.375,0.164,141.335
-19,-3.379,0.222,107.832
-19,-3.383,0.385,111.73
-19,-3.387,0.371,111.453
-19,-3.393,0.405,109.682
-19,-3.398,0.473,107.014
-19,-3.403,0.34,109.865
-18,-3.407,0.221,89.818
-18,-3.411,0.185,99.192
-18,-3.414,0.134,100.138
-18,-3.418,0.17,98.548
-18,-3.421,0.178,97.768
-17,-3.424,0.119,76.438
-17,-3.429,0.097,85.253
-17,-3.432,-0.024,88.074
-16,-3.434,-0.156,68.764
-16,-3.437,-0.278,80.618
-16,-3.437,-0.565,88.391
-15,-3.437,-0.707,69.846
-15,-3.437,-0.718,79.269
-15,-3.434,-0.88,84.176
-14,-3.433,-0.839,60.915
-14,-3.433,-0.691,66.248
-14,-3.43,-0.76,68.633
-13,-3.43,-0.684,44.281
-13,-3.43,-0.576,50.572
-12,-3.428,-0.661,30.785
-12,-3.44,1.422,-17.53
-11,-3.468,4.88,-137.178
-8,-3.496,4.318,-186.183
-4,-3.505,0.125,-139.805
0,-3.491,-4.047,-80.642
1,-3.464,-7.042,17.405
2,-3.424,-8.913,61.472
1,-3.374,-9.976,130.895
0,-3.323,-9.982,154.738
-1,-3.275,-8.93,149.997
-5,-3.235,-6.958,186.58
-6,-3.209,-4.155,104.287
-9,-3.199,-1.141,84.859
-8,-3.203,1.373,-31.795
-9,-3.22,3.096,-49.354
-6,-3.243,3.876,-150.757
-4,-3.267,3.575,-165.659
-1,-3.286,2.178,-181.855
2,-3.294,-0.032,-165.53
5,-3.29,-2.567,-138.035
7,-3.271,-5.109,-85.043
8,-3.239,-7.223,-27.325
9,-3.199,-8.471,0.088
8,-3.155,-8.925,52.149
6,-3.109,-8.605,88.711
5,-3.069,-7.395,69.135
3,-3.037,-5.642,64.868
1,-3.014,-3.573,41.639
0,-3.005,-1.144,-16.305
0,-3.008,0.997,-82.613
0,-3.021,2.344,-120.788
2,-3.04,3.08,-189.061
4,-3.059,2.777,-211.812
8,-3.072,1.19,-244.332
10,-3.077,-0.817,-201.483
14,-3.07,-2.758,-220.734
16,-3.052,-4.886,-170.004
18,-3.021,-7.14,-131.46
18,-2.98,-8.782,-62.042
19,-2.934,-9.332,-60.919
17,-2.886,-9.36,2.996
17,-2.841,-9.032,-14.678
16,-2.799,-7.819,-16.217
15,-2.764,-6.259,-37.211
14,-2.736,-5.126,-48.315
13,-2.714,-3.952,-61.727
12,-2.7,-2.399,-86.657
12,-2.692,-1.238,-124.923
13,-2.689,-0.752,-159.74
14,-2.689,-0.385,-183.148
15,-2.689,-0.275,-199.798
17,-2.688,-0.876,-219.818
19,-2.683,-1.923,-218.251
21,-2.672,-3.038,-213.678
22,-2.654,-4.219,-183.731
23,-2.63,-5.509,-158.378
24,-2.599,-6.585,-137.457
24,-2.564,-7.118,-107.752
24,-2.527,-7.247,-97.189
23,-2.491,-7.039,-73.248
22,-2.456,-6.425,-69.412
22,-2.425,-5.526,-96.246
21,-2.401,-4.494,-96.429
20,-2.381,-3.479,-106.075
21,-2.366,-2.521,-160.194
20,-2.357,-1.794,-146.411
21,-2.349,-1.526,-183.458
21,-2.343,-1.413,-176.649
22,-2.337,-1.448,-197.192
23,-2.329,-1.89,-197.575
24,-2.319,-2.426,-195.223
25,-2.306,-3.002,-190.975
26,-2.288,-3.679,-183.357
26,-2.268,-4.244,-155.775
27,-2.245,-4.675,-162.451
26,-2.221,-4.874,-121.16
27,-2.196,-4.811,-149.559
26,-2.171,-4.605,-119.063
26,-2.149,-4.188,-134.865
25,-2.13,-3.629,-123.592
25,-2.112,-3.141,-142.226
25,-2.097,-2.72,-150.704
25,-2.085,-2.338,-158.557
25,-2.073,-2.047,-164.265
25,-2.064,-1.862,-167.546
26,-2.055,-1.842,-188.927
25,-2.045,-1.982,-152.192
26,-2.034,-2.156,-177.113
26,-2.023,-2.376,-160.334
27,-2.009,-2.685,-172.168
26,-1.995,-2.888,-132.757
27,-1.98,-2.852,-162.4
26,-1.965,-2.761,-130.757
26,-1.951,-2.68,-139.225
26,-1.937,-2.443,-143.093
26,-1.926,-2.169,-148.299
26,-1.915,-2.036,-149.874
26,-1.905,-1.891,-152.017
25,-1.895,-1.74,-131.99
26,-1.886,-1.705,-162.651
25,-1.877,-1.721,-129.398
26,-1.867,-1.758,-158.092
25,-1.858,-1.734,-125.773
25,-1.849,-1.681,-134.555
25,-1.84,-1.681,-132.934
25,-1.831,-1.575,-134.279
24,-1.823,-1.415,-114.629
25,-1.815,-1.237,-149.464
24,-1.81,-0.964,-124.513
24,-1.804,-0.784,-137.371
23,-1.8,-0.627,-118.492
24,-1.797,-0.424,-154.915
24,-1.794,-0.426,-145.501
24,-1.791,-0.507,-143.045
23,-1.788,-0.495,-120.567
24,-1.785,-0.52,-150.861
23,-1.782,-0.63,-116.208
24,-1.777,-0.777,-142.981
23,-1.763,-2.872,-53.408
23,-1.729,-6.373,36.958
21,-1.693,-6.118,81.999
17,-1.677,-2.161,52.051
15,-1.679,1.656,-40.552
13,-1.698,4.377,-89.354
12,-1.727,6.284,-141.288
13,-1.764,7.289,-206.706
15,-1.804,7.185,-248.065
16,-1.839,6.019,-228.884
20,-1.865,4.104,-264.401
21,-1.881,1.734,-191.716
24,-1.881,-0.972,-178.652
24,-1.869,-3.293,-88.136
24,-1.847,-4.844,-42.834
24,-1.816,-5.86,-10.085
21,-1.785,-5.917,64.713
19,-1.755,-4.956,63.157
15,-1.731,-3.375,97.728
13,-1.718,-1.246,53.014
9,-1.717,1.13,62.175
8,-1.728,3.526,-17.042
6,-1.754,5.687,-43.542
5,-1.788,7.146,-84.47
6,-1.829,7.897,-143.83
7,-1.872,7.797,-163.413
9,-1.906,6.615,-174.924
12,-1.935,4.991,-187.223
13,-1.955,2.986,-133.783
14,-1.96,0.379,-79.375
15,-1.955,-1.697,-37.042
14,-1.941,-2.915,29.201
13,-1.92,-3.74,68.782
11,-1.9,-3.578,104.313
9,-1.882,-2.481,105.663
5,-1.872,-0.849,136.428
2,-1.875,1.591,102.736
0,-1.889,4.123,50.808
-1,-1.916,5.992,0.578
-1,-1.953,7.427,-53.708
-1,-1.995,8.232,-83.432
0,-2.039,7.923,-106.398
2,-2.078,6.586,-114.701
3,-2.107,4.695,-75.07
5,-2.126,2.613,-59.665
5,-2.134,0.5,12.676
5,-2.13,-1.233,59.29
4,-2.12,-2.033,104.888
2,-2.108,-1.976,141.661
0,-2.098,-1.3,152.814
-2,-2.095,0.157,141.848
-5,-2.102,2.086,138.958
-7,-2.117,3.868,106.786
-8,-2.143,5.33,67.635
-8,-2.175,6.339,25.716
-9,-2.209,6.726,31.043
-7,-2.246,6.558,-25.462
-7,-2.279,5.799,5.865
-6,-2.306,4.558,11.145
-5,-2.327,3.317,26.346
-5,-2.342,2.063,65.615
-5,-2.348,0.784,98.279
-5,-2.351,0.032,117.679
-7,-2.35,-0.341,172.767
-8,-2.346,-0.44,180.783
-11,-2.346,0.212,222.057
-12,-2.349,1.245,189.967
-15,-2.359,2.456,214.407
-17,-2.377,4.04,187.038
-19,-2.402,5.534,169.657
-19,-2.436,6.652,115.747
-20,-2.474,7.297,113.68
-19,-2.553,7.419,63.658
-19,-2.593,6.913,78.428
-18,-2.626,5.924,75.77
-18,-2.656,5.026,102.699
-17,-2.68,4.073,100.88
-17,-2.698,2.94,136.403
-18,-2.713,2.145,177.206
-17,-2.722,1.627,157.787
-19,-2.731,1.224,220.775
-20,-2.738,1.12,226.966
-21,-2.744,1.4,231.945
-24,-2.754,2.013,272.375
-24,-2.768,2.915,219.278
-27,-2.789,4.198,248.693
-28,-2.816,5.487,205.069
-28,-2.848,6.414,165.453
-29,-2.886,7.116,161.97
-29,-2.926,7.436,137.032
-29,-2.966,7.373,131.041
-28,-3.005,7.079,108.747
-27,-3.042,6.468,104.451
-27,-3.076,5.756,125.789
-25,-3.105,5.03,94.564
-25,-3.13,4.209,129.409
-25,-3.152,3.529,143.273
-24,-3.171,3.068,129.52
-24,-3.188,2.613,147.476
-24,-3.202,2.182,156.332
-24,-3.215,2.048,157.455
-24,-3.229,2.096,153.73
-24,-3.241,2.002,154.001
-24,-3.254,1.965,152.615
-24,-3.268,2.132,145.692
-25,-3.282,2.202,163.805
-24,-3.296,2.218,129.472
-24,-3.311,2.346,132.273
-24,-3.326,2.422,127.542
-24,-3.341,2.427,124.544
-24,-3.356,2.387,122.821
-23,-3.37,2.227,102.097
-23,-3.385,2.103,111.701
-22,-3.398,2.03,88.666
-21,-3.411,1.857,77.344
-21,-3.424,1.563,91.847
-21,-3.433,1.175,100.424
-20,-3.441,0.829,85.705
-19,-3.458,2.514,24.349
-18,-3.491,5.492,-74.409
-16,-3.522,4.669,-94.624
-13,-3.533,0.446,-34.261
-10,-3.524,-3.296,26.296
-9,-3.501,-5.72,99.568
-8,-3.468,-7.225,132.683
-10,-3.43,-7.755,208.219
-11,-3.393,-7.022,200.775
-13,-3.363,-5.354,198.646
-17,-3.336,-0.86,130.431
-18,-3.343,1.579,78.107
-18,-3.36,3.326,19.694
-17,-3.383,4.271,-32.298
-15,-3.411,4.591,-82.198
-13,-3.437,3.837,-94.23
-9,-3.456,2.203,-126.649
-6,-3.467,0.195,-107.087
-3,-3.462,-2.444,-76.752
-1,-3.443,-5.263,-16.417
0,-3.414,-7.235,37.226
0,-3.374,-8.351,83.612
0,-3.331,-8.736,102.377
-1,-3.29,-8.137,117.18
-3,-3.253,-6.648,121.067
-4,-3.226,-4.555,75.43
-6,-3.223,-0.342,0.571
-5,-3.246,5.022,-186.457
-4,-3.284,6.438,-245.103
0,-3.31,3.583,-255.526
4,-3.316,-0.272,-208.693
8,-3.309,-3.729,-169.676
12,-3.281,-6.983,-132.198
12,-3.237,-9.875,-11.074
13,-3.183,-11.399,17.51
11,-3.123,-11.688,90.721
9,-3.065,-11.001,111.025
7,-3.016,-8.994,94.633
3,-2.978,-6.169,99.126
2,-2.955,-3.22,12.303
0,-2.951,-0.225,-30.416
0,-2.96,2.235,-115.19
1,-2.979,3.635,-178.566
3,-3.004,3.797,-223.862
7,-3.024,2.641,-269.126
10,-3.037,0.805,-254.726
14,-3.036,-1.755,-249.806
18,-3.019,-4.93,-216.639
19,-2.99,-7.413,-131.863
21,-2.946,-9.07,-115.516
21,-2.896,-10.297,-55.325
20,-2.843,-10.763,-10.145
18,-2.788,-10.258,23.14
17,-2.74,-8.858,0.017
14,-2.703,-7.109,19.249
15,-2.67,-5.383,-69.376
13,-2.65,-3.505,-61.443
12,-2.638,-2.115,-91.44
12,-2.63,-1.283,-120.814
13,-2.63,-0.168,-173.067
14,-2.632,0.216,-197.212
15,-2.632,-0.464,-192.911
17,-2.632,-0.934,-216.683
19,-2.626,-1.795,-219.765
21,-2.613,-3.374,-202.567
23,-2.595,-4.625,-193.178
23,-2.568,-5.69,-141.928
24,-2.536,-6.673,-132.156
24,-2.502,-7.143,-104.274
23,-2.464,-7.25,-71.673
23,-2.428,-6.835,-84.693
22,-2.397,-5.983,-78.853
21,-2.368,-5.252,-79.141
21,-2.345,-4.305,-108.815
20,-2.328,-3.197,-112.509
20,-2.313,-2.538,-136.147
20,-2.303,-1.963,-149.687
20,-2.295,-1.504,-160.429
21,-2.287,-1.55,-180.192
22,-2.28,-1.685,-189.109
22,-2.272,-1.949,-171.611
23,-2.26,-2.438,-179.025
24,-2.248,-2.859,-179.205
24,-2.231,-3.441,-151.7
25,-2.211,-3.945,-157.087
25,-2.191,-4.052,-141.685
25,-2.169,-4.235,-132.613
24,-2.147,-4.262,-105.324
25,-2.127,-3.849,-143.899
24,-2.107,-3.557,-116.526
24,-2.089,-3.299,-129.028
23,-2.074,-2.802,-117.005
24,-2.06,-2.404,-156.427
23,-2.049,-2.162,-129.482
23,-2.039,-1.962,-141.89
