#{"t_start": 1738888128.6206336, "env_id": "BicycleBalance-v0"}
r,l,t
-6.5,13,9.054166
-5.5,12,9.06418
-7.5,10,9.072178
-11.0,13,9.082172
-3.5,11,9.093183
0.5,23,9.110022
-7.5,9,9.117019
-4.5,13,9.128023
-6.0,12,9.137019
-4.5,20,9.153021
0.5,13,9.162013
2.5,17,9.17502
-9.0,9,9.182022
-1.0,15,9.196013
-5.5,13,9.207024
-10.5,10,9.21502
-6.5,16,9.22702
-2.5,12,9.237021
-6.5,19,9.25102
-7.0,8,9.257022
15.0,34,9.28302
-10.0,10,9.291387
-4.0,12,9.303374
-8.0,10,9.310375
-7.5,18,9.324374
-4.5,12,9.334377
-3.5,15,9.346376
-10.5,10,9.354379
-3.5,9,9.361377
-3.0,13,9.371374
-9.0,9,9.378377
-12.5,14,9.388948
-1.0,12,9.401949
6.0,22,9.418941
-9.5,12,9.427955
-4.0,17,9.44095
-6.0,17,9.454952
4.5,21,9.470948
-1.0,22,9.487941
-8.5,11,9.49694
-6.5,17,9.512941
1.0,15,9.523941
-5.0,13,9.535941
-6.0,13,9.546941
-2.5,12,9.556941
-5.5,11,9.56594
-5.0,19,9.581949
-9.0,12,9.59194
-4.5,8,9.598941
-10.5,11,9.609943
-2.0,12,9.619952
-10.5,10,9.627943
5.0,21,9.646575
-5.0,14,9.657582
-8.5,10,9.665583
-5.5,17,9.678576
-10.5,9,9.685582
-6.5,13,9.695575
-8.0,11,9.706577
-16.0,14,9.717585
-4.5,21,9.73458
-3.5,15,9.746582
-4.0,12,9.756582
-6.5,10,9.764583
-8.0,17,9.777582
-0.5,19,9.792585
-5.5,7,9.798583
-8.5,8,9.804582
-13.0,9,9.813582
2.0,20,9.829576
-12.0,8,9.83702
-5.5,7,9.843959
4.5,23,9.864858
-7.5,13,9.875859
-9.5,11,9.884859
-9.5,8,9.890868
-7.5,13,9.901858
-11.5,12,9.913859
-1.5,13,9.92586
-3.5,14,9.937859
-5.5,17,9.951859
-4.0,14,9.96286
-7.0,12,9.972859
-2.5,17,9.985868
-10.5,9,9.992866
-5.0,14,10.003867
-1.5,13,10.015871
-7.0,13,10.025866
-6.5,9,10.032867
-6.0,12,10.041871
-7.5,7,10.04787
5.0,18,10.062413
-5.0,23,10.080419
-8.0,14,10.091419
-6.0,8,10.097417
-8.0,16,10.110418
-12.0,10,10.120419
0.0,21,10.13641
-6.5,8,10.142473
-6.0,18,11.137639
3.0,29,11.167242
-9.0,11,11.176414
-4.0,20,11.196414
-9.5,9,11.206414
0.5,18,11.225535
-5.5,14,11.24119
-2.5,12,11.256684
-3.0,19,11.277076
-4.5,10,11.28998
-1.0,12,11.302542
-10.5,10,11.312629
-8.0,13,11.324248
4.0,25,11.345239
-4.0,12,11.357238
-4.0,20,11.373247
-11.5,13,11.384368
-1.0,17,11.399366
-3.0,12,11.409366
-10.5,9,11.416365
-6.5,8,11.422366
-7.5,7,11.428358
-5.0,13,11.438366
-5.5,9,11.444366
5.5,20,11.462362
-9.5,13,11.476358
6.0,19,11.494732
-7.5,13,11.505732
-8.0,11,11.514736
-8.5,14,11.526743
-10.0,10,11.535726
-6.0,13,11.546726
-6.0,19,11.569868
-3.5,11,11.58497
-8.5,10,11.599652
-8.5,12,11.61165
-4.5,12,11.62186
-7.5,19,11.63687
-6.5,8,11.64386
-7.0,13,11.653859
-8.5,12,11.66586
-8.0,12,11.674861
-10.5,13,11.686863
11.0,30,11.711857
-5.5,12,11.72186
-5.5,12,11.730864
-3.0,13,11.74186
0.0,19,11.756859
-5.5,22,11.77686
-5.5,11,11.789853
-3.0,12,11.80806
-8.5,12,11.826063
-7.5,14,11.847308
-6.0,13,11.86874
-11.5,11,11.884739
-0.5,12,11.9022
-0.5,19,11.924333
-3.0,11,11.935331
-3.0,14,11.947331
-8.5,8,11.953331
-7.5,9,11.961341
-2.5,20,11.980336
-10.0,14,11.992335
-7.5,12,12.004335
-6.5,10,12.01834
-9.5,13,12.031343
-6.0,7,12.037343
-10.5,13,12.049342
-5.5,9,12.05789
4.5,17,12.076897
-10.5,24,12.100354
-11.5,14,12.126082
-8.0,12,12.147385
-8.5,11,12.174383
-1.5,18,12.206698
-6.0,10,12.219705
-8.0,14,12.231707
-7.0,11,12.239709
1.0,16,12.254694
-13.5,14,12.267705
-3.5,12,12.281693
-15.0,15,12.293697
-5.0,18,12.310695
-6.0,10,12.318694
-2.0,14,12.330705
-4.5,12,12.340704
-6.0,17,12.354702
-4.0,14,12.367696
-2.0,14,12.382273
7.0,24,12.404356
-8.0,10,12.413356
-5.5,10,12.421369
-5.5,11,12.432356
2.5,15,12.444358
-5.0,17,12.460433
-4.0,12,12.471431
-7.0,9,12.482431
-10.5,16,12.498907
-4.0,12,12.517177
-1.0,13,12.541315
-7.0,9,12.552628
-2.0,21,12.57366
5.0,21,12.602345
-6.5,12,12.6201
-5.5,13,12.632091
-1.0,16,12.64809
-7.0,9,12.656096
-5.5,9,12.666531
0.0,18,12.681849
-3.0,13,12.694842
-5.0,14,12.706849
3.0,21,12.725305
-5.5,12,12.736306
-5.5,9,12.744308
-3.0,13,12.754302
-9.0,15,12.770301
-6.5,11,12.781298
-10.5,8,12.79231
-4.5,20,12.809308
-4.0,15,12.822313
-0.5,21,12.839307
-7.5,13,12.851307
-3.5,13,12.86131
-4.0,9,12.869306
10.0,33,12.8983
-3.5,11,12.90731
-7.5,9,12.915299
-9.0,10,12.923306
-2.5,19,12.939306
-5.5,7,12.944309
2.5,17,12.958297
-5.5,15,12.970305
-7.5,11,12.980302
-1.5,15,12.992309
-6.5,20,13.0123
-8.0,11,13.021305
-5.0,12,13.0323
-4.0,14,13.043307
-2.0,18,13.058874
-4.0,10,13.066874
-11.5,11,13.075876
-5.0,9,13.083876
-5.5,9,13.091874
-3.5,15,13.106875
-8.5,19,13.122876
-6.5,17,13.136875
-11.0,12,13.146873
-7.5,14,14.210986
-3.0,17,14.237704
-6.0,19,14.260226
-4.5,15,14.278331
-5.0,17,14.296735
-1.5,17,14.311399
-3.5,16,14.327232
-3.0,19,14.349805
-16.5,19,14.369433
-1.5,13,14.38799
-9.0,17,14.410345
-1.0,12,14.429367
-0.5,17,14.458189
-7.5,10,14.468195
-2.0,12,14.478809
-11.0,9,14.489143
-7.5,14,14.502205
-6.5,20,14.521216
-11.0,10,14.530554
-6.5,13,14.543719
-1.0,18,14.559484
-7.0,9,14.566483
-12.5,9,14.573483
-9.0,20,14.591165
-7.5,10,14.602953
-5.0,12,14.615206
-6.0,9,14.622221
-6.0,7,14.628218
-5.0,13,14.639222
-2.0,18,14.656683
-3.0,11,14.6667
-2.5,15,14.679203
-2.0,16,14.692726
-13.5,10,14.700384
-0.5,17,14.713149
-0.5,14,14.724811
-11.0,13,14.735593
-2.0,14,14.749968
0.5,15,14.762208
-13.5,14,14.774037
-7.0,11,14.783691
-5.0,13,14.792917
-4.0,9,14.801033
-12.5,8,14.808023
-2.0,13,14.819033
-4.0,15,14.830031
-12.5,15,14.842032
0.5,15,14.857031
-4.0,13,14.868032
-7.5,10,14.875033
1.0,22,14.89303
2.0,16,14.90603
-8.0,8,14.913023
-7.0,9,14.92003
-6.5,10,14.927031
-4.5,12,14.937033
-6.5,11,14.946031
-10.0,6,14.95303
-8.5,6,14.95703
-4.0,13,14.968026
-11.0,15,14.98003
-0.5,15,14.992031
-9.5,5,14.996021
-5.0,11,15.006028
-3.5,11,15.014026
-11.5,8,15.021026
-4.5,14,15.032026
-9.5,13,15.04103
-6.5,11,15.051029
-4.5,14,15.06458
-8.5,10,15.072566
-7.5,7,15.07959
-10.5,16,15.093789
-6.5,16,15.10778
-11.0,10,15.115781
-6.0,10,15.123781
-11.0,16,15.138781
-4.5,10,15.146781
-2.5,10,15.157782
-10.0,18,15.172782
-7.0,11,15.183101
-4.5,13,15.193093
-10.5,12,15.205091
-4.0,16,15.220711
-6.5,13,15.231712
-2.5,12,15.24172
-8.5,13,15.252721
-0.5,14,15.267711
-3.5,14,15.278715
-3.0,16,15.291715
-11.5,10,15.299715
1.0,15,15.311715
-5.5,11,15.320786
-9.0,10,15.330112
9.5,24,15.35056
-4.0,15,15.365225
-9.0,11,15.373228
12.0,30,15.401354
-4.0,12,15.412349
-9.5,11,15.421359
-1.0,21,15.438927
-4.0,13,15.449865
-8.0,11,15.458588
-6.5,6,15.466035
-5.5,17,15.482309
-4.5,15,15.494875
-4.0,15,15.506706
-3.0,18,15.529842
-8.5,14,15.546566
-1.0,20,15.578911
-3.0,23,15.607775
-13.5,13,15.623823
-2.0,21,15.646736
-8.5,10,15.657319
-9.0,15,15.677313
-0.5,14,15.690271
-9.0,10,15.699182
-5.5,18,15.716172
-12.0,8,15.72321
-1.0,22,15.742832
0.5,15,15.757168
-6.5,13,15.768311
-7.5,11,15.780468
-8.0,17,15.797475
3.5,20,15.817038
-7.5,10,15.826009
-2.5,15,15.841116
-11.5,11,15.851133
-9.5,19,15.868583
-6.5,8,15.877585
-6.5,8,15.885585
-3.5,16,15.899243
-9.0,9,15.906258
5.0,21,15.924259
-7.0,20,15.941368
-12.0,13,15.952971
-2.5,16,15.966774
-3.5,24,15.991276
0.0,21,16.009277
-3.0,19,16.031074
-5.0,14,16.043099
-11.5,8,16.053872
-3.5,14,16.067761
-11.0,9,16.075297
-6.5,11,16.088526
8.5,21,16.108192
-4.5,11,16.118197
-5.0,15,16.132755
-4.5,11,16.144126
-10.5,7,16.151981
-5.5,9,17.390795
-8.5,11,17.404806
-6.0,12,17.419562
-10.5,7,17.431861
-7.5,8,17.440873
-6.0,10,17.453482
-5.5,9,17.465647
-0.5,25,17.500736
-1.0,17,17.529596
-11.5,18,17.552637
-5.5,12,17.567359
-9.5,12,17.582909
-1.0,18,17.603745
-7.0,12,17.615755
-6.0,10,17.625876
-1.5,13,17.642974
-7.5,11,17.655942
-1.0,12,17.667548
-14.0,13,17.679547
-9.5,12,17.690341
-6.5,13,17.701421
-3.0,15,17.717052
-8.0,11,17.727934
-11.0,10,17.742292
-5.5,9,17.753698
-9.0,15,17.769947
-8.5,11,17.783513
-6.0,14,17.797471
-7.0,12,17.808982
-6.5,14,17.825599
-3.5,11,17.842521
-2.5,18,17.865183
-7.0,9,17.87588
3.0,19,17.896889
1.5,23,17.918881
-7.0,13,17.931872
5.0,24,17.954877
-9.5,9,17.964881
-7.0,9,17.971878
-4.5,12,17.98574
-5.5,9,17.992747
-1.0,14,18.005748
-5.5,10,18.01607
-2.0,14,18.03069
5.5,26,18.067751
-5.0,14,18.083193
-4.0,13,18.099699
-7.0,17,18.121907
-3.0,15,18.140523
-2.5,10,18.155385
-7.0,11,18.168393
-1.0,21,18.192883
-7.5,10,18.202886
-2.5,12,18.217324
-1.5,15,18.23171
-8.0,13,18.244488
0.0,14,18.260417
-6.5,11,18.27141
-4.0,15,18.290422
-9.0,7,18.297417
-12.5,11,18.308424
-4.5,18,18.326002
-6.5,8,18.333533
-7.0,15,18.346524
-2.5,15,18.362106
1.5,19,18.378007
-9.5,9,18.3866
-7.0,12,18.398599
-7.5,12,18.40834
-2.5,12,18.41934
-1.0,14,18.431344
-8.5,11,18.441765
-6.0,10,18.458259
-8.5,18,18.483337
-5.5,11,18.496263
-0.5,14,18.510267
-12.0,9,18.520132
0.5,15,18.546758
0.5,17,18.56734
-2.5,15,18.58234
8.0,23,18.60534
-5.0,11,18.616151
1.5,16,18.633143
0.0,25,18.6586
-6.5,11,18.671599
3.0,18,18.689686
-7.5,16,18.704607
-12.5,14,18.718439
-4.0,20,18.740114
-5.5,11,18.75086
-6.5,13,18.766136
-6.5,8,18.775313
-9.5,14,18.790914
-7.5,12,18.80615
-6.0,10,18.818148
-1.5,18,18.838336
-6.0,9,18.84979
-6.5,10,18.85979
-7.0,11,18.875531
-2.0,24,18.903934
-5.5,7,18.910935
-4.5,17,18.928936
-3.0,17,18.943914
-6.0,18,18.960337
-6.5,17,18.977564
-3.5,11,18.987666
-3.5,19,19.006192
-9.5,16,19.020212
-12.0,18,19.036208
-7.5,11,19.047312
-7.5,11,19.056947
-0.5,18,19.076384
-3.0,21,19.096693
-8.0,14,19.110081
-8.5,17,19.124797
-6.0,15,19.138905
-6.0,9,19.148905
-9.5,13,19.162901
0.5,13,19.194589
-7.5,15,19.222942
-8.0,13,19.241976
0.5,16,19.261823
-11.0,16,19.284122
-6.0,12,19.294123
-10.5,10,19.303122
-0.5,18,19.319123
-6.0,12,19.330832
-9.5,17,19.349692
-6.5,8,19.356699
-9.0,15,19.369699
-6.0,10,19.379874
-9.0,9,19.391672
-0.5,18,19.409228
-4.5,11,19.423327
-7.5,14,19.438798
-8.0,12,19.449791
-7.0,9,19.458659
-3.0,15,19.471666
-13.0,17,19.490186
0.5,15,19.50449
1.0,21,19.523612
-5.0,16,19.538612
-4.5,12,19.549604
-5.5,9,19.557609
2.5,15,19.570612
-5.0,17,19.586971
-0.5,17,19.60998
-6.0,18,19.630719
-3.0,15,20.816767
4.0,22,20.840936
-6.5,18,20.858232
-3.5,13,20.870232
-7.5,11,20.880231
-6.5,12,20.891719
-7.5,14,20.905228
-4.0,16,20.921229
-4.0,9,20.934696
-8.0,14,20.949479
-7.5,8,20.958482
-5.0,13,20.971479
6.0,21,20.992315
-6.0,21,21.015101
-9.5,11,21.026109
-7.5,12,21.042843
-4.0,18,21.062888
-5.0,8,21.070901
-6.5,12,21.081903
-4.5,10,21.090904
-4.0,12,21.1039
-2.0,15,21.120321
-5.0,11,21.131313
-6.5,8,21.140321
-3.0,10,21.151612
-3.0,13,21.164603
-7.0,11,21.173599
-5.0,13,21.185746
-6.0,10,21.194743
-4.5,12,21.204744
-1.5,14,21.218743
-2.5,25,21.240748
-10.0,12,21.251744
-0.5,17,21.267743
-3.5,11,21.277743
-7.0,15,21.291745
-10.0,15,21.304743
-5.0,9,21.312737
-11.0,11,21.324735
-8.5,10,21.335323
-9.5,11,21.351337
8.5,27,21.388906
-5.5,12,21.404417
-0.5,19,21.426061
-7.5,8,21.43605
-9.0,9,21.449051
-6.0,11,21.463051
-11.0,8,21.473668
-2.5,12,21.48355
-2.0,13,21.498079
2.5,18,21.515938
-9.0,18,21.533011
-6.0,13,21.54765
-7.0,14,21.561679
-8.0,11,21.574303
-11.0,12,21.586699
-3.0,13,21.603186
-6.5,8,21.614903
-6.5,10,21.624911
-2.0,25,21.649909
5.5,24,21.672907
-5.0,15,21.686909
-5.0,15,21.699907
-9.5,9,21.707908
-5.0,8,21.714904
-8.0,14,21.727283
-4.5,19,21.746643
-2.5,16,21.763649
-4.0,19,21.780645
7.0,26,21.804642
-5.0,9,21.814942
-7.0,11,21.826497
-7.0,13,21.839937
-3.5,11,21.851409
