#{"t_start": 1736836169.42398, "env_id": "BicycleBalance-v0"}
r,l,t
-6.442446,33,0.204999
1.945709,35,0.276001
2.081552,45,0.341583
16.112261,54,0.416594
7.012533,54,0.506587
0.81089,49,0.583578
-1.857309,33,0.635578
15.164031,59,0.721583
-8.711043,55,0.794131
1.386308,45,0.86413
1.03907,51,0.947126
-5.719095,41,1.010127
3.818204,34,1.071128
7.763847,53,1.167127
-1.190437,44,1.237127
-4.209267,57,1.337773
6.153321,47,1.42078
16.9879,68,1.519783
-5.719123,33,1.566782
-0.108123,50,1.632796
-4.929203,47,1.69878
-5.776844,38,1.753088
-7.478845,47,1.826615
1.571063,50,1.910633
26.448884,78,2.028615
-3.224411,42,2.086615
-4.642372,40,2.143619
5.018925,45,2.210616
9.698198,53,2.290616
7.847749,59,2.365205
12.808738,58,2.445201
21.585777,57,2.5282
14.412475,61,2.612219
7.38894,60,2.689203
2.117058,43,2.743202
-7.66859,46,2.806745
12.643088,62,2.897356
-7.906004,49,2.965193
-2.532017,40,3.01519
-0.142242,51,3.078193
3.834541,49,3.150094
3.266374,53,13.41292
13.782547,51,13.511341
4.412847,54,13.607349
2.251062,57,13.681351
-9.065901,46,13.73835
9.13441,53,13.804928
-2.962721,45,13.861912
13.674354,55,13.942642
-2.410943,45,14.008641
-4.450602,42,14.061642
0.800835,51,14.124646
7.304524,51,14.189641
-2.183106,42,14.241592
1.903004,33,14.28159
6.989174,58,14.359136
3.591771,49,14.429133
10.762447,57,14.512134
15.844282,53,14.583134
-0.710868,45,14.649136
3.067162,47,14.714135
1.223466,57,14.787733
-8.714255,45,14.847528
18.481273,69,14.932539
-0.08942,45,14.985533
3.245662,58,15.066852
18.91376,58,15.15185
-10.52374,52,15.218853
7.023951,52,15.282854
5.593833,43,15.33743
-1.772046,41,15.38744
0.798045,55,15.456437
-5.298722,40,15.504439
4.506282,59,15.580157
8.17592,53,15.647773
11.960214,72,15.760771
18.621004,58,15.856305
19.225198,72,15.953307
7.915958,49,16.011159
-5.202119,46,16.070146
0.739837,54,16.139962
14.797351,64,26.667616
9.138638,54,26.759793
6.688239,48,26.83444
6.908464,46,26.894596
6.224988,55,26.970597
13.412112,77,27.079423
4.087637,55,27.171422
3.074088,52,27.248422
13.407305,48,27.308439
6.10861,63,27.390999
-0.78879,37,27.437984
-3.679289,44,27.492984
7.424912,49,27.554415
15.650742,64,27.637169
-0.377876,43,27.690167
9.209709,55,27.758175
5.02863,56,27.828274
-1.179204,48,28.345322
13.971482,53,28.434306
12.730139,51,28.517413
13.360075,65,28.60652
5.625182,47,28.670521
9.149037,43,28.727521
18.151746,74,28.832252
2.875938,49,28.90915
4.050113,52,28.989151
11.605515,58,29.074151
10.204165,58,29.149163
14.113822,59,29.233107
-1.69669,39,29.285164
-0.790455,38,29.344938
-1.205961,38,29.410939
0.487199,64,29.518878
7.863983,45,29.579043
13.89262,50,29.649432
11.924502,63,29.734226
5.758206,52,29.797808
4.407262,51,29.877769
-7.042527,45,29.950019
24.800724,72,40.360995
13.768645,55,40.449277
6.558482,55,40.525275
11.523882,61,40.610489
1.37348,42,40.665502
3.997157,47,40.737488
10.35943,51,40.81311
4.95748,58,40.893215
2.934022,46,40.951275
14.986403,46,41.012281
18.504209,59,41.097277
9.288579,43,41.162276
5.359548,54,41.252276
14.325804,66,41.346831
14.667886,56,41.436106
-1.73823,43,41.490108
29.351423,69,41.584119
9.369337,57,41.671104
9.159389,54,41.749222
15.935382,60,41.832711
11.594196,45,41.907278
7.156771,44,41.971292
17.19411,60,42.059287
17.714385,62,42.154289
6.669646,62,42.24229
19.401201,71,42.332376
8.429049,49,42.393929
24.40157,67,42.482946
19.218635,61,42.568944
5.13784,51,42.637929
11.938924,43,42.703287
9.633141,48,42.777861
0.542441,56,42.856863
13.583021,52,42.932876
14.96221,59,43.026519
14.94898,59,43.136305
23.360336,70,43.242304
10.112665,52,55.361162
9.938755,49,55.435177
23.009624,61,55.524679
7.239021,52,55.623079
12.96557,46,55.724741
15.656953,69,55.84744
28.541439,89,56.039271
15.593185,47,56.148779
13.354404,50,56.259879
11.161629,58,56.380886
22.221468,61,56.510783
18.103865,60,56.624208
14.218287,64,56.787249
14.888447,51,56.903471
9.007894,43,57.00662
16.875218,62,57.179659
-1.625594,46,57.272427
13.438061,57,57.408988
7.615094,50,57.532993
2.246016,54,57.705989
7.738441,43,57.813235
17.207004,68,58.007127
8.117308,44,58.12493
15.713306,56,58.27951
38.252744,85,59.779565
