#{"t_start": 1736836168.8489354, "env_id": "BicycleBalance-v0"}
r,l,t
-3.218686,37,0.788044
-7.410774,51,0.882045
0.261307,55,0.958627
-3.056085,41,1.027623
6.710614,47,1.094627
-3.666646,41,1.162623
-11.994841,49,1.238626
-10.092873,54,1.315627
0.917609,44,1.371175
-1.892818,36,1.430172
34.930323,82,1.558174
5.062726,42,1.629176
0.924035,36,1.697171
11.188703,65,1.804178
-0.334537,56,1.90117
-1.339765,40,1.975843
2.511159,48,2.049837
-6.28979,37,2.099828
13.350398,57,2.179828
13.775582,42,2.235823
7.042199,54,2.313132
-8.810417,42,2.37466
26.55693,60,2.476664
-7.832963,40,2.533662
-1.417911,34,2.587661
16.489893,62,2.674661
-2.622093,46,2.741663
2.069869,43,2.80766
9.766567,63,2.896663
10.263801,66,2.983248
-5.17761,52,3.057246
4.573896,46,3.122247
-8.819328,45,3.184247
12.852558,71,3.27525
-1.323353,42,3.328249
17.416418,69,3.426643
27.943504,67,3.523237
19.327629,56,3.593238
-9.518807,45,3.649239
-0.225747,61,3.737137
-6.554971,35,13.973974
-5.872675,45,14.057203
-3.159016,55,14.163391
1.545063,40,14.214394
7.744073,56,14.288408
2.488598,44,14.341391
15.742217,71,14.430958
11.639475,52,14.507688
6.977183,83,14.622686
10.636556,45,14.678689
-0.096442,51,14.740687
-5.124356,34,14.784693
9.136868,49,14.845623
0.160868,49,14.90862
5.29571,52,14.98318
3.175698,46,15.046176
14.496222,54,15.123178
-8.609355,50,15.196179
-2.52592,38,15.248178
16.335732,57,15.325703
6.621518,41,15.379765
2.444921,60,15.454595
-0.197507,49,15.515578
7.152186,62,15.592895
-2.734424,35,15.642895
9.249399,54,15.722894
8.405043,52,15.788894
-7.505525,39,15.837897
-1.340821,40,15.887897
4.414258,43,15.942486
29.857331,89,16.052481
8.847518,71,16.141461
4.575589,50,16.205815
9.552289,59,16.286816
3.25633,47,16.368349
10.766802,50,16.448348
20.318065,78,16.549368
17.639894,59,16.622187
-1.27371,47,16.680187
-2.571983,45,27.168662
9.715547,45,27.243661
7.172959,50,27.329853
2.238172,46,27.402498
5.095825,47,27.464653
12.843699,54,27.539641
8.223519,60,27.621466
0.361659,56,27.707466
2.394566,58,27.800465
7.105188,43,27.859464
2.395716,38,27.910465
6.994665,62,27.986033
1.750267,53,28.054029
14.530602,51,28.118314
-0.076428,59,28.192091
7.443242,44,28.249211
5.816925,45,28.30321
14.59131,65,28.387316
9.452575,46,28.898156
5.787136,61,28.995353
12.951148,59,29.091459
18.263025,62,29.177577
12.93357,55,29.252577
15.358593,62,29.332562
4.082292,52,29.409809
18.770643,70,29.517195
3.949421,54,29.600195
9.034026,53,29.676197
18.604374,50,29.739209
7.114254,55,29.818219
-7.821303,45,29.878206
4.479731,53,29.970982
9.037401,54,30.067245
-0.856538,52,30.136924
2.376161,37,30.19185
-8.146981,39,30.244259
17.698317,53,30.314259
6.999623,48,30.372853
11.240097,49,30.449693
10.550814,48,30.526067
22.116956,60,40.917039
9.890266,52,41.006413
19.735524,71,41.102323
9.175457,46,41.165532
19.904995,59,41.248532
5.716327,59,41.335536
7.879113,58,41.421033
17.528491,64,41.505338
23.914008,67,41.593336
11.829799,64,41.686319
10.551432,60,41.779325
23.784223,69,41.884322
6.087914,61,41.986158
19.931137,57,42.058147
14.262881,59,42.137151
3.352066,48,42.211145
17.481492,55,42.29016
16.310476,56,42.367864
17.759828,70,42.475324
1.995705,52,42.552323
11.756838,54,42.632332
8.743508,51,42.710333
3.597983,41,42.770334
17.702065,62,42.853333
19.388486,64,42.936972
-8.861723,47,42.995974
29.978443,85,43.11199
6.144739,56,43.186972
22.168321,64,43.283328
6.446257,61,43.373907
12.861676,62,43.463902
15.166298,53,43.542908
16.490738,70,43.667562
7.483615,54,43.754347
12.308187,60,55.875425
25.144113,62,55.981209
7.570351,39,56.039222
21.456552,59,56.132683
24.988235,70,56.278785
12.844242,77,56.4175
6.777492,51,56.498909
10.56224,47,56.62479
5.294538,50,56.744332
16.416643,50,56.851816
14.216825,58,56.977817
19.303718,60,57.107825
11.96421,49,57.194256
6.721836,58,57.338733
17.736548,53,57.463517
2.227241,53,57.58868
15.0719,66,57.770703
15.766053,53,57.869473
10.295313,53,58.004032
12.590832,65,58.199037
7.475744,45,58.315854
8.820496,54,58.449135
10.912706,57,58.623563
21.059845,65,58.805432
16.903594,63,59.033707
12.514737,45,60.381762
28.422531,78,60.950609
22.829093,62,61.507589
43.343991,96,61.803734
1.283972,48,61.882208
17.418505,56,61.984884
7.616326,45,62.104658
6.560406,51,63.420938
12.847935,58,63.624328
10.983528,62,63.828053
3.225441,46,63.95622
25.135967,57,77.670392
15.48995,60,77.774358
15.506754,68,77.886662
25.538568,78,78.019691
28.231951,71,78.159774
19.450292,64,78.276739
3.855257,39,78.343779
18.937526,57,78.442595
-0.592614,44,78.523742
14.449439,61,78.607762
4.072969,44,78.66598
22.543825,58,78.748598
28.259444,76,78.866014
11.882065,45,78.93825
47.911478,92,79.087921
17.877215,58,79.185136
18.290411,57,79.2965
37.059883,80,79.407474
24.905898,74,79.50336
12.355173,57,79.587512
14.284567,54,79.680345
22.05301,73,79.794802
11.92682,53,79.867398
12.306171,51,79.936672
12.174112,55,80.013496
15.408842,51,80.09133
18.845716,58,80.175568
7.452785,53,80.255713
33.223306,68,80.367878
13.87539,63,80.454606
21.064584,71,80.554799
15.192116,48,80.624731
23.352022,68,80.730544
1.056559,45,80.797926
19.75262,57,92.007888
17.303789,60,92.116626
32.175027,73,92.223069
17.580664,65,92.31471
34.421083,93,92.466326
25.371631,66,92.580418
20.964872,66,92.671526
28.310175,77,92.786501
42.884112,94,92.912344
31.464614,82,93.028231
53.188457,113,93.200631
19.566539,60,93.289671
33.749137,85,93.405481
23.07073,67,93.515557
6.540666,53,93.594038
18.705564,60,93.678574
20.836506,72,93.788176
35.540055,84,93.919756
24.691501,73,94.034616
17.154726,58,94.108796
18.661375,60,94.187269
49.21641,119,94.354848
22.849162,74,94.477219
25.475924,69,94.578028
24.805751,69,94.672767
9.350444,58,94.752532
29.635656,67,94.850006
22.679719,64,94.97087
20.189138,70,105.832903
38.210497,81,105.996175
25.146742,63,106.091248
34.7025,85,106.215823
20.806071,58,106.328336
34.804694,84,106.478961
13.183908,63,106.588233
29.337199,72,106.701092
22.948949,72,106.831528
39.478646,80,141.317814
33.280263,84,141.442374
27.983025,73,141.553388
18.521052,67,141.643376
24.962472,91,141.763391
45.412218,108,141.907739
12.547219,52,141.984292
49.163516,98,142.142285
21.606614,69,142.253301
22.857727,66,142.353834
32.574909,81,142.467835
32.032309,88,142.583832
22.404673,77,142.693834
28.828364,78,142.802835
