#{"t_start": 1736836169.1448903, "env_id": "BicycleBalance-v0"}
r,l,t
22.140661,66,94.517365
9.921384,53,94.610865
22.319923,69,94.728631
63.852169,118,105.702208
38.909344,87,105.830279
21.977228,64,105.926844
28.687023,78,106.08047
22.155213,70,106.200006
23.162945,62,106.305841
36.852283,102,106.470652
21.867269,59,106.590092
39.087872,109,141.10372
21.073681,67,141.206419
24.294047,68,141.307436
26.382918,69,141.396419
28.329684,83,141.501423
19.92043,65,141.587802
21.859228,72,141.694335
21.21584,68,141.805339
33.027203,83,141.938335
20.479326,74,142.052887
38.356566,81,142.165876
33.380983,83,142.274879
31.163396,85,142.39688
31.922886,84,142.512566
29.214756,76,142.613639
30.270378,80,142.7163
25.058524,58,142.790301
29.011691,83,142.924302
38.529294,115,153.411904
37.988175,89,153.546747
44.829792,104,153.696641
103.777333,205,153.973615
28.943041,72,154.075116
21.560968,66,154.160203
36.216886,109,154.300086
22.836323,66,154.380073
1628.469076,2086,167.610491
61.170128,140,167.784067
2151.507866,2543,215.338605
2825.607844,3194,273.754945
1535.238788,1706,286.198316
2684.520173,2906,300.250878
1149.721543,1264,344.539522
722.694312,817,345.613385
1655.954759,1809,358.160543
1012.776812,1112,359.660057
2549.050855,2766,416.376667
1911.950324,2095,429.444329
1064.544708,1183,463.414758
