#{"t_start": 1736836169.5089908, "env_id": "BicycleBalance-v0"}
r,l,t
42.416025,98,153.365542
27.600559,83,153.470544
24.432488,64,153.562516
40.42912,102,153.707015
19.973982,66,153.791115
33.876119,96,153.912969
23.190951,76,154.007969
23.489811,61,154.084652
49.660318,115,154.239665
52.955587,125,154.420418
6.76341,60,154.504405
70.77124,153,154.694986
34.339827,88,154.804626
46.583752,94,154.927033
93.594497,196,155.193849
90.821089,180,155.417445
51.8437,96,155.548428
3294.691683,3944,215.390184
2879.322774,3235,273.880384
1309.574125,1466,286.003232
1593.941298,1754,298.525981
1549.434848,1693,333.227369
927.596397,1028,344.761041
2657.391159,2869,358.713535
819.813581,904,402.764135
1216.066701,1336,404.589969
1323.061747,1448,416.663408
625.006123,706,417.586864
910.475183,1010,429.242967
