#{"t_start": 1736920679.9604445, "env_id": "BicycleBalance-v0"}
r,l,t
-9.361349,7,4.907302
-7.491471,7,4.913295
-9.39612,9,4.922294
-1.040623,20,4.9418
1.5758,20,4.959805
-8.511237,7,4.965801
-9.661019,11,4.978802
-3.463586,16,4.993801
-6.481562,15,5.008973
-11.493142,11,5.019969
-6.587353,17,5.037966
-3.780295,12,5.048963
-9.392489,10,5.057965
-6.14247,13,5.069964
-8.690459,11,5.081526
-3.067354,21,5.113724
-6.555447,17,5.133723
-7.01878,8,5.141722
-8.99683,9,5.151722
-7.673606,9,5.160723
-5.689563,11,5.169724
-7.057325,10,5.181724
-3.692744,20,5.200725
-5.106727,12,5.212724
-8.432705,8,5.219725
-0.859044,17,5.237723
-6.686296,10,5.247725
-7.629807,9,5.25675
-7.421359,13,5.271002
-6.950475,16,5.289002
-8.623927,14,5.303002
-5.674298,12,5.316001
-6.734261,21,6.424309
-7.404821,9,6.43631
-8.698598,6,6.443312
-7.455573,7,6.452311
-0.639717,20,6.480461
-5.607966,10,6.491467
-10.608927,8,6.501684
-6.170306,15,6.522691
-6.644115,15,6.537689
-11.701211,10,6.548692
-7.275946,13,6.561692
1.521254,16,6.576694
-8.824551,14,6.590689
-8.515404,10,6.603679
-9.433169,17,6.626679
-9.242105,14,6.641679
-10.046797,8,6.648681
-7.073013,10,6.659221
-11.980018,13,6.672222
-8.146554,13,6.686224
-9.949871,9,6.69522
-10.781544,11,6.706221
-6.820559,16,6.72664
-4.324029,16,6.74364
3.70186,20,6.763863
1.282221,19,6.783225
-9.469234,14,6.797225
-7.538249,15,6.812225
-7.465508,12,6.825225
-4.720215,11,6.839223
-6.811616,13,6.852225
-6.036676,13,6.864222
-5.912494,11,6.875222
-10.024025,7,6.882222
-7.898905,7,6.889226
-3.931772,15,6.902224
-3.125013,14,6.916224
-10.044555,14,6.935224
-6.875754,8,6.944225
-3.864795,15,6.959224
-5.196748,16,6.975791
-3.625903,20,6.995651
-7.773965,12,7.008209
-4.269352,15,7.022199
-5.639332,13,7.039197
-5.176067,13,7.052195
-8.715152,10,7.062196
-7.329393,22,7.0822
-4.288223,16,7.097195
-7.624179,9,7.106195
-6.901722,11,7.117196
-6.725916,17,7.133929
-1.281252,14,7.150614
-9.533336,10,7.163192
-6.500269,12,7.178722
-8.822488,7,7.184732
-7.854602,12,7.195728
-9.579977,8,7.205729
-5.834791,11,7.216728
-10.007106,7,7.225729
-9.495963,9,7.23717
-7.33384,12,7.257436
-7.42994,12,7.273787
-4.228385,15,7.292109
-3.72657,21,7.314621
-5.028897,21,7.334289
-2.323976,18,7.353293
0.057635,24,7.376292
-11.490906,12,7.388292
-11.249285,21,7.411292
-7.233297,10,7.422294
-8.12701,10,7.435305
0.447765,24,7.462296
-9.130943,11,7.474294
-9.001932,5,7.479295
-6.514102,12,7.490292
-6.911698,13,7.502295
-3.939833,19,7.519294
-8.45373,11,7.529294
-5.935524,13,7.540295
-9.274329,11,7.553292
-1.539611,18,7.572294
-3.419184,13,7.587293
-3.409018,19,7.605294
6.506273,25,7.629295
-6.641749,8,7.638295
-8.229055,16,7.656904
-10.280408,10,7.665904
-11.154376,9,7.674903
-9.188821,16,7.693904
-7.484058,13,7.709904
-2.279807,15,7.722904
-4.412518,17,7.737903
-3.113294,19,7.757911
-4.86449,11,7.766916
-3.214137,13,7.780904
-9.365657,10,7.79092
-7.85794,14,7.803918
-5.000146,12,7.816833
-7.058588,7,7.822834
-10.231384,11,7.833846
-8.488535,10,7.843834
-5.432696,11,7.856834
-11.21624,19,7.879834
1.715958,18,7.897832
-8.169143,13,7.910835
-10.149391,10,7.918833
-11.497993,15,7.933847
-8.221057,8,7.939835
-7.014436,9,7.947835
-3.737625,16,7.967117
-7.231016,14,7.981113
-5.176063,10,7.991116
-6.187687,12,8.001113
-9.261593,8,8.00967
-2.589669,21,8.029673
-6.772467,12,8.04167
-6.399032,12,8.052672
-9.208965,11,8.066671
-8.164674,7,8.073671
-6.270656,14,8.086673
-7.986658,8,8.094674
-7.929274,18,8.111672
-10.444759,9,8.121671
-5.246722,13,8.134672
-7.693084,7,8.143671
-7.08824,13,8.15567
-6.298846,11,8.170671
-8.249984,18,8.190671
-11.600651,17,8.207672
-6.322224,13,8.219669
-5.395508,16,8.234669
-7.178964,12,8.247672
-2.504142,20,8.26667
-6.532493,11,8.280672
-9.119305,11,8.291679
-8.819867,10,8.301882
-6.934063,9,8.310883
-7.08107,14,8.322883
-2.048272,18,8.339884
-5.416605,19,8.356883
-0.064984,18,8.379882
-4.896121,11,8.38989
-10.475731,17,8.405886
-5.301445,14,8.420884
-8.371035,13,8.433882
-4.92523,12,8.445881
-5.305073,11,8.456884
-5.703562,13,8.467881
-6.089149,9,8.479885
3.265604,38,8.519013
-9.063012,11,8.531706
-7.377935,13,8.544463
-9.817785,16,9.540087
-11.339358,10,9.549391
-5.124578,18,9.567797
-12.625673,10,9.577453
-7.916842,13,9.588453
-2.749795,29,9.617831
-0.997724,16,9.634831
-6.743677,12,9.646832
-11.647745,17,9.663418
-5.959438,11,9.675417
-10.265489,10,9.685416
-5.919811,17,9.701415
-7.119704,9,9.709416
-2.485212,13,9.723418
-6.042419,10,9.731419
-9.271991,12,9.743418
0.766481,22,9.765417
5.090653,34,9.79842
-7.379673,11,9.809416
-12.958229,20,9.835418
-3.975665,14,9.849214
-5.994512,14,9.864219
-5.819254,16,9.880219
-6.179188,18,9.898218
9.772871,30,9.930219
-7.81321,7,9.936865
-7.634357,9,9.945864
-6.042073,8,9.953863
-7.757499,12,9.965863
-5.53917,13,9.977863
-5.599572,12,9.986866
-10.228228,13,9.997861
-5.208842,13,10.009417
-7.750486,15,10.024427
-6.809178,7,10.031424
-6.571824,12,10.042417
-11.529904,17,10.057418
-8.131257,11,10.066417
-7.271983,7,10.073418
-1.451697,20,10.093415
-1.722719,21,10.114418
-8.986592,13,10.128428
-8.736942,10,10.139417
-9.84695,10,10.149417
-4.914302,17,10.166417
1.370938,22,10.189348
-4.313157,14,10.205635
-7.586042,11,10.217633
5.513799,22,10.242633
-4.136173,15,10.257634
-5.85539,15,10.271637
-7.049632,13,10.284633
-11.627975,15,10.299634
-8.793068,9,10.307646
-5.99611,16,10.320636
-5.83947,12,10.338605
-14.566358,17,10.360796
-5.744409,15,10.378039
-4.926765,28,10.406269
-8.683009,9,10.416266
-7.534439,13,10.429265
-8.021123,11,10.444268
-9.503799,7,10.451264
-10.457186,8,10.459265
-4.744453,12,10.473267
-5.467983,13,10.486264
-7.831197,10,10.497264
-9.522947,8,10.505266
-6.681439,10,10.516987
-7.463374,14,10.529962
-7.528146,11,10.542963
-8.279473,9,10.550971
-7.26339,12,10.562961
-2.808678,20,10.582962
-6.90312,7,10.590194
-6.164751,12,10.601695
-6.246832,13,10.613695
-13.987773,17,10.629703
-8.67442,12,10.646111
-5.617303,11,10.657647
-7.276306,14,10.671618
-8.425959,12,10.683871
-4.172394,12,10.697097
-8.32832,10,10.708517
-4.957971,12,10.718513
-11.737032,10,10.72653
-3.163483,16,10.739519
-3.103716,13,10.752517
-5.145509,12,10.763514
-8.83639,7,10.769516
-11.352184,13,10.782514
-10.367849,14,10.794518
-5.763957,11,10.804515
-4.389247,16,10.819515
-7.254157,10,10.829522
-0.043183,18,10.854522
-2.661923,24,10.879518
-11.690816,10,10.890515
-7.663417,9,10.898514
-4.710266,17,10.913519
-7.794103,12,10.926524
-3.613155,15,10.941523
-0.96485,22,10.966516
-5.492771,15,10.98652
-9.933314,17,11.00526
-9.687854,12,11.01824
-9.191106,17,11.033239
-7.241676,11,11.04524
-6.091882,15,11.06324
-5.879808,15,11.07824
-2.567158,22,11.10024
-4.619571,11,11.111239
-7.997949,10,11.121239
-3.385702,13,11.134241
-9.197815,11,11.145242
-8.567134,11,11.155242
-2.384435,20,11.177241
-3.742654,11,11.189243
-9.632077,12,11.201241
-5.075668,14,11.214241
-2.9078,13,11.226249
-4.080948,12,11.23624
-10.125983,21,11.25424
-6.748175,8,11.26324
-9.29673,16,11.277243
-5.06019,14,11.288244
-10.113384,13,11.301744
-0.542892,21,11.324991
-6.483057,16,11.338992
-7.33572,13,11.350991
-2.546485,15,11.366992
-10.640339,19,11.38699
-8.517216,11,11.397989
-11.134818,14,11.416991
-7.131286,13,11.428991
1.120587,24,11.452118
-6.756646,15,11.470119
-7.950858,9,11.480118
-8.668278,6,11.487118
-10.434618,11,11.498119
-1.836371,18,11.517119
-10.863978,10,11.527122
-7.845339,11,11.537119
-9.044617,9,11.546121
-5.189813,9,11.555678
-4.736396,11,11.570773
-8.289722,13,11.583772
-8.166624,7,11.591774
-5.60102,16,11.608774
-7.149227,11,11.620775
-7.295025,10,12.643044
-3.577568,14,12.656612
-4.467533,13,12.667611
-2.039408,17,12.685612
11.663664,32,12.723611
-7.947123,25,12.750609
-7.712516,10,12.761609
-9.881545,12,12.777609
-5.447065,15,12.79461
-2.865645,16,12.812622
-3.929199,23,12.832609
0.500914,27,12.860611
-10.422224,13,12.872611
-2.531713,25,12.895612
-4.672139,14,12.91061
-7.16391,9,12.917613
-9.065418,16,12.93261
-5.679437,11,12.941609
-7.786162,8,12.94861
-11.845438,11,12.959609
-12.480449,14,12.971613
-6.034023,20,12.991612
0.663727,19,13.012177
-6.236128,13,13.024178
-10.667247,12,13.042179
5.332895,24,13.067178
-6.739626,17,13.082181
-10.449634,13,13.094178
3.695028,23,13.118176
-9.694684,10,13.126176
-1.159448,21,13.148177
-7.916188,13,13.162178
-9.115476,7,13.168176
-9.154492,11,13.179176
-6.762149,10,13.188189
-7.011092,9,13.196181
-1.644682,19,13.212178
-6.247534,14,13.226178
-11.260853,8,13.233178
-4.325243,13,13.24619
-6.109051,9,13.254184
-8.217221,17,13.273482
-11.270522,11,13.283478
-7.625015,11,13.294477
-6.147327,8,13.302479
-5.027134,16,13.315477
-8.775912,10,13.328491
-10.737282,10,13.338477
-10.749281,11,13.350487
-5.832286,9,13.360478
-4.315232,16,13.37772
6.352292,29,13.407748
-9.278641,11,13.41875
-8.536373,9,13.429812
-2.302016,16,13.446804
1.555795,22,13.468819
-3.346175,15,13.483013
-9.604886,9,13.492014
3.641366,23,13.513012
-7.653991,11,13.526012
-0.389296,20,13.547813
-7.777539,10,13.556933
2.140098,24,13.581935
-9.439904,6,13.587935
-8.430015,18,13.611132
-9.457247,11,13.622132
-9.139848,7,13.633132
-9.660959,13,13.646136
-7.560597,16,13.665666
-8.897286,8,13.672668
-6.62004,13,13.685336
-6.65372,11,13.696057
0.179094,21,13.717058
-6.935432,16,13.737147
-9.160672,12,13.751726
-7.472195,8,13.760727
-7.755025,10,13.770727
-5.869218,11,13.781509
-3.639615,14,13.795514
-5.863972,10,13.806515
-10.541483,20,13.827514
-6.598824,10,13.842558
-2.69415,16,13.859558
-0.454947,22,13.881981
-10.189996,8,13.892445
-6.876569,14,13.908451
-8.128437,8,13.917545
-6.273111,16,13.938548
-7.489802,13,13.955575
-6.17397,10,13.966323
-9.572958,12,13.978663
-8.108553,11,13.988288
-6.360693,11,13.999285
-6.850345,8,14.006741
-7.620851,9,14.015741
-8.521436,9,14.023745
-7.471172,8,14.03135
-8.803566,11,14.045343
-9.983922,8,14.054343
-8.979708,11,14.065329
-9.265067,13,14.080356
-10.304688,13,14.091745
-6.552095,9,14.101757
-5.72387,17,14.129373
-9.141713,11,14.139371
-6.600732,17,14.15737
-8.149678,12,14.169376
1.085425,23,14.192569
-9.82991,9,14.201568
-7.794112,7,14.207567
-0.931554,17,14.223568
-7.608315,21,14.24257
-7.19155,20,14.265567
-7.261624,12,14.278118
-8.530537,8,14.286117
-5.585945,10,14.296117
-7.669632,22,14.319952
-3.058572,19,14.339337
-9.289184,9,14.351928
5.866005,25,14.376995
-9.93242,15,14.3935
-4.574361,12,14.405258
-7.037222,13,14.419289
-8.441536,13,14.43229
-9.619717,8,14.440289
-9.853117,13,14.456215
-11.169679,11,14.468895
-9.318493,8,14.477127
-9.5171,6,14.48377
-1.374333,17,14.500778
4.621082,35,14.53664
-7.982649,15,14.551464
-8.792043,8,14.561461
-5.224292,9,14.569462
-8.809764,14,14.585464
-4.780334,15,14.603615
-2.507653,13,14.622119
-8.939542,8,14.633469
-10.798967,16,14.65047
-4.382513,14,14.66802
-4.571683,13,14.682365
-2.803955,14,14.698364
-4.109075,14,14.712463
-0.566664,17,14.729462
-12.794448,14,14.744463
-11.267533,9,14.751466
-10.148529,8,14.758464
-6.94084,11,14.771462
-7.587853,10,14.782463
-4.731766,13,15.813454
-9.21119,12,15.826453
-8.883716,16,15.842453
2.247558,26,15.866455
-5.326237,15,15.881453
-5.393485,15,15.89938
-0.269559,22,15.921576
-7.218174,9,15.931153
-8.900824,12,15.94216
-8.273038,11,15.953161
-1.064762,16,15.967744
-8.160693,10,15.978263
-7.825487,14,15.994366
-10.19258,12,16.009835
-3.41592,16,16.027836
-9.177096,9,16.035837
-8.130231,18,16.053835
-9.327933,19,16.074833
-9.792534,7,16.083314
-5.388065,19,16.10983
-6.441963,14,16.128257
-9.370575,13,16.143256
-6.14754,16,16.159257
-7.219983,11,16.172266
-6.786022,19,16.191364
-6.881777,18,16.212776
-7.758585,9,16.223782
-9.034509,9,16.237009
-7.422725,14,16.252007
-6.936608,11,16.262007
-7.391127,12,16.27301
-8.455824,18,16.290018
-8.052891,12,16.301409
-7.038408,10,16.313408
-9.300908,13,16.32541
-10.388123,9,16.335407
1.172368,20,16.35441
-7.208563,16,16.36941
-5.483506,13,16.382408
-12.765967,10,16.39205
-3.223573,20,16.413165
-7.111279,16,16.429162
-5.090765,13,16.445161
-8.190205,15,16.459161
-6.68984,19,16.478163
-7.971481,11,16.488164
-1.341999,18,16.508487
1.28392,18,16.527483
-2.265921,25,16.553485
-0.565229,17,16.570486
-5.003646,14,16.584484
-4.182949,14,16.601481
-8.280971,9,16.611482
-9.561263,15,16.628481
-8.169126,18,16.647494
-5.206008,20,16.666036
1.180601,20,16.683038
-6.920493,11,16.693671
-8.445375,13,16.706068
-6.014961,20,16.728382
-4.460493,15,16.743232
-7.459873,9,16.753232
-7.757973,20,16.771232
-10.667538,13,16.78423
-1.827751,17,16.79923
-6.931962,13,16.81223
-7.610202,17,16.831734
-5.484133,13,16.846249
-6.04921,10,16.857661
-5.031893,19,16.874982
-8.387792,8,16.882982
-9.841088,13,16.894982
-8.762877,8,16.901982
-6.912901,8,16.909983
-3.345028,19,16.93198
-11.70097,16,16.951265
-1.501731,15,16.966262
-3.681783,12,16.980302
-6.473499,20,16.999438
-8.87662,12,17.011277
-6.315231,16,17.025276
-6.597768,10,17.037277
-8.819898,9,17.046279
-9.323688,14,17.059979
-7.542662,15,17.07498
-2.414575,15,17.087991
-7.651347,11,17.098979
-3.50843,16,17.112979
-9.851941,7,17.120989
-6.173159,16,17.136981
6.178675,25,17.16426
-4.207329,11,17.177301
-7.129449,14,17.190299
-6.886567,11,17.201296
-6.816835,12,17.212296
-11.031441,8,17.220296
-4.915371,18,17.243299
-10.040178,11,17.255298
-10.303182,11,17.268308
-7.903987,9,17.2773
-7.098132,9,17.287298
-7.432707,15,17.304892
-1.181165,19,17.323748
-9.495394,15,17.341754
-7.268099,10,17.352918
-0.447002,23,17.377494
-5.12036,13,17.3895
-3.764579,17,17.404284
-7.871479,8,17.411284
-7.217078,14,17.424284
-8.618669,16,17.438301
-7.219229,12,17.451288
-9.790437,11,17.461288
-3.184033,16,17.475284
-9.331837,12,17.488297
-11.794912,14,17.501287
-5.683901,11,17.514285
-15.617262,15,17.528286
-5.319729,14,17.542284
-7.756072,11,17.554286
-7.877624,12,17.565286
-4.7289,12,17.578285
-10.498965,19,17.596124
-7.038795,11,17.608122
-6.047305,10,17.616122
-6.888915,10,17.625122
-8.952423,23,17.645714
-7.749538,9,17.658014
-4.112095,18,17.676013
-5.590843,16,17.691013
-5.098746,10,17.700014
-8.705509,11,17.710013
-8.971256,8,17.718017
-10.917537,12,17.728022
-7.401739,20,17.74602
-5.888578,13,17.760013
-5.153048,12,17.772015
-4.985879,19,17.790012
-5.517702,16,17.804013
-11.142121,9,17.812012
-7.116584,17,17.826013
-6.507063,15,17.840014
-7.534472,13,17.850015
-5.372878,10,17.861012
-9.709157,6,17.867027
-6.875134,16,17.880537
-9.329181,10,17.888535
-1.753642,23,18.954668
-8.805539,8,18.962667
-9.512965,13,18.9764
-10.517216,7,18.993956
-10.350594,19,19.028382
-4.830109,12,19.047377
-5.846369,11,19.059383
-9.235453,8,19.067894
6.784907,26,19.097276
-10.379347,10,19.107276
-8.850066,12,19.120274
-7.190931,11,19.131275
-7.65691,10,19.140275
-6.48509,10,19.150276
-8.570215,8,19.157279
-9.71013,7,19.163277
-2.110418,15,19.177286
-5.90612,13,19.191277
-4.966881,16,19.214277
-9.179875,12,19.229276
-9.091726,19,19.250273
-6.386644,12,19.263276
-12.241123,13,19.275276
-9.130781,16,19.290287
-2.274991,23,19.317275
-0.687428,19,19.340299
-3.297773,15,19.355303
-8.970228,5,19.359303
-7.597363,8,19.367299
-6.907133,11,19.377299
-9.58066,15,19.392317
-9.003318,9,19.404266
-2.922026,14,19.417274
-4.801891,15,19.432425
1.509622,25,19.458412
-9.724531,9,19.468413
-0.196828,17,19.487413
-5.07944,12,19.499411
-7.888836,12,19.516413
-7.2618,9,19.525414
-11.70327,16,19.543411
-7.504878,9,19.553414
-10.021598,8,19.562412
-9.676786,9,19.572414
-9.287135,13,19.586417
-3.643675,18,19.603421
-9.447362,13,19.619607
-8.222854,15,19.636595
-5.020391,11,19.650909
-5.512938,18,19.671418
-7.441983,13,19.684098
-5.597431,14,19.696256
-10.056048,11,19.707256
-8.36317,9,19.718258
-8.287021,8,19.725257
-7.626587,9,19.733266
-5.148176,16,19.749257
-4.228125,13,19.760264
-7.346272,10,19.769273
-3.2852,16,19.783257
-5.662908,13,19.796259
-7.507929,11,19.806269
-9.85487,12,19.819257
-10.836471,14,19.832257
-4.984932,13,19.846256
-11.445966,16,19.862265
0.30729,23,19.89272
-5.385293,12,19.904603
-8.373346,8,19.912602
-6.267137,15,19.931882
-7.329642,12,19.944886
-6.059904,12,19.956501
-1.560299,20,19.97877
-6.711536,12,19.991544
-8.429367,9,20.000086
-6.73698,14,20.014633
2.562598,31,20.048087
-5.518765,14,20.061087
-11.318648,13,20.074615
-7.005192,12,20.085608
-5.805641,12,20.096608
1.96248,22,20.117608
-8.112036,12,20.130605
-12.264787,15,20.143606
-7.589436,13,20.155607
-6.837879,8,20.163607
-13.686235,16,20.178604
-12.01292,11,20.188608
-6.985963,10,20.197607
-8.114861,11,20.207606
0.672884,29,20.238605
-5.257789,18,20.257303
-9.21338,10,20.266315
-7.78381,12,20.276309
-10.497488,18,20.294234
-9.098088,11,20.307227
-8.279857,10,20.31623
-6.836916,16,20.339873
-4.5957,16,20.358722
-7.157612,8,20.36724
-7.688751,16,20.38824
5.639776,29,20.41824
-8.014541,8,20.425241
-1.09515,22,20.454238
-12.747667,14,20.468495
-6.540293,12,20.482711
-3.015621,11,20.497352
-7.286938,10,20.507365
-8.491382,15,20.521352
-1.492609,16,20.540352
-8.05144,9,20.54935
-4.768497,14,20.562353
-3.401066,17,20.578352
-6.42429,12,20.594352
-6.848153,10,20.613988
-8.537939,11,20.630598
-9.382571,12,20.652221
-6.891485,12,20.671218
-8.555369,10,20.684217
-6.862523,15,20.704082
-7.950543,20,20.747127
-9.122826,8,20.762127
-5.541703,12,20.778128
-8.152524,16,20.798456
-0.997638,18,20.819908
-9.199447,14,20.835348
-9.575954,7,20.847196
-2.670746,16,20.87185
-0.144707,16,20.890634
-7.304083,12,20.905631
-5.137684,19,20.927653
-9.269864,11,20.939651
-13.147324,14,20.955657
-7.626571,14,20.969882
-3.38269,14,20.985954
-7.545765,8,20.994954
