#{"t_start": 1738844814.529988, "env_id": "BicycleBalance-v0"}
r,l,t
-12.462819,9,5.786684
-4.57411,15,5.803681
-8.30342,11,5.815681
-6.715798,10,5.824681
-13.107348,11,5.835681
-7.797888,12,5.845681
-6.381624,13,5.857682
-6.489371,13,5.868681
-10.382386,11,5.878683
-8.428893,9,5.886681
-7.318462,8,5.892681
-12.96451,14,5.907681
-7.95138,10,5.916681
-5.515932,13,5.927682
5.457856,36,5.956681
-10.128291,14,5.968692
-3.937302,15,5.980681
-13.663077,10,5.988681
-8.99768,9,5.995681
-7.067196,12,6.007682
-6.43684,14,6.018681
-8.353614,11,6.027681
-7.499516,11,6.036681
-9.303701,8,6.043681
-8.09283,8,6.050681
-0.571816,22,6.068681
-5.584488,10,6.076295
-9.686779,16,6.089295
-11.406177,12,6.100295
-5.937322,12,6.116295
-2.096919,18,6.130295
-6.282559,17,6.147295
-5.788514,12,6.158295
-5.970956,19,6.174295
-9.795478,8,6.1803
-8.734232,7,6.186295
-6.373668,15,6.199295
-8.151076,10,6.210294
-7.333748,8,6.219296
-9.935863,8,6.226295
-2.49072,20,6.248964
-3.21118,19,6.272663
-7.062252,8,6.280664
-10.164136,11,6.290664
-8.506482,9,6.298664
-6.863182,11,6.307665
1.16348,25,6.330665
-5.526738,12,6.339664
-8.984208,12,6.351665
-8.234976,11,6.361666
-10.449727,11,6.371664
-8.81471,16,6.384663
-5.72413,11,6.394666
-8.307982,12,6.404663
-11.258229,10,6.412664
-11.484727,11,6.424664
-7.898802,8,6.431664
-5.514575,26,6.451664
-4.735556,13,6.463664
-4.004485,17,6.478664
-6.915953,11,6.487664
-9.266826,14,6.499664
-4.602079,15,6.512664
-10.118313,8,6.522665
-11.37903,10,6.530664
-10.794804,16,6.543665
-5.982685,17,6.559664
-9.534616,13,6.571664
-11.155966,9,6.578664
-9.324988,7,6.584664
-8.958431,8,6.591664
-4.928304,16,6.604664
-7.392966,20,6.621664
-10.093979,14,6.636664
-7.056832,14,6.648664
-9.210903,17,6.662664
-4.181276,14,6.673664
-12.74477,14,6.687663
-10.748407,8,6.694666
-13.384019,13,6.706664
-9.407059,14,6.719664
-8.297264,18,6.738664
-0.566612,17,6.753664
-8.215795,13,6.764668
-7.159288,13,6.775664
-8.753896,9,6.783664
-11.077293,12,6.796671
-11.778564,10,6.806663
-10.845514,11,6.817664
-8.158729,13,6.832666
-4.104709,15,6.847664
-7.266392,15,6.862665
-2.422766,18,6.877664
-6.854709,13,6.889664
-3.539344,15,6.901664
-10.326353,17,6.915663
-5.479824,14,6.926663
-9.896854,7,6.935664
-9.278753,9,6.943666
-10.659663,9,6.950666
3.335559,24,6.971666
-7.631927,9,6.978667
-9.579229,9,6.987668
-8.104049,9,6.994668
-0.832909,18,7.009665
-11.083201,12,7.022664
-9.859622,16,7.040664
-6.397347,12,7.049664
-10.356445,13,7.060664
-14.248821,12,7.071202
-8.164051,10,7.079206
-10.255142,13,7.090206
-6.941556,10,7.098206
-9.021021,15,7.110206
-3.543285,12,7.120206
-2.561203,21,7.141209
-18.617293,14,7.153206
-7.845595,16,7.166206
-8.216755,18,7.183206
-7.015484,17,7.200206
-3.987145,13,7.213207
-13.565866,14,7.224206
-6.983002,8,7.231205
-7.056733,19,7.25121
-10.573452,9,7.259848
-7.887316,11,7.270844
-6.196829,16,7.286845
-10.775076,12,7.297844
-11.636078,11,7.306844
-10.924775,11,7.315844
-10.017164,10,7.323845
-6.892562,11,7.332844
-8.959088,10,7.341844
-4.755079,14,7.354844
-7.761981,14,7.366845
-8.366446,12,7.378844
-7.357763,16,7.394845
-11.444422,10,7.404844
-9.289372,14,7.417844
-7.9807,13,7.430844
-6.962371,10,7.440844
-1.409427,24,7.464844
-10.796204,10,7.473844
-3.495308,14,7.485845
-11.693701,8,7.492844
-10.471719,12,7.502845
-11.148666,9,7.509844
-11.868696,14,7.521845
-7.053808,10,7.529845
-7.989254,12,7.539844
-7.809077,9,7.547521
-9.190105,7,7.556567
-7.884125,10,7.564567
-7.678074,8,8.563167
-10.116767,11,8.572167
-6.580826,12,8.585166
-8.28593,13,8.596166
-6.609381,14,8.607165
-2.885366,14,8.619165
-10.940052,11,8.629165
-5.120612,16,8.641165
-11.883761,12,8.651165
-12.581698,13,8.662165
-9.98068,10,8.670165
-0.171636,20,8.689165
-11.585402,11,8.698165
-8.199896,9,8.705165
-4.982589,13,8.715165
-2.422969,20,8.73218
-9.36896,13,8.74317
-7.581605,12,8.753178
-9.559891,21,8.770166
-6.926042,12,8.780165
-9.076334,14,8.794804
-10.092364,10,8.804149
-8.829564,7,8.810149
-3.5301,19,8.829149
-6.623003,14,8.84115
-6.203365,9,8.849149
-8.135314,12,8.859149
-8.758226,17,8.87315
-7.59384,10,8.88115
3.634778,30,8.90915
-7.28248,14,8.921149
-6.009641,14,8.932149
-11.627225,8,8.939149
-2.005209,19,8.955166
-7.184378,11,8.96315
-8.131266,10,8.971148
-6.089153,11,8.981149
-6.865951,13,8.996149
-11.017086,10,9.005149
-5.041458,14,9.020051
-9.050153,14,9.034051
-8.877542,14,9.048052
-8.886943,16,9.061052
-9.614245,10,9.070051
-7.026958,9,9.077801
-13.92563,15,9.097003
-7.935422,12,9.107002
-10.258684,13,9.118002
-4.148951,14,9.132003
-6.942059,14,9.145002
-9.875985,14,9.157003
-8.528931,14,9.169002
-9.098148,19,9.185002
-3.375995,18,9.202018
-7.515828,10,9.211004
-3.195045,20,9.232002
-7.413161,7,9.237002
-8.414359,15,9.251002
-6.241421,11,9.261572
-3.069792,16,9.276572
-10.068769,9,9.284572
-9.047258,11,9.294572
-3.931378,20,9.312572
-5.938464,20,9.329572
-11.240272,8,9.336571
-4.686145,14,9.348574
-11.044086,9,9.355572
5.499327,32,9.381572
-3.164636,20,9.398576
-7.176013,12,9.412586
-6.76873,15,9.426572
-11.916852,14,9.438572
-8.970738,15,9.453572
-9.450749,21,9.473346
-3.775035,16,9.489393
-8.618776,15,9.501393
-7.433839,17,9.517392
-8.864597,8,9.524393
-9.74656,16,9.538396
-10.717929,13,9.549392
-11.063849,10,9.558392
-11.043604,11,9.569393
-12.256515,12,9.579393
-10.295815,9,9.587392
-13.05768,13,9.599393
-9.038222,10,9.611393
-9.062931,9,9.619393
-7.747042,12,9.630393
-5.536656,16,9.643392
-6.557306,18,9.658392
-10.072873,13,9.669393
-7.66375,14,9.681393
-9.026105,10,9.690393
-1.488419,17,9.706392
-3.537901,15,9.721393
-7.240383,7,9.727393
-12.270275,9,9.737393
-2.247325,15,9.750392
-3.337837,13,9.761393
-3.788634,23,9.781395
-6.910128,10,9.790395
-7.300728,9,9.799392
-8.070933,11,9.807392
-8.492925,10,9.820393
-7.210175,11,9.830395
-10.111054,10,9.839393
-7.550812,12,9.850392
-13.035704,11,9.860394
-7.730727,14,9.872392
-7.495179,15,9.885392
0.977197,25,9.904393
-6.653436,14,9.916393
-9.688257,12,9.928394
-5.544388,11,9.936393
-9.870701,9,9.946392
-4.224887,18,9.962393
-10.120293,10,9.970392
-8.116046,9,9.977392
-3.724418,21,9.999393
-3.395101,20,10.022334
-7.575083,12,10.032334
-10.13219,9,10.039333
-8.719341,10,10.050333
-5.972071,9,10.059332
-6.499539,12,10.069332
-11.662874,9,10.076857
-5.320523,13,10.088857
-8.352307,15,10.101857
-9.557568,8,10.109857
-13.401082,15,10.125857
-8.325966,12,10.136857
-3.885191,16,10.151858
-0.897411,20,10.169859
-11.553349,13,10.180859
-6.02461,15,10.193859
-3.689218,15,10.206858
-10.400814,13,10.217857
-5.388965,18,10.236873
-8.092636,11,10.247875
-7.723978,17,10.265493
-13.95143,11,10.276493
-4.949909,17,10.292494
-6.146265,13,10.305493
-8.019882,8,10.312494
-3.743738,19,10.331493
-10.182942,16,10.347493
-10.258237,10,10.357493
-7.35944,10,10.367493
-10.552204,13,10.378497
-10.772409,16,10.391493
-7.818238,9,10.401493
-9.250782,12,10.412493
-10.437314,8,10.418493
-8.665813,12,11.381178
-8.309336,14,11.396179
-8.95065,11,11.405179
2.938479,25,11.426178
-6.757111,14,11.439179
-16.811983,25,11.462179
-9.973108,20,11.480179
-13.287643,13,11.491179
-8.175917,14,11.504178
-10.451303,7,11.509179
-7.673446,13,11.521178
-8.292525,17,11.535178
-6.330454,10,11.54318
-8.99239,12,11.55318
-3.994383,14,11.565178
-8.55489,11,11.576179
-11.604471,8,11.583689
-8.63032,11,11.593861
-7.929181,11,11.603862
-10.193561,10,11.615863
-13.845404,15,11.628861
-10.766213,14,11.639862
-9.76564,11,11.649862
-7.50797,12,11.659861
-5.160843,15,11.674862
-7.781942,9,11.682862
-8.405448,10,11.691861
-9.105423,9,11.700861
-7.580329,11,11.709862
-7.982475,13,11.720862
-7.640769,11,11.729863
-6.807103,14,11.743076
-10.066828,8,11.750077
-8.561987,13,11.761178
-11.756552,8,11.769748
-6.290504,13,11.785006
-6.853121,13,11.79718
-10.75138,9,11.807441
-5.123819,15,11.821104
1.403646,25,11.842896
-7.762591,15,11.855622
-0.851783,18,11.869941
-5.218665,16,11.888658
-1.199375,18,11.906228
-9.881859,14,11.920733
-11.134207,15,11.935744
-5.647922,11,11.946251
-9.51815,11,11.956251
-2.310978,20,11.973251
-8.495033,8,11.983251
2.238434,19,12.000255
-7.692166,9,12.008251
-7.553631,12,12.018251
-8.426795,14,12.029251
-6.767589,18,12.044251
-7.364395,11,12.05425
-11.514942,8,12.063661
-6.216224,12,12.075194
-8.923318,7,12.081193
-8.33957,9,12.090195
-8.489433,14,12.102193
-10.415932,9,12.112196
-8.911079,13,12.123193
-11.839507,16,12.138194
-2.169767,14,12.149193
-6.314782,14,12.162194
-11.812123,16,12.176194
-6.960528,15,12.191195
-7.83172,12,12.20091
-8.945341,12,12.211932
-7.780469,17,12.226932
-9.345186,8,12.234433
2.694115,23,12.254439
-3.624202,14,12.267983
-10.869563,10,12.275983
-9.461778,9,12.283983
-6.276633,11,12.295983
-4.529333,16,12.309983
-9.592238,9,12.316983
-8.183397,11,12.327983
-10.585992,22,12.346983
-6.700569,9,12.355983
-4.732521,16,12.368984
-8.391417,12,12.379983
-9.817274,10,12.388984
-8.333957,10,12.400983
-4.692342,14,12.415983
-7.08837,11,12.426983
-5.707236,23,12.448984
-5.455152,16,12.463983
-4.946815,15,12.476983
-8.787828,9,12.483984
-2.482228,15,12.499985
-6.202731,17,12.516983
-7.274312,10,12.526983
-5.925083,15,12.540985
-5.052411,12,12.551983
-7.356197,10,12.560983
-3.301197,17,12.573984
-8.186006,11,12.583984
-7.454626,8,12.590991
-3.382912,17,12.609829
-4.321834,18,12.624828
-6.775113,13,12.635828
-3.614035,16,12.648827
-4.393097,13,12.659827
-4.259487,20,12.675827
-9.600519,12,12.685828
-9.840863,14,12.697827
-6.185438,14,12.711828
-6.395972,16,12.725827
-8.602397,10,12.734827
-7.523461,9,12.742828
-10.254991,15,12.754829
-6.160156,15,12.766829
-8.693987,10,12.774827
-5.681864,11,12.783827
-9.222475,6,12.787827
-8.159449,10,12.796831
-4.449861,13,12.810829
-4.080601,13,12.824842
-7.515651,12,12.836838
-5.584661,15,12.851829
-3.5611,16,12.86583
-8.992058,14,12.87683
-8.452697,18,12.891828
-10.246734,12,12.902829
1.202962,26,12.929827
-11.501064,11,12.940827
-8.943385,8,12.948828
-6.46687,13,12.959827
-9.950406,9,12.967828
-9.146227,11,12.975827
-10.977297,12,12.986827
-7.973059,12,12.996828
-8.766425,8,13.003828
-10.272348,9,13.014828
-7.553826,15,13.02783
-3.199726,22,13.045827
-8.136012,16,13.059827
-4.718561,15,13.072394
-6.200265,22,13.090393
-6.489211,14,13.104394
-6.863001,10,13.116395
-5.875749,10,13.126394
-10.589389,9,13.134393
-1.089032,16,13.148394
-3.600277,24,13.167954
-5.399678,15,13.182034
-6.857035,13,13.194035
-4.180762,19,13.212035
-7.028364,14,13.228036
-7.586943,11,13.237035
-3.598625,23,14.225885
-7.62216,9,14.233877
-6.506005,11,14.246316
-4.354095,18,14.26386
-4.651947,11,14.273861
-2.092471,19,14.28886
-11.516192,18,14.304861
-5.651262,14,14.316862
-6.552525,9,14.324861
-9.62009,6,14.329861
-8.58399,13,14.34086
-8.373737,9,14.35186
-5.650469,15,14.365862
-6.277938,9,14.374879
-10.789577,11,14.384859
-8.322825,12,14.39486
-2.662118,18,14.408862
-10.431765,12,14.41888
-7.351186,11,14.427861
-10.360898,10,14.437859
-7.371601,8,14.44786
-8.734556,11,14.45886
-0.361871,24,14.48286
-10.608927,10,14.49086
-5.946756,19,14.506862
-6.987144,13,14.517861
-8.051937,11,14.528388
-10.552642,10,14.543762
-9.828455,17,14.561764
-5.607596,18,14.579762
-5.638629,15,14.594762
-4.900444,16,14.610761
-6.410737,19,14.625762
-6.200332,17,14.639761
-3.564911,15,14.655761
-6.059715,13,14.666761
-7.301251,15,14.679762
-9.500211,12,14.689761
0.955754,24,14.711761
-8.411273,13,14.723761
-8.761686,15,14.736761
-12.381582,12,14.746761
-8.343812,10,14.756761
-6.124259,14,14.767761
-9.744273,9,14.775761
-11.979314,17,14.790761
-10.243154,11,14.801761
-6.178842,14,14.813761
2.623545,24,14.834762
-7.837535,11,14.844762
2.1986,24,14.866761
-4.98435,21,14.883761
-6.452792,11,14.892761
-5.560768,17,14.905761
-8.68265,11,14.914761
-3.762201,14,14.926496
-8.525412,8,14.933501
-7.460547,9,14.940502
-3.560477,14,14.952502
-6.863347,14,14.966501
-9.636263,11,14.975501
-8.172611,10,14.984502
-9.720673,11,14.993501
-5.970754,9,15.001502
-7.869315,11,15.009504
-9.406693,13,15.021503
-4.523475,12,15.032503
-6.173574,20,15.051503
-2.3956,18,15.070612
-2.288082,16,15.084122
-8.074805,10,15.09412
-8.329812,10,15.10312
-7.214546,13,15.114119
-9.087953,9,15.123118
-6.126502,12,15.134119
-10.70985,9,15.142119
-3.797156,17,15.158118
-5.514566,14,15.174118
-8.694185,10,15.183119
-4.830378,16,15.197119
-5.115754,13,15.208118
-11.314516,12,15.21924
-10.701414,10,15.22824
-8.101398,9,15.23624
-8.868458,6,15.24124
-5.805273,10,15.24924
-5.91661,12,15.258784
-8.306603,13,15.272784
-3.26103,19,15.287784
-3.061666,14,15.299784
-6.710562,15,15.314785
-9.214869,19,15.332784
-6.689547,11,15.342784
-9.275249,10,15.351784
-5.703523,17,15.366784
-6.581847,11,15.378784
-5.218242,13,15.389785
-11.332576,10,15.397784
-2.377376,22,15.420161
-6.323228,15,15.43524
-8.343508,9,15.44324
-9.326568,18,15.458239
-10.046856,18,15.476238
-4.759133,19,15.492238
-7.269818,9,15.50024
-9.944652,11,15.510238
-5.390894,15,15.524238
-6.337436,18,15.542238
-5.828603,10,15.552238
-8.823574,9,15.559239
-5.655758,14,15.572239
-3.083446,13,15.585238
0.734922,27,15.609238
-8.653059,11,15.619301
-6.529845,11,15.6293
0.022604,18,15.645521
-10.890277,15,15.658521
-8.38409,11,15.668521
-9.481809,11,15.680521
-6.585346,11,15.690521
-8.815249,10,15.701521
-3.328672,15,15.716522
-9.718637,11,15.725521
-6.305232,10,15.735521
-8.561789,8,15.745526
0.137209,21,15.764522
-8.628379,14,15.776521
-6.718382,11,15.787521
-7.184749,15,15.799523
-7.990111,10,15.807522
-7.919163,13,15.818525
-5.484822,18,15.833521
-9.289892,9,15.840521
-7.984686,10,15.849521
-8.787748,11,15.859521
-7.708234,9,15.868521
-11.29371,9,15.877522
-12.772718,11,15.890035
-6.630757,16,15.915198
-11.83578,13,15.926198
-6.34096,18,15.943198
-9.149807,17,15.958199
-6.966549,12,15.9692
-9.810384,8,15.976199
-5.37366,12,15.986199
-7.988009,10,15.998199
0.013973,20,16.0182
-5.260633,13,16.030199
-8.35528,16,16.045213
-10.833182,13,16.055201
-6.898001,14,16.068209
-9.688139,11,16.077841
-6.740573,11,16.085851
-4.541349,12,17.098389
-4.728338,13,17.109389
-3.89749,16,17.123391
-6.000916,14,17.139389
-8.036853,10,17.14939
-8.298995,13,17.16239
-6.003583,15,17.176389
-11.624433,10,17.186389
-6.027171,17,17.200389
-8.005914,14,17.212389
-6.153131,14,17.223389
-2.916362,18,17.23739
-4.055965,17,17.254893
-8.741725,15,17.27405
-11.924156,10,17.283049
-9.604503,9,17.29005
-9.434725,10,17.299049
-6.807394,12,17.308049
-9.140863,10,17.31605
-5.43034,14,17.329052
-7.394797,14,17.340051
-6.195692,12,17.351059
-9.14227,10,17.361288
-7.182192,15,17.373996
-6.781439,16,17.389784
-9.266804,8,17.397905
-8.005392,10,17.407211
-3.919332,15,17.4219
-7.543671,9,17.431041
-9.115805,8,17.438175
-6.198962,12,17.451445
-6.972003,12,17.46518
-5.193903,13,17.476825
-10.412607,7,17.483888
-9.510124,11,17.493969
-7.460905,13,17.506505
-6.664833,12,17.51651
-5.024056,12,17.528018
-6.463791,11,17.538527
-6.927882,14,17.554541
-6.321177,10,17.563054
-10.345819,10,17.571051
-7.679186,10,17.581561
-9.656418,14,17.595557
-7.972925,13,17.606557
-6.520791,12,17.616557
-3.412819,19,17.632558
-8.235857,10,17.639557
-7.015152,11,17.650173
-7.960175,16,17.669332
-4.854982,12,17.679332
-7.710315,9,17.688332
-6.710161,13,17.701332
-11.439848,9,17.709332
-10.509655,13,17.721332
-4.328246,15,17.735331
-4.609096,11,17.745333
-0.964116,22,17.766332
-9.159624,8,17.773332
-7.041417,14,17.785331
-0.547204,18,17.801331
-5.749605,21,17.819332
-5.683455,14,17.831331
-8.250087,8,17.837331
7.151161,30,17.866331
-8.498476,14,17.879331
-4.771574,12,17.889332
-7.536684,9,17.897332
-10.271469,15,17.910331
-8.547497,14,17.922331
-4.780522,19,17.941342
-9.182478,15,17.955332
-9.253601,15,17.970334
-0.799441,19,17.989332
-5.316374,14,18.002331
-10.218038,11,18.012333
-10.042561,13,18.023331
-9.444794,9,18.031333
-8.757277,11,18.040332
-7.990551,10,18.049332
-4.036662,15,18.065331
-8.426608,20,18.083843
-6.800068,16,18.099839
-7.431825,11,18.109839
-3.476757,18,18.124837
-4.21179,22,18.141837
-10.026129,9,18.149837
-5.721062,11,18.158837
-12.652977,15,18.175839
-8.209168,12,18.187837
-10.025855,10,18.196846
-5.775122,13,18.208837
-0.763237,17,18.224838
-9.36499,15,18.238832
-7.586074,14,18.251779
-7.104626,10,18.260779
-7.745472,17,18.279286
-9.880044,9,18.286287
-6.688672,12,18.297287
-10.266132,11,18.306286
-9.817221,13,18.317286
-4.040182,14,18.328287
-5.111016,14,18.339286
-8.011364,13,18.349286
-4.179681,20,18.365286
-9.090609,9,18.375286
-8.093057,16,18.390287
-8.741499,10,18.400286
-6.528837,8,18.407286
-8.364562,13,18.418286
-6.528778,11,18.429286
-6.721689,8,18.436287
-8.843637,12,18.445287
-8.670513,10,18.454287
1.274437,21,18.476286
-6.657622,9,18.484287
-8.231966,14,18.496286
-5.819129,13,18.508287
-7.07079,14,18.521287
-4.475266,12,18.533286
-7.222938,21,18.551409
-7.144716,10,18.559411
-6.509325,19,18.57841
-8.659271,14,18.593412
-9.405893,10,18.602411
-7.9378,15,18.61741
-8.930398,8,18.625412
7.014999,29,18.65141
-12.110899,15,18.664409
-10.30957,13,18.675409
-5.572766,14,18.690409
-6.78548,11,18.699409
-4.082978,17,18.713408
-9.408891,7,18.718409
-8.446342,12,18.729411
