Step,Roll Angle
532,-0.0012913059256399867
533,-0.0012750967308615454
534,-0.0012590580939563034
535,-0.0012431921553352524
536,-0.001227489080225512
537,-0.001211958571310038
538,-0.001196606211149013
539,-0.0011814223172317239
540,-0.001166396199861888
541,-0.001151536840223326
542,-0.0011368368962013857
543,-0.001122297711817835
544,-0.0011079115253858518
545,-0.0010936871828394275
546,-0.001079630062724093
547,-0.0010657305902780976
548,-0.00105198006791386
549,-0.0010383864737147077
550,-0.0010249434287860988
551,-0.0010116512035779556
552,-0.0009985035951341843
553,-0.0009855083635912356
554,-0.0009726705140908343
555,-0.0009599804533652007
556,-0.0009474309927025952
557,-0.0009350291018917663
558,-0.000922769114628417
559,-0.0009106503577828535
560,-0.0008986677502685348
561,-0.0008868281176445693
562,-0.0008751359632819133
563,-0.0008635818199985791
564,-0.0008521595765430134
565,-0.0008408754412364149
566,-0.0008297242349002924
567,-0.0008187046353543949
568,-0.0008078122824738933
569,-0.0007970533757495443
570,-0.0007864317947680065
571,-0.0007759384411611319
572,-0.0007655678787123569
573,-0.0007553258907622209
574,-0.0007452075670059202
575,-0.0007352112741313336
576,-0.0007253329966445706
577,-0.0007155786584788131
578,-0.0007059513923712715
579,-0.0006964427275792438
580,-0.0006870475252092509
581,-0.0006777714898164249
582,-0.0006686097682948865
583,-0.0006595607436291666
584,-0.000650620393245222
585,-0.000641794703670447
586,-0.0006330859400706366
587,-0.0006244865001542148
588,-0.0006159911921678734
589,-0.0006076059612511098
590,-0.0005993258124128723
591,-0.0005911494407918718
592,-0.000583072494404483
593,-0.0005751013234475775
594,-0.0005672372150187124
595,-0.0005594736449997114
596,-0.0005518050525105817
597,-0.0005442378984034172
598,-0.0005367668685404574
599,-0.000529391225766262
600,-0.0005221060036965502
601,-0.0005149181668610683
602,-0.0005078279347356605
603,-0.0005008300328781793
604,-0.0004939182584578283
605,-0.00048709980741342795
606,-0.0004803689027715944
607,-0.00047372558343618194
608,-0.00046716403215698395
609,-0.0004606920168947805
610,-0.0004543086341723688
611,-0.00044800998440314117
612,-0.0004417890061815067
613,-0.00043565378248834716
614,-0.0004295979775151412
615,-0.0004236225580169973
616,-0.0004177206822237466
617,-0.0004119010365312654
618,-0.00040616158877920594
619,-0.00040049988186716964
620,-0.0003949078508485976
621,-0.0003893945368555543
622,-0.0003839530125895187
623,-0.00037858525555362727
624,-0.0003732833049323525
625,-0.00036805679242967685
626,-0.0003629026173016798
627,-0.00035781976141684824
628,-0.00035279909954084437
629,-0.00034785060704625926
630,-0.00034296681134336174
631,-0.0003381507010359105
632,-0.00033339319713171777
633,-0.00032870480175761524
634,-0.0003240814863916717
635,-0.00031952358366207505
636,-0.0003150209546295149
637,-0.00031058437764111004
638,-0.00030620597263676165
639,-0.0003018896451416768
640,-0.0002976253075031402
641,-0.0002934241454381949
642,-0.0002892814347917463
643,-0.0002852468449107132
644,-0.0002812679201889955
645,-0.00027735199793207997
646,-0.00027343777894871674
647,-0.0002695715198659976
648,-0.00026574942977681816
649,-0.00026198433136733623
650,-0.0002582714007143926
651,-0.00025461311764913056
652,-0.00025099797232923756
653,-0.0002474375467774736
654,-0.00024392399344569287
655,-0.00024046240153691395
656,-0.00023704148548728992
657,-0.00023366975799843817
658,-0.00023034967841332248
659,-0.00022707562697282506
660,-0.00022384413560956612
661,-0.0002206581376863604
662,-0.0002175186469078679
663,-0.0002144224258020592
664,-0.00021136647174705266
665,-0.00020835346196499598
666,-0.000205387201769447
667,-0.00020246232954748954
668,-0.00019957568237136095
669,-0.00019672941146183287
670,-0.00019392557687313052
671,-0.00019116055435387095
672,-0.00018843182693634958
673,-0.00018574100231103812
674,-0.00018309291673261757
675,-0.0001804818116960562
676,-0.00017790530499840165
677,-0.00017536420620808344
678,-0.0001728620959341942
679,-0.00017039451148107162
680,-0.00016795993989887167
681,-0.00016555836463002724
682,-0.00016319614727076871
683,-0.00016086666237500442
684,-0.00015856882023749117
685,-0.00015630154555128944
686,-0.00015407038670504802
687,-0.00015186961244444298
688,-0.00014969921414064008
689,-0.00014755703425986698
690,-0.00014545139834311343
691,-0.00014337439262282603
692,-0.000141326687968421
693,-0.00013930484645087422
694,-0.00013731675237670598
695,-0.0001353550475344188
696,-0.00013342165717899787
697,-0.00013151185905726676
698,-0.00012963627357154872
699,-0.0001278069653598839
700,-0.0001260081454013703
701,-0.0001242318629651262
702,-0.00012248678739403476
703,-0.00012076335515970671
704,-0.00011906564589768294
705,-0.00011738605907606482
706,-0.00011573636520760032
707,-0.00011410636447418191
708,-0.00011250140857576664
709,-0.00011091371911631988
710,-0.00010935533403952697
711,-0.0001078149269438828
712,-0.00010629903228326442
713,-0.00010479716869459104
714,-0.00010332373815656524
715,-0.00010186667225051429
716,-0.00010043372933488909
717,-9.901412595456822e-05
718,-9.761945772915097e-05
719,-9.624412585171129e-05
720,-9.488842378985174e-05
721,-9.354741222202163e-05
722,-9.22294169254024e-05
723,-9.09290847633118e-05
724,-8.964795871248564e-05
725,-8.838090256975273e-05
726,-8.713635861370069e-05
727,-8.590818344807182e-05
728,-8.46988381764556e-05
729,-8.350106459170307e-05
730,-8.232498335885378e-05
731,-8.116407127674736e-05
732,-8.002164536970092e-05
733,-7.889035239968255e-05
734,-7.778020909324301e-05
735,-7.668417729034205e-05
736,-7.560624683779934e-05
737,-7.453733793863585e-05
738,-7.348870730028114e-05
739,-7.245322177440807e-05
740,-7.14354400811981e-05
741,-7.042642257165783e-05
742,-6.943702343120444e-05
743,-6.845994179745718e-05
744,-6.750009664503326e-05
745,-6.654728425664386e-05
746,-6.561310931705378e-05
747,-6.469051988529492e-05
748,-6.378466222306295e-05
749,-6.288578081826079e-05
750,-6.200472418944333e-05
751,-6.113465869660373e-05
752,-6.028073800459356e-05
753,-5.9432439145193763e-05
754,-5.860085158526894e-05
755,-5.7779757780833786e-05
756,-5.6974174258553476e-05
757,-5.61743689940244e-05
758,-5.539030360730671e-05
759,-5.461636562402351e-05
760,-5.385722116552495e-05
761,-5.310286302984667e-05
762,-5.236300236716774e-05
763,-5.163299318791735e-05
764,-5.091701490622026e-05
765,-5.020618668683759e-05
766,-4.950874384835112e-05
767,-4.8820992437945216e-05
768,-4.8146437683670444e-05
769,-4.747637094426357e-05
770,-4.681834442420177e-05
771,-4.6169923661594555e-05
772,-4.55338314148211e-05
773,-4.4902771654339566e-05
774,-4.427502092842275e-05
775,-4.366518490349854e-05
776,-4.3059455160648466e-05
777,-4.2466575830642225e-05
778,-4.187573815841711e-05
779,-4.13026693681255e-05
780,-4.073262932492761e-05
781,-4.017592834021134e-05
782,-3.9619890818511995e-05
783,-3.908157387777869e-05
784,-3.8545235852578825e-05
785,-3.802192231392177e-05
786,-3.749780290010396e-05
787,-3.699141630166165e-05
788,-3.6486012791379056e-05
789,-3.5994280378284176e-05
790,-3.550046669887778e-05
791,-3.502445310217885e-05
792,-3.455583418574031e-05
793,-3.4098740559565566e-05
794,-3.3646252025267344e-05
795,-3.32035235914587e-05
796,-3.2766946862761846e-05
797,-3.233603845100179e-05
798,-3.190755696660721e-05
799,-3.148887806166192e-05
800,-3.107591627956201e-05
801,-3.06691455425152e-05
802,-3.0263768473320116e-05
803,-2.9868364207471276e-05
804,-2.9477620800810913e-05
805,-2.9093455999504345e-05
806,-2.870972988585708e-05
807,-2.833609218512924e-05
808,-2.7966803670854505e-05
809,-2.7604537327166802e-05
810,-2.724186144350563e-05
811,-2.688929981987622e-05
812,-2.6540212966207284e-05
813,-2.619842373652493e-05
814,-2.5855477836106704e-05
815,-2.5514804225953546e-05
816,-2.5185989190069446e-05
817,-2.4857201675570195e-05
818,-2.4535131036333786e-05
819,-2.421527324888731e-05
820,-2.390647035222775e-05
821,-2.3597602525260667e-05
822,-2.329481378934773e-05
823,-2.2993790641793062e-05
824,-2.2703697150551425e-05
825,-2.241349250749782e-05
826,-2.212891637648287e-05
827,-2.1845593674309743e-05
828,-2.1572698800128575e-05
829,-2.12995108467547e-05
830,-2.103166337081835e-05
831,-2.0764492331546957e-05
832,-2.050787301108451e-05
833,-2.025078940771878e-05
834,-1.999892327900667e-05
835,-1.9747071911044176e-05
836,-1.9505546467396965e-05
837,-1.9263238047377256e-05
838,-1.9026165515033662e-05
839,-1.8788372111882957e-05
840,-1.856123352281246e-05
841,-1.8332987879894986e-05
842,-1.8110138136514157e-05
843,-1.7885749715281676e-05
844,-1.767201549883851e-05
845,-1.7456710602608565e-05
846,-1.7247078702715212e-05
847,-1.7035026615618626e-05
848,-1.68341139978598e-05
849,-1.6631164119129952e-05
850,-1.643427769924744e-05
851,-1.6234026293282026e-05
852,-1.6045080805145256e-05
853,-1.5853514120935964e-05
854,-1.5668488309685235e-05
855,-1.5479113159743696e-05
856,-1.530162727603326e-05
857,-1.5120949087389851e-05
858,-1.494736851382278e-05
859,-1.4768421154714794e-05
860,-1.4601629063312704e-05
861,-1.443098796326936e-05
862,-1.4268052585408226e-05
863,-1.4098726601424579e-05
864,-1.3942170018304953e-05
865,-1.3781144974052659e-05
866,-1.3628474668816811e-05
867,-1.3468393602473014e-05
868,-1.3313647987780339e-05
869,-1.3162282303186672e-05
870,-1.3012391807045177e-05
871,-1.2862563134532496e-05
872,-1.2718706294798112e-05
873,-1.2577513947163009e-05
874,-1.2438231903280257e-05
875,-1.2297960001400605e-05
876,-1.2163700242734288e-05
877,-1.2031411874943533e-05
878,-1.1901495893180879e-05
879,-1.176965397713435e-05
880,-1.1644134954298642e-05
881,-1.15200277588806e-05
882,-1.1398762097236073e-05
883,-1.1274745407427654e-05
884,-1.1157061614122135e-05
885,-1.104027914180643e-05
886,-1.0926780167881597e-05
887,-1.0809826738729892e-05
888,-1.0699413151752446e-05
889,-1.058952350452332e-05
890,-1.0483316607859556e-05
891,-1.037307149796542e-05
892,-1.0269253908186019e-05
893,-1.0165640685622072e-05
894,-1.0066042454382427e-05
895,-9.961952687133899e-06
896,-9.864323610898616e-06
897,-9.76671460815154e-06
898,-9.673378425727119e-06
899,-9.575225104281471e-06
900,-9.483243307082696e-06
901,-9.391161866430665e-06
902,-9.303521071388264e-06
903,-9.210872804097159e-06
904,-9.124220205128266e-06
905,-9.03748154706212e-06
906,-8.955261233456995e-06
907,-8.867972317485383e-06
908,-8.7861916013565e-06
909,-8.70440274009821e-06
910,-8.627112063330917e-06
911,-8.544823387757683e-06
912,-8.467653777464302e-06
913,-8.390677417218616e-06
914,-8.318087674866945e-06
915,-8.240691588172514e-06
916,-8.167736921557704e-06
917,-8.095231628147755e-06
918,-8.026909241294229e-06
919,-7.954090154244698e-06
920,-7.885133362384997e-06
921,-7.816986625726257e-06
922,-7.752739091687298e-06
923,-7.684407048215471e-06
924,-7.619103334855829e-06
925,-7.55500598498468e-06
926,-7.494449271083424e-06
927,-7.430314542165735e-06
928,-7.368485513029643e-06
929,-7.308336397985842e-06
930,-7.251311128522006e-06
931,-7.191289178104177e-06
932,-7.132637206979668e-06
933,-7.076147303031002e-06
934,-7.022315751980825e-06
935,-6.9661314409966425e-06
936,-6.910514952642266e-06
937,-6.857586428668883e-06
938,-6.806821619731171e-06
939,-6.7543884660235775e-06
940,-6.701554506137095e-06
941,-6.651910907965592e-06
942,-6.603919358366314e-06
943,-6.554969809420105e-06
944,-6.504812199996644e-06
945,-6.458354665094233e-06
946,-6.413041114838598e-06
947,-6.3674829200754625e-06
948,-6.319790668841905e-06
949,-6.2762511539850245e-06
950,-6.233363881973169e-06
951,-6.190933436785822e-06
952,-6.145633510156541e-06
953,-6.104910731658419e-06
954,-6.064384521643732e-06
955,-6.024982944899483e-06
956,-5.981902567798325e-06
957,-5.94373562553811e-06
958,-5.905356958588735e-06
959,-5.868723854595664e-06
960,-5.827819573856488e-06
961,-5.7921059093817655e-06
962,-5.7558365799880155e-06
963,-5.721868110609841e-06
964,-5.683000339753047e-06
965,-5.649487368757086e-06
966,-5.615147241350729e-06
967,-5.583587909673716e-06
968,-5.54673784025342e-06
969,-5.515324921755148e-06
970,-5.482898407530254e-06
971,-5.453643106298286e-06
972,-5.418698093057469e-06
973,-5.3891439897753655e-06
974,-5.3584783555027e-06
975,-5.331279978646578e-06
976,-5.2982397294650185e-06
977,-5.270450297232597e-06
978,-5.241547016526683e-06
979,-5.21630418380247e-06
980,-5.185075784014305e-06
981,-5.159738637453918e-06
982,-5.132597524485911e-06
983,-5.109073797159883e-06
984,-5.079641594614811e-06
985,-5.054814840426295e-06
986,-5.029149161877588e-06
987,-5.007220646490291e-06
988,-4.979520471583736e-06
989,-4.955939464713517e-06
990,-4.931794311706859e-06
991,-4.911276806656237e-06
992,-4.885333785305536e-06
993,-4.8629379690626496e-06
994,-4.840333709815984e-06
995,-4.822004399661818e-06
996,-4.79871421627107e-06
997,-4.778285644955426e-06
998,-4.758042185501482e-06
999,-4.74089963709644e-06
1000,-4.7191422565126305e-06
1001,-4.699472497155383e-06
1002,-4.680463223136796e-06
1003,-4.664244617020193e-06
1004,-4.6440041372402355e-06
1005,-4.625048043470577e-06
1006,-4.607278354252872e-06
1007,-4.5910207893367435e-06
1008,-4.571329345908524e-06
1009,-4.552093239461657e-06
1010,-4.534629530743709e-06
1011,-4.519063950356214e-06
1012,-4.5008731875215375e-06
1013,-4.482294414261849e-06
1014,-4.466063263734011e-06
1015,-4.451251269083368e-06
1016,-4.435344923682183e-06
1017,-4.418292431199821e-06
1018,-4.403413322917994e-06
1019,-4.389331541124806e-06
1020,-4.374106984593474e-06
1021,-4.356766114854944e-06
1022,-4.342861921929816e-06
1023,-4.329393059996717e-06
1024,-4.315605084478582e-06
1025,-4.2988935043397e-06
1026,-4.286108777065023e-06
1027,-4.273295169500957e-06
1028,-4.261592897194961e-06
1029,-4.24554922989793e-06
1030,-4.233748455662599e-06
1031,-4.22147443205404e-06
1032,-4.21028909574795e-06
1033,-4.194717344294646e-06
1034,-4.184540908543842e-06
1035,-4.1729471238649446e-06
1036,-4.16365639532624e-06
1037,-4.148718254998804e-06
1038,-4.1386342673413165e-06
1039,-4.127403423644436e-06
1040,-4.118439304543855e-06
1041,-4.10397554213369e-06
1042,-4.094639844092736e-06
1043,-4.083954530136758e-06
1044,-4.075963221559402e-06
1045,-4.06207542159644e-06
1046,-4.053370142110209e-06
1047,-4.043181847357338e-06
1048,-4.036106982482359e-06
1049,-4.022873529786961e-06
1050,-4.014762798804217e-06
1051,-4.005127119381061e-06
1052,-3.99953421929654e-06
1053,-3.98773079122451e-06
1054,-3.980164571698078e-06
1055,-3.9710060276957915e-06
1056,-3.965373693426959e-06
1057,-3.954073612650338e-06
1058,-3.947510655548214e-06
1059,-3.939663570243735e-06
1060,-3.935361482935444e-06
1061,-3.924826578306167e-06
1062,-3.918500977051249e-06
1063,-3.911068098965106e-06
1064,-3.907121608682887e-06
1065,-3.897181023162182e-06
1066,-3.890934161642718e-06
1067,-3.883954092989761e-06
1068,-3.880322412030476e-06
1069,-3.871057328353853e-06
1070,-3.864874262018502e-06
1071,-3.858325066597651e-06
