Step,Roll Angle
344,-0.00013974335548073643
345,-0.0001359446664321666
346,-0.00013224983768833935
347,-0.0001286423184025311
348,-0.00012513834245174706
349,-0.00012171950540433841
350,-0.00011839548603643033
351,-0.00011514919589175828
352,-0.0001119983876936916
353,-0.00010892713067731003
354,-0.00010594366993779252
355,-0.00010302916013360846
356,-0.00010019548937204951
357,-9.743783371540857e-05
358,-9.475365861603039e-05
359,-9.213809046773037e-05
360,-8.959669858299903e-05
361,-8.712627183170332e-05
362,-8.472321391566134e-05
363,-8.238113729207895e-05
364,-8.010663992973669e-05
365,-7.789346394410763e-05
366,-7.574125290906365e-05
367,-7.364300895699641e-05
368,-7.160641167255502e-05
369,-6.962680924357566e-05
370,-6.770310152355515e-05
371,-6.58270150046337e-05
372,-6.400702066502584e-05
373,-6.223611623923485e-05
374,-6.051581128672899e-05
375,-5.883734361771531e-05
376,-5.720994460855817e-05
377,-5.562804358605512e-05
378,-5.4092513970887744e-05
379,-5.2593644443559405e-05
380,-5.114112170487664e-05
381,-4.972770854303462e-05
382,-4.8356258941542405e-05
383,-4.701681137999763e-05
384,-4.571941145204155e-05
385,-4.445823715591112e-05
386,-4.3235468775003314e-05
387,-4.204059374254519e-05
388,-4.0883705207447954e-05
389,-3.975797560151991e-05
390,-3.8666946295048084e-05
391,-3.760017420098993e-05
392,-3.656766171016173e-05
393,-3.556408715745471e-05
394,-3.459218136305143e-05
395,-3.364138517456445e-05
396,-3.272130857991881e-05
397,-3.182623929301381e-05
398,-3.0959683461089664e-05
399,-3.011150826548512e-05
400,-2.929077815184092e-05
401,-2.84934290722314e-05
402,-2.7721973218265865e-05
403,-2.696659139944689e-05
404,-2.623553037392517e-05
405,-2.5524873231321384e-05
406,-2.48373880426039e-05
407,-2.4164027820349436e-05
408,-2.3512081075513735e-05
409,-2.2879417548879088e-05
410,-2.2267634837839228e-05
411,-2.166837955770769e-05
412,-2.1087759483983153e-05
413,-2.0524218686605085e-05
414,-1.997919175792712e-05
415,-1.9445385749770977e-05
416,-1.8927624410642163e-05
417,-1.8426222604296595e-05
418,-1.794132295107685e-05
419,-1.7466615660131937e-05
420,-1.7005484898250375e-05
421,-1.6559107095454946e-05
422,-1.6127173035481783e-05
423,-1.570462458777443e-05
424,-1.5293359555646433e-05
425,-1.4896415145993875e-05
426,-1.4512161180344815e-05
427,-1.4136690439056463e-05
428,-1.3770337443489248e-05
429,-1.3417128396153207e-05
430,-1.3074841854932949e-05
431,-1.274088932801951e-05
432,-1.2414063480237995e-05
433,-1.2100121945909712e-05
434,-1.1795608583384638e-05
435,-1.1499114059313423e-05
436,-1.1207895138722968e-05
437,-1.092865986169199e-05
438,-1.0657376215514647e-05
439,-1.0398669389641186e-05
440,-1.0144231247371783e-05
441,-9.901162209488878e-06
442,-9.664489733778468e-06
443,-9.435136237768016e-06
444,-9.2078245446238e-06
445,-8.991268715219326e-06
446,-8.779954064725838e-06
447,-8.575837381292616e-06
448,-8.37217878443982e-06
449,-8.178793715375068e-06
450,-7.989706732118944e-06
451,-7.807754912372148e-06
452,-7.62538045622209e-06
453,-7.452878354618956e-06
454,-7.2839006275816276e-06
455,-7.121984410637921e-06
456,-6.958503485547006e-06
457,-6.804383846668284e-06
458,-6.65316578632928e-06
459,-6.508919435760325e-06
460,-6.362564743036588e-06
461,-6.225076316036932e-06
462,-6.0900174745418264e-06
463,-5.961784378475439e-06
464,-5.830701392517521e-06
465,-5.707858630490992e-06
466,-5.5871112739031234e-06
467,-5.472993113980987e-06
468,-5.355803344687671e-06
469,-5.246211806306592e-06
470,-5.138518539945741e-06
471,-5.037182728799714e-06
472,-4.932404263483878e-06
473,-4.834452047273274e-06
474,-4.738324430862715e-06
475,-4.6482201711730304e-06
476,-4.554752970711785e-06
477,-4.467315331096113e-06
478,-4.381747132248531e-06
479,-4.301792697662747e-06
480,-4.218434734503365e-06
481,-4.140196549990225e-06
482,-4.063974503212573e-06
483,-3.992899283876605e-06
484,-3.918763841746357e-06
485,-3.848822346588111e-06
486,-3.7811355696116445e-06
487,-3.7180669906892056e-06
488,-3.653826202899848e-06
489,-3.5929983779210307e-06
490,-3.5346888661167964e-06
491,-3.480327752737302e-06
492,-3.423479375824562e-06
493,-3.368681905758963e-06
494,-3.316706323713762e-06
495,-3.268160378655954e-06
496,-3.2176780361114336e-06
497,-3.1682190735959593e-06
498,-3.1219939407861024e-06
499,-3.078494002304184e-06
500,-3.033649745339263e-06
501,-2.988811630399726e-06
502,-2.9476467674407103e-06
503,-2.9086845978886563e-06
504,-2.8690447109407772e-06
505,-2.8284204218312935e-06
506,-2.7919028588138986e-06
507,-2.756910852446215e-06
508,-2.7218985436650086e-06
509,-2.6849514498724745e-06
510,-2.6525247239377388e-06
511,-2.6211355253169722e-06
512,-2.5904067854782434e-06
513,-2.556852774502937e-06
514,-2.528184672775713e-06
515,-2.4999574970985833e-06
516,-2.473020993363659e-06
517,-2.4424433379566814e-06
518,-2.4170584009799553e-06
519,-2.3917205265672876e-06
520,-2.368283760226129e-06
521,-2.3404830110805293e-06
522,-2.3180999023926618e-06
523,-2.29530277781804e-06
524,-2.2749326286697267e-06
525,-2.2495810784795695e-06
526,-2.2297836688806117e-06
527,-2.2093263098580243e-06
528,-2.1917682361851596e-06
529,-2.1687310701190915e-06
530,-2.1512788408586745e-06
531,-2.132885137369087e-06
532,-2.117753808565291e-06
533,-2.0967730421581553e-06
534,-2.081300985729295e-06
535,-2.064827063639516e-06
536,-2.051902570472279e-06
537,-2.032894024456214e-06
538,-2.019200304617707e-06
539,-2.0044275775143898e-06
540,-1.9933688525019275e-06
541,-1.976128653705977e-06
542,-1.963896473839628e-06
543,-1.9507256966999866e-06
544,-1.941347794324066e-06
545,-1.925829764188938e-06
546,-1.9148964107537123e-06
547,-1.9031528636686866e-06
548,-1.8951578888718176e-06
549,-1.8811976969695656e-06
550,-1.8712933482865682e-06
551,-1.8609103023374024e-06
552,-1.8541494047952378e-06
553,-1.8417265030098158e-06
554,-1.832728285347161e-06
555,-1.823561801610645e-06
556,-1.8177796497547171e-06
557,-1.806755460167958e-06
558,-1.7984393861909633e-06
559,-1.7904436310032382e-06
560,-1.7855282021923638e-06
561,-1.7758961145872453e-06
562,-1.768179191787731e-06
563,-1.7612290178719176e-06
564,-1.7569665618530511e-06
565,-1.748601409068594e-06
566,-1.7413037541100836e-06
567,-1.7353639120292253e-06
568,-1.7316790629846732e-06
569,-1.7245780659816107e-06
570,-1.7176555453113654e-06
571,-1.712609652749553e-06
572,-1.7093285016064883e-06
573,-1.7033698924572757e-06
574,-1.696684107145785e-06
575,-1.6924994076674719e-06
576,-1.6895819745679832e-06
577,-1.6847591880553821e-06
578,-1.6783026392117498e-06
579,-1.6748642416592617e-06
580,-1.6721737811239473e-06
581,-1.6683614918504795e-06
582,-1.6620336175758143e-06
583,-1.659990784545571e-06
584,-1.6582998092819873e-06
585,-1.656243328796589e-06
586,-1.6508333692600232e-06
587,-1.6494224812779295e-06
588,-1.6477431393003168e-06
589,-1.6464142756211757e-06
590,-1.6409026053068947e-06
591,-1.6398030840030816e-06
592,-1.6380157327231306e-06
593,-1.6372840403111924e-06
594,-1.6317245387085812e-06
595,-1.6309288270311615e-06
596,-1.629091817480017e-06
597,-1.628951525116613e-06
598,-1.6233450767753947e-06
599,-1.622744143067705e-06
600,-1.6208238674732804e-06
601,-1.621164925655063e-06
602,-1.6156051411396763e-06
603,-1.6152009688711521e-06
604,-1.613285648300901e-06
605,-1.6141016180454237e-06
606,-1.608612211573205e-06
607,-1.608296817788763e-06
608,-1.6063708611659357e-06
609,-1.607545904720861e-06
610,-1.6022316969148668e-06
611,-1.6020032419007932e-06
612,-1.600163286561626e-06
613,-1.601682446836182e-06
614,-1.5965717240928408e-06
615,-1.5963191547819352e-06
616,-1.5945532768492597e-06
617,-1.5962942932541575e-06
618,-1.5914906901941082e-06
619,-1.5912101601091621e-06
620,-1.5896136947556617e-06
621,-1.5915571298816912e-06
622,-1.5870844307033932e-06
623,-1.5866667870850265e-06
624,-1.5852241758601006e-06
625,-1.587247677031072e-06
626,-1.5832013540094207e-06
627,-1.5826475347874778e-06
628,-1.5814471250251054e-06
629,-1.5835343452652663e-06
630,-1.5799276826147972e-06
631,-1.579137567941276e-06
632,-1.5781550989055766e-06
633,-1.5801911520343372e-06
634,-1.5771062122945985e-06
635,-1.5760925801305416e-06
636,-1.5754049823912484e-06
637,-1.5773838729321224e-06
638,-1.5748185424493631e-06
639,-1.5734965044568352e-06
640,-1.5730666260278863e-06
641,-1.5748872277396636e-06
642,-1.5729058204128938e-06
643,-1.5713053532600498e-06
644,-1.5711951203267016e-06
645,-1.5728671951987913e-06
646,-1.571448339882194e-06
647,-1.567517387454525e-06
648,-1.5690731363605047e-06
649,-1.5687540479584506e-06
650,-1.5692659007646e-06
651,-1.565131462945911e-06
652,-1.5667520461434483e-06
653,-1.5678752313226678e-06
654,-1.5671852079819818e-06
655,-1.5640804603732108e-06
656,-1.5642240196751767e-06
657,-1.5646125502187183e-06
658,-1.5643574080839946e-06
659,-1.5609235753766728e-06
660,-1.561315373333875e-06
661,-1.5614962659798146e-06
662,-1.5617970854207811e-06
663,-1.5581280720790353e-06
664,-1.558773573047245e-06
665,-1.5587794587314104e-06
666,-1.559700609317266e-06
667,-1.5559386091340688e-06
668,-1.5568910272995513e-06
669,-1.5568209321906313e-06
670,-1.5583038354866217e-06
671,-1.5544603719679626e-06
672,-1.5556302536743879e-06
673,-1.5554629511166703e-06
674,-1.5574922727515514e-06
675,-1.5536699484068063e-06
676,-1.5550505118508377e-06
677,-1.5548575763797808e-06
678,-1.5551351143502236e-06
679,-1.552723282595292e-06
680,-1.5522411406499882e-06
681,-1.5533450390498424e-06
682,-1.5541353531421672e-06
683,-1.551649587570934e-06
684,-1.5509469613058353e-06
685,-1.5517522467674492e-06
686,-1.5524650399318469e-06
687,-1.5497326664849123e-06
688,-1.5485936278268917e-06
689,-1.549020846214814e-06
690,-1.549579611503587e-06
691,-1.5466935443548713e-06
692,-1.5451076763801492e-06
693,-1.5452579237967755e-06
694,-1.5455782701545935e-06
695,-1.542583726054314e-06
696,-1.5404866702179194e-06
697,-1.54040073345765e-06
698,-1.540508036468276e-06
699,-1.5375790831359947e-06
700,-1.5350377705123939e-06
701,-1.5348722081376036e-06
702,-1.5347340898019128e-06
703,-1.5319465227514881e-06
704,-1.5289348850707689e-06
705,-1.5287455296884107e-06
706,-1.528408385728385e-06
707,-1.52593327681526e-06
708,-1.5225325373992376e-06
709,-1.5224647060229301e-06
710,-1.5219007922979003e-06
711,-1.5197916205969949e-06
712,-1.515978575348435e-06
713,-1.516062594106197e-06
714,-1.5153144449230186e-06
715,-1.5137078514129915e-06
716,-1.5095607911384243e-06
717,-1.5099078505084426e-06
718,-1.5089423265529851e-06
719,-1.507852798589507e-06
720,-1.5033459064411466e-06
721,-1.50394992450312e-06
722,-1.5028047154040532e-06
723,-1.5023273944928606e-06
724,-1.497537324178409e-06
725,-1.498472103639252e-06
726,-1.4971126626826887e-06
727,-1.4972221037125026e-06
728,-1.4921251428196145e-06
729,-1.4911855323158137e-06
730,-1.4910477381637467e-06
731,-1.490469041721018e-06
732,-1.487188957098523e-06
733,-1.4873875795891196e-06
734,-1.4875378404364748e-06
735,-1.4872698967671535e-06
736,-1.4833372288128609e-06
737,-1.4832715933008303e-06
738,-1.4826987769364646e-06
739,-1.4824359340262594e-06
740,-1.4777752233679086e-06
741,-1.4774358695387695e-06
742,-1.4762188303006688e-06
743,-1.47600931880709e-06
744,-1.4707635517132074e-06
745,-1.4701383432517138e-06
746,-1.4683232636318194e-06
747,-1.4681542722057967e-06
748,-1.462415908433092e-06
749,-1.4615885222480432e-06
750,-1.4593507487623292e-06
751,-1.45931946321259e-06
752,-1.4532943472857968e-06
753,-1.4522802879413577e-06
754,-1.4497048721492505e-06
755,-1.4498018874040259e-06
756,-1.443600684454674e-06
757,-1.4424756221528528e-06
758,-1.439740687056709e-06
759,-1.440040266777155e-06
760,-1.4338589743037608e-06
761,-1.432613813495091e-06
762,-1.4297885796765572e-06
763,-1.4302485744717725e-06
764,-1.4241744818580684e-06
765,-1.4228532603702195e-06
766,-1.4200887243314856e-06
767,-1.4207473752968088e-06
768,-1.4149449112518332e-06
769,-1.4135087919545412e-06
770,-1.4108443529804267e-06
771,-1.4116282423167193e-06
772,-1.4061520318135852e-06
773,-1.4046193503114203e-06
774,-1.4021743043173452e-06
775,-1.3960214698421101e-06
776,-1.3918069658401168e-06
777,-1.3841102825391367e-06
778,-1.3836742036483543e-06
779,-1.3795099805872612e-06
780,-1.3775170372438856e-06
781,-1.3712326188047705e-06
782,-1.372468292709907e-06
783,-1.3695501178325955e-06
784,-1.369157771718613e-06
785,-1.3635680812475571e-06
786,-1.3658573975558271e-06
787,-1.3635511127794754e-06
788,-1.3642624741988774e-06
789,-1.3589374984367434e-06
790,-1.3619477590125735e-06
791,-1.3599041337942907e-06
792,-1.3614735387959128e-06
793,-1.3560834298875448e-06
794,-1.3595277252567774e-06
795,-1.357445097125635e-06
796,-1.359649985900282e-06
797,-1.3540498908076864e-06
798,-1.3578255862608686e-06
799,-1.3561501653509723e-06
800,-1.3590050008700216e-06
801,-1.3530518592632402e-06
802,-1.356989334901855e-06
803,-1.3550307475641002e-06
804,-1.3589145168574885e-06
805,-1.3532222187136578e-06
806,-1.3579258831302744e-06
807,-1.3556436177402692e-06
808,-1.3598721884709446e-06
809,-1.3537035155147068e-06
810,-1.3584102469071216e-06
811,-1.3556960438939176e-06
812,-1.3601892623653197e-06
813,-1.3535353359286888e-06
814,-1.3581858968326057e-06
815,-1.3550272712716431e-06
816,-1.3598128410813467e-06
817,-1.3527888451176498e-06
818,-1.3574262193278725e-06
819,-1.3539193643800576e-06
820,-1.3589609508867025e-06
821,-1.3516054231976407e-06
822,-1.356179662403739e-06
823,-1.3590881228456586e-06
824,-1.3563781879814325e-06
825,-1.3553627127349017e-06
826,-1.3520173618247942e-06
827,-1.354666027821432e-06
828,-1.3524729298269167e-06
829,-1.3516269291628233e-06
830,-1.3484637635209236e-06
831,-1.351183085936517e-06
832,-1.3494403373897212e-06
833,-1.3487984236155933e-06
834,-1.3457389694306973e-06
835,-1.3485435578900226e-06
836,-1.3470963620692034e-06
837,-1.3466216558355794e-06
838,-1.343519015265572e-06
839,-1.3463609334937874e-06
840,-1.3451389980213243e-06
841,-1.344904909181369e-06
842,-1.3417225734327166e-06
843,-1.344658327626528e-06
844,-1.343541657579696e-06
845,-1.343543791299905e-06
846,-1.3401689821418035e-06
847,-1.3431779829513125e-06
848,-1.3421225912777278e-06
849,-1.342452685111435e-06
850,-1.338875742258219e-06
851,-1.3420295404422681e-06
852,-1.3409364796022114e-06
853,-1.341597762707338e-06
854,-1.3377285608710361e-06
855,-1.341012458102894e-06
856,-1.3398554746371152e-06
857,-1.340938590701829e-06
858,-1.3367873710528696e-06
859,-1.3402713853927876e-06
860,-1.338967782583998e-06
861,-1.3404684493703327e-06
862,-1.3359638793582648e-06
863,-1.3396264275314461e-06
864,-1.3381655569645373e-06
865,-1.3401617566151558e-06
866,-1.3353322536115622e-06
867,-1.339232222662773e-06
868,-1.3375471483260868e-06
869,-1.340018345916857e-06
870,-1.3348108313669191e-06
871,-1.33891268238335e-06
872,-1.3370088215053498e-06
873,-1.3329068096328338e-06
874,-1.328727901547759e-06
875,-1.3276525591441868e-06
876,-1.3279138912549657e-06
877,-1.3267882950622486e-06
878,-1.3240148113097707e-06
879,-1.3245001608077386e-06
880,-1.3256897845034248e-06
881,-1.326035645110225e-06
882,-1.323806263781272e-06
883,-1.3252016294346714e-06
884,-1.3267803925060126e-06
885,-1.3281075298465024e-06
886,-1.3260296954390006e-06
887,-1.327865832317161e-06
888,-1.3294283568281997e-06
889,-1.3313414206961103e-06
890,-1.3291215041406301e-06
891,-1.331148351593138e-06
892,-1.3325336610108428e-06
893,-1.3348536431138948e-06
894,-1.332413964893998e-06
895,-1.334422603778178e-06
896,-1.3360709699526195e-06
897,-1.3392757618111692e-06
898,-1.337187539249357e-06
899,-1.3396768509257026e-06
900,-1.3409701510210803e-06
901,-1.3441790859522067e-06
902,-1.3417044451739663e-06
903,-1.343883426087103e-06
904,-1.344738232161315e-06
905,-1.3479122658285742e-06
906,-1.3450809682781614e-06
907,-1.3468743610675888e-06
908,-1.3473060904288272e-06
909,-1.3503773344779e-06
910,-1.34732018247724e-06
911,-1.348766572414128e-06
912,-1.348903762972833e-06
913,-1.3519048211170552e-06
914,-1.3487007251979326e-06
915,-1.3497577110383365e-06
916,-1.3496449007685822e-06
917,-1.352523973551379e-06
918,-1.3493180026462118e-06
919,-1.3500356027237352e-06
920,-1.3498071681869263e-06
921,-1.3525981528131767e-06
922,-1.3494646344000314e-06
923,-1.3498009853722922e-06
924,-1.3494927712445955e-06
925,-1.352138071224777e-06
926,-1.3492061693373294e-06
927,-1.3492076577335852e-06
928,-1.3489370344413827e-06
929,-1.35146305294162e-06
930,-1.3487846770027663e-06
931,-1.3484055662177077e-06
932,-1.3481868298832587e-06
933,-1.350529765697824e-06
934,-1.348208141994166e-06
935,-1.3474928794238688e-06
936,-1.3474196402581668e-06
937,-1.3496025327425428e-06
938,-1.3476621120457434e-06
939,-1.3465661401867633e-06
940,-1.3466283004215009e-06
941,-1.3485875893854553e-06
942,-1.3471036146125615e-06
943,-1.3456757624915021e-06
944,-1.345942584895475e-06
945,-1.3482940623306555e-06
946,-1.3473448102224138e-06
947,-1.345531292020708e-06
948,-1.346522678214536e-06
949,-1.34866289823522e-06
950,-1.348710720138257e-06
951,-1.3471400696598914e-06
952,-1.3482930775506109e-06
953,-1.3500813685585608e-06
954,-1.3504890751764045e-06
955,-1.34847480359345e-06
956,-1.3496827282852856e-06
957,-1.3510648773542555e-06
958,-1.3517844097625778e-06
959,-1.3493213309670584e-06
960,-1.3505387476451444e-06
961,-1.3515717095420038e-06
962,-1.352649675556449e-06
963,-1.349840022746181e-06
964,-1.3511071334416076e-06
965,-1.35179434247785e-06
966,-1.3531801791577567e-06
967,-1.3500434832643123e-06
968,-1.3513065906241086e-06
969,-1.3517229886157147e-06
970,-1.3534472249641012e-06
971,-1.350099495083896e-06
972,-1.3513847862977107e-06
973,-1.3515441249452933e-06
974,-1.3535366637756911e-06
975,-1.350004823052668e-06
976,-1.3512429582116403e-06
977,-1.3512258101699867e-06
978,-1.353497591477008e-06
979,-1.3499009827844765e-06
980,-1.351103583898378e-06
981,-1.3509263371630058e-06
982,-1.3533897059775248e-06
983,-1.349755762243353e-06
984,-1.3508415871149227e-06
985,-1.3505853327491744e-06
986,-1.3532369301458444e-06
987,-1.3496832790324648e-06
988,-1.3506555877470381e-06
989,-1.350335517012943e-06
990,-1.3530773206290203e-06
991,-1.3496277015965776e-06
992,-1.3504008430935338e-06
993,-1.3500951962918602e-06
994,-1.3529176136736036e-06
995,-1.3496839622748673e-06
996,-1.3502607651093233e-06
997,-1.3499801814682288e-06
998,-1.3527830598366287e-06
999,-1.3497813650184706e-06
1000,-1.3500795651802072e-06
1001,-1.3498959242475261e-06
1002,-1.3526714010153422e-06
1003,-1.3500037021570362e-06
1004,-1.350032996366396e-06
1005,-1.3499486796145712e-06
1006,-1.3526018247938425e-06
1007,-1.350272032579682e-06
1008,-1.3499600764987669e-06
